Miejscowosc;Termin;Cena;LiczbaOsob
Amsterdam;2025-06-28;212;28
Amsterdam;2025-07-17;212;27
Amsterdam;2024-02-05;212;11
Shanghai;2023-04-07;219;22
Shanghai;2021-09-16;219;35
Shanghai;2021-07-15;219;24
Shanghai;2022-01-10;219;5
Shanghai;2021-01-19;219;9
Shanghai;2025-08-24;219;22
Shanghai;2022-11-17;219;27
Shanghai;2021-04-08;219;28
Shanghai;2023-09-20;219;9
Shanghai;2023-08-13;219;9
Miami;2020-04-30;115;23
Miami;2020-11-26;115;7
Miami;2022-12-19;115;24
Shanghai;2022-09-08;123;2
Shanghai;2023-11-01;123;7
Split;2025-04-10;46;8
Split;2020-10-17;46;6
Split;2025-08-11;46;30
Split;2022-07-25;46;12
Split;2023-02-01;46;12
Split;2025-11-17;46;17
Split;2025-07-13;46;25
Split;2024-03-02;46;12
Split;2025-04-25;46;22
Hammamet;2020-09-09;93;23
Hammamet;2025-09-04;93;34
Hammamet;2025-04-17;93;30
Hammamet;2025-07-29;93;27
Hammamet;2025-05-26;93;12
Hammamet;2021-07-26;93;12
Hammamet;2021-03-18;93;5
Hammamet;2023-05-10;93;35
Hammamet;2025-10-04;93;39
Hammamet;2022-10-04;93;25
Hamburg;2024-01-26;324;46
Hamburg;2020-10-10;324;22
Hamburg;2024-05-17;324;5
Hamburg;2025-10-13;324;21
Hamburg;2020-02-23;324;26
Hamburg;2024-02-25;324;36
Hamburg;2022-12-04;324;24
Hamburg;2021-11-16;324;13
Hamburg;2024-08-21;324;10
Hamburg;2023-02-19;324;12
Hamburg;2021-09-02;244;17
Hamburg;2023-12-05;244;24
Hamburg;2024-10-30;244;29
Hamburg;2023-06-22;244;7
Hamburg;2021-11-25;244;15
Hamburg;2021-07-13;244;26
Hamburg;2024-02-11;244;16
Hamburg;2020-03-24;244;17
Hamburg;2023-08-05;244;43
Hamburg;2021-12-03;244;26
Cork;2021-01-04;278;5
Cork;2020-12-27;278;24
Cork;2023-05-18;278;23
Cork;2025-10-04;278;45
Cork;2024-05-07;278;18
Cork;2024-07-10;278;4
Cork;2021-10-17;278;24
Cork;2025-08-03;278;8
Cork;2025-12-20;278;25
Cork;2025-04-20;278;36
Cork;2024-07-29;278;26
Tunis;2025-01-06;282;27
Tunis;2021-08-12;282;25
Tunis;2025-07-08;282;8
Tunis;2020-04-22;282;27
Tunis;2024-04-15;282;17
Tunis;2023-08-30;282;8
Tunis;2024-06-17;282;11
Tunis;2020-11-03;282;15
Tunis;2022-02-11;282;19
Tunis;2021-12-31;282;6
Tunis;2020-06-29;282;14
Tunis;2024-01-10;282;22
Tunis;2025-12-24;282;13
Oslo;2025-02-17;326;21
Oslo;2023-10-01;326;15
Oslo;2022-09-20;326;4
Oslo;2025-04-18;326;30
Oslo;2025-11-23;326;24
Oslo;2023-12-07;326;29
Oslo;2025-03-24;326;21
Oslo;2024-08-22;326;46
Oslo;2023-11-02;326;10
Istanbul;2025-12-10;219;23
Istanbul;2023-01-03;219;7
Istanbul;2024-05-29;219;27
Istanbul;2020-07-07;219;3
Istanbul;2025-07-18;219;35
Istanbul;2024-04-29;219;26
Ostrava;2023-10-20;374;20
Ostrava;2022-03-19;374;27
Ostrava;2023-12-03;374;31
Ostrava;2024-01-16;374;13
Ostrava;2022-11-24;374;14
Ostrava;2025-04-02;374;12
Ostrava;2023-05-11;374;27
Ostrava;2025-03-31;374;45
Ostrava;2024-03-23;374;14
Ostrava;2025-05-11;374;26
Ostrava;2025-01-14;374;16
Ostrava;2024-09-18;374;36
Ostrava;2020-10-12;374;26
Ostrava;2024-04-10;374;17
Montreal;2025-12-19;341;21
Montreal;2025-04-21;341;36
Montreal;2025-05-13;341;27
Montreal;2023-03-08;341;10
Montreal;2021-06-22;341;33
Montreal;2023-09-24;341;15
Montreal;2021-09-29;341;29
Montreal;2022-02-21;341;16
Montreal;2022-06-23;341;24
Montreal;2024-03-19;341;17
Barcelona;2021-05-23;360;45
Barcelona;2025-11-06;360;16
Barcelona;2020-08-07;360;48
Barcelona;2020-12-29;360;32
Barcelona;2021-11-17;360;24
Barcelona;2024-02-25;360;15
Barcelona;2024-06-07;360;5
Barcelona;2020-10-17;360;13
Barcelona;2025-08-03;360;27
Barcelona;2024-12-02;360;34
Delhi;2023-07-04;62;3
Delhi;2024-06-01;62;30
Delhi;2022-11-05;62;24
Delhi;2021-05-13;62;25
Delhi;2025-10-20;62;10
Delhi;2023-02-24;62;5
Delhi;2024-07-04;62;31
Delhi;2022-03-20;62;27
Delhi;2022-03-23;62;14
Delhi;2020-12-25;62;26
Delhi;2021-10-19;62;10
Delhi;2022-10-08;62;13
Delhi;2025-08-26;62;30
Delhi;2024-10-11;62;24
Delhi;2025-01-23;62;10
Marrakesh;2025-11-06;174;20
Marrakesh;2020-04-11;174;8
Marrakesh;2025-03-30;174;29
Marrakesh;2022-03-30;174;6
Marrakesh;2023-05-13;174;11
Marrakesh;2024-08-04;174;20
Bergen;2025-04-22;63;22
Bergen;2021-11-02;63;2
Bergen;2024-11-29;63;39
Bergen;2023-08-14;63;16
Bergen;2021-07-25;63;34
Bergen;2023-05-27;63;30
Mumbai;2024-05-07;82;7
Mumbai;2024-10-10;82;25
Mumbai;2022-01-05;82;16
Mumbai;2023-02-25;82;25
Mumbai;2022-01-06;82;28
Mumbai;2025-10-04;82;33
Mumbai;2023-11-23;82;44
Mumbai;2022-04-30;82;13
Mumbai;2024-08-04;82;29
Mumbai;2021-09-21;82;19
Mumbai;2021-03-12;82;31
Ostrava;2023-08-01;147;13
Ostrava;2024-06-10;147;9
Ostrava;2023-07-24;147;31
Ostrava;2024-04-29;147;11
Ostrava;2025-01-31;147;15
Rome;2025-09-05;289;34
Rome;2021-02-18;289;41
Rome;2020-10-21;289;21
Rome;2024-10-20;289;6
Rome;2023-06-08;289;14
Lisbon;2023-04-07;244;26
Lisbon;2023-06-15;244;34
Lisbon;2023-07-12;244;24
Gdansk;2022-09-17;114;45
Gdansk;2021-12-20;114;30
Gdansk;2021-01-28;114;9
Gdansk;2023-11-26;114;17
Gdansk;2024-11-21;114;6
Gdansk;2025-08-22;114;4
Gdansk;2023-05-07;114;6
Gdansk;2022-08-22;114;23
Gdansk;2023-07-08;114;46
Antalya;2023-08-24;279;11
Antalya;2023-10-20;279;6
Antalya;2024-11-28;279;35
Antalya;2025-07-12;279;11
Antalya;2023-10-16;279;14
Antalya;2023-01-20;279;7
Antalya;2021-09-21;279;38
Antalya;2025-07-31;279;5
Antalya;2025-01-29;279;22
Antalya;2023-11-25;279;4
Antalya;2025-05-04;279;15
Antalya;2025-10-24;279;2
Antalya;2025-05-08;279;11
Montreal;2021-07-08;400;17
Montreal;2021-12-24;400;27
Montreal;2022-09-08;400;23
Montreal;2024-07-17;400;11
Montreal;2020-10-07;400;21
Montreal;2024-03-14;400;27
Montreal;2021-09-20;400;6
Montreal;2025-01-22;400;3
London;2024-02-06;398;7
London;2023-12-17;398;3
London;2023-07-30;398;16
London;2021-09-12;398;4
London;2021-02-27;398;13
London;2023-09-26;398;7
London;2021-07-22;398;16
London;2023-12-22;398;18
London;2023-01-21;398;20
London;2021-02-13;398;21
London;2024-05-31;398;26
London;2022-01-17;398;32
London;2022-10-01;398;30
Lyon;2022-06-29;56;17
Lyon;2024-08-18;56;9
Lyon;2021-10-09;56;15
Lyon;2023-01-05;56;42
Lyon;2020-02-16;56;18
Lyon;2020-06-19;56;5
Lyon;2025-06-19;56;31
Lyon;2024-12-13;56;26
Lyon;2025-06-07;56;6
Lyon;2023-09-04;56;30
Lyon;2020-05-16;56;44
Lyon;2023-11-06;56;33
Lyon;2023-07-16;56;13
Lyon;2022-02-19;56;23
Lyon;2022-06-27;56;39
Bergen;2025-05-14;152;13
Bergen;2020-11-24;152;10
Bergen;2021-01-15;152;22
Bergen;2025-11-18;152;33
Bergen;2021-10-19;152;9
Bergen;2020-02-28;152;19
Bergen;2024-07-24;152;36
Bergen;2021-07-07;152;13
Bergen;2022-09-20;152;25
Bergen;2022-10-02;152;23
Bergen;2020-06-23;152;21
Bergen;2022-04-29;152;31
Bergen;2024-11-14;152;13
Bergen;2020-08-13;152;40
Bergen;2020-09-16;152;31
Marrakesh;2021-09-26;119;40
Marrakesh;2022-03-26;119;28
Marrakesh;2021-09-12;119;49
Marrakesh;2020-07-12;119;10
Marrakesh;2020-06-26;119;10
Cork;2021-01-15;351;22
Cork;2025-07-26;351;5
Cork;2022-03-19;351;37
Cork;2025-12-29;351;29
Cork;2022-11-17;351;26
Cork;2023-08-28;351;26
Cork;2021-07-08;351;8
Cork;2025-02-06;351;8
Cork;2020-06-16;351;16
Cork;2020-11-12;351;25
Cork;2020-05-06;351;37
Cork;2020-05-11;351;27
Cork;2021-05-16;351;13
Thessaloniki;2020-08-03;311;20
Thessaloniki;2020-03-05;311;27
Thessaloniki;2025-08-31;311;38
Thessaloniki;2022-03-05;311;24
Thessaloniki;2024-06-04;311;25
Thessaloniki;2022-11-21;311;14
Thessaloniki;2025-02-15;311;39
Thessaloniki;2025-03-04;311;29
Thessaloniki;2025-05-24;311;23
Thessaloniki;2020-08-21;311;30
Thessaloniki;2024-05-14;311;29
Thessaloniki;2020-09-06;311;8
Thessaloniki;2025-05-26;311;23
Montreal;2025-04-27;201;7
Montreal;2022-10-31;201;23
Montreal;2021-11-24;201;29
Montreal;2024-09-28;201;37
Montreal;2024-02-17;201;12
Montreal;2025-07-21;201;36
Montreal;2024-05-25;201;13
Montreal;2020-02-23;201;26
Montreal;2024-02-15;201;15
Montreal;2024-06-19;201;17
Montreal;2023-01-16;201;22
Montreal;2022-04-14;201;25
Montreal;2025-04-01;201;24
Cairo;2020-05-02;342;12
Cairo;2022-06-27;342;25
Cairo;2020-01-17;342;17
Cairo;2023-09-06;342;13
Cairo;2025-04-27;342;20
Cairo;2025-02-07;342;11
Cairo;2020-07-20;342;42
Antalya;2024-09-22;400;6
Antalya;2020-11-20;400;26
Gdansk;2020-06-27;148;10
Gdansk;2022-05-26;148;6
Gdansk;2025-08-03;148;17
Gdansk;2025-07-03;148;16
Gdansk;2022-06-14;148;40
Gdansk;2020-03-31;148;15
Gdansk;2021-09-28;148;36
Gdansk;2024-07-13;148;8
Gdansk;2022-11-18;148;27
Gdansk;2023-05-29;148;19
Bergen;2021-07-29;85;21
Bergen;2025-05-08;85;18
Bergen;2024-10-12;85;24
Bergen;2025-04-21;85;24
Bergen;2025-03-23;85;18
Bergen;2024-07-11;85;14
Bergen;2024-11-10;85;20
Bergen;2023-05-09;85;17
Bergen;2023-01-27;85;6
Bergen;2024-02-24;85;4
Bergen;2020-08-19;85;29
Paris;2021-08-11;395;19
Paris;2020-06-28;395;39
Paris;2025-04-23;395;20
Paris;2021-06-25;395;26
Paris;2024-07-16;395;20
Paris;2022-01-01;395;17
Paris;2023-04-11;395;15
Paris;2024-08-04;395;9
Toronto;2020-01-28;98;30
Toronto;2020-03-20;98;25
Toronto;2024-01-29;98;14
Toronto;2022-07-12;98;21
Toronto;2022-07-18;98;9
Toronto;2024-04-17;98;12
Toronto;2021-07-27;98;16
Toronto;2020-10-30;98;19
Barcelona;2020-01-03;195;17
Barcelona;2023-03-09;195;18
Sydney;2025-04-18;62;37
Sydney;2022-07-21;62;10
Sydney;2023-06-21;62;23
Sydney;2023-03-04;62;30
Paris;2023-05-07;389;28
Paris;2024-05-07;389;12
Paris;2021-04-20;389;32
Paris;2021-10-16;389;3
Paris;2021-06-28;389;16
Paris;2024-01-20;389;5
Paris;2020-08-07;389;30
Paris;2024-01-19;389;9
Paris;2024-08-19;389;8
Hamburg;2022-09-29;258;13
Hamburg;2021-10-27;258;20
Hamburg;2020-04-16;258;11
Hamburg;2025-07-02;258;7
Hamburg;2024-05-06;258;16
Hamburg;2025-04-25;258;18
Hamburg;2020-05-29;258;28
Hamburg;2022-05-19;258;27
Hamburg;2025-08-03;258;38
Hamburg;2024-12-22;258;27
Munich;2021-03-11;226;30
Munich;2020-11-24;226;5
Munich;2024-04-27;226;21
Munich;2025-05-15;226;14
Munich;2022-09-06;226;29
Munich;2024-07-28;226;17
Munich;2020-01-15;226;9
Munich;2024-04-14;226;15
Cairo;2022-07-27;315;26
Cairo;2024-03-28;315;19
Cairo;2025-05-26;315;10
Cairo;2024-11-11;315;16
Cairo;2023-03-04;315;8
Cairo;2020-01-27;315;31
Cairo;2023-05-31;315;24
Cairo;2025-06-28;315;41
Cairo;2025-04-12;315;25
Cairo;2022-04-15;315;37
Cairo;2025-06-25;315;23
Cairo;2023-05-23;315;24
Cairo;2025-06-12;315;16
Cairo;2021-04-24;315;3
Cairo;2025-06-19;315;19
Mumbai;2025-08-17;235;8
Mumbai;2024-12-20;235;30
Mumbai;2020-08-23;235;12
Mumbai;2025-06-21;235;7
Mumbai;2023-08-18;235;9
Mumbai;2024-08-05;235;15
Mumbai;2025-10-02;235;14
Mumbai;2023-03-16;235;3
Mumbai;2025-09-16;235;47
Mumbai;2024-10-26;235;33
Hamburg;2025-11-17;233;14
Hamburg;2022-06-04;233;5
Hamburg;2025-07-20;233;12
Hamburg;2025-08-31;233;13
Burgas;2023-12-15;180;22
Burgas;2021-04-04;180;6
Burgas;2023-12-30;180;29
Burgas;2023-05-11;180;7
Burgas;2022-04-10;180;34
Cairo;2024-12-10;349;18
Cairo;2025-05-12;349;10
Cairo;2022-03-21;349;19
Cairo;2021-02-23;349;11
Cairo;2025-09-24;349;36
Cairo;2022-10-11;349;2
Cairo;2024-10-20;349;24
Cairo;2025-09-01;349;21
Cairo;2021-03-06;349;22
Cairo;2024-09-01;349;30
Cairo;2024-05-18;349;5
Cairo;2025-04-22;349;23
Venice;2025-01-13;212;13
Venice;2025-05-31;212;19
Venice;2023-04-30;212;34
Venice;2023-10-06;212;32
Venice;2024-05-03;212;14
Lisbon;2022-07-21;332;43
Lisbon;2024-03-05;332;4
Lisbon;2025-05-12;332;17
Lisbon;2024-06-22;332;10
Lisbon;2022-08-06;332;9
Lisbon;2022-08-02;332;47
Lisbon;2022-08-24;332;3
Lisbon;2025-08-26;332;30
Lisbon;2024-08-12;332;27
Lisbon;2023-10-09;332;13
Lisbon;2022-09-22;332;22
Lisbon;2023-03-31;332;24
Lisbon;2022-03-07;332;13
Venice;2022-01-12;283;26
Venice;2023-10-24;283;29
Venice;2024-11-24;283;34
Venice;2024-10-05;283;8
Venice;2025-04-27;283;34
Venice;2020-11-22;283;46
Venice;2022-07-24;283;37
Venice;2025-04-26;283;34
Venice;2022-05-09;283;16
Venice;2025-11-23;283;16
Venice;2024-08-28;283;7
Venice;2025-06-07;283;28
Dubrovnik;2024-01-08;200;8
Dubrovnik;2024-06-11;200;6
Dubrovnik;2025-12-13;200;23
Dubrovnik;2025-12-12;200;43
Dubrovnik;2025-03-30;200;38
Dubrovnik;2023-06-17;200;12
Dubrovnik;2025-08-02;200;42
Dubrovnik;2025-05-10;200;23
Dubrovnik;2022-07-17;200;30
Dubrovnik;2021-07-22;200;36
Dubrovnik;2020-12-30;200;29
Dubrovnik;2024-10-19;200;40
Dubrovnik;2024-02-23;200;17
Mumbai;2023-03-05;252;26
Mumbai;2020-03-26;252;22
Mumbai;2020-02-26;252;14
Mumbai;2025-06-26;252;8
Mumbai;2023-11-21;252;20
Mumbai;2020-11-05;252;46
Mumbai;2025-12-08;252;47
Mumbai;2023-03-12;252;8
Mumbai;2022-05-16;252;39
Mumbai;2025-08-08;252;35
Mumbai;2023-03-08;252;5
Mumbai;2020-06-04;252;17
Amsterdam;2024-09-29;212;20
Salzburg;2025-12-02;225;43
Salzburg;2022-10-05;225;5
Salzburg;2024-10-17;225;22
Salzburg;2024-02-04;225;19
Krakow;2023-10-12;255;28
Krakow;2025-02-11;255;20
Krakow;2023-10-31;255;8
Krakow;2021-10-13;255;23
Krakow;2021-07-14;255;29
Krakow;2021-04-03;255;13
Krakow;2021-12-31;255;26
Krakow;2022-01-18;255;12
Krakow;2020-07-07;255;8
Krakow;2024-04-22;255;30
Montreal;2023-09-28;312;12
Montreal;2020-02-29;312;21
Montreal;2023-06-19;312;26
Montreal;2025-03-24;312;17
Delhi;2022-12-09;125;30
Delhi;2021-08-15;125;26
Delhi;2024-05-27;125;18
Delhi;2025-12-08;125;20
Delhi;2020-10-13;125;29
Delhi;2020-02-08;125;21
Delhi;2023-04-03;125;28
Delhi;2025-01-16;125;7
Delhi;2022-10-11;125;27
Delhi;2022-12-19;125;11
Delhi;2022-03-20;125;18
Delhi;2021-12-02;125;18
Munich;2021-01-26;140;23
Munich;2020-04-22;140;5
Antalya;2024-11-23;238;27
Antalya;2023-08-10;238;4
Antalya;2022-09-11;238;28
Antalya;2025-04-13;238;28
Antalya;2022-09-03;238;23
Antalya;2025-09-10;238;6
Antalya;2022-06-14;238;28
Antalya;2024-01-10;238;27
Antalya;2020-01-02;238;6
Antalya;2020-08-10;238;27
Antalya;2022-10-04;238;9
Antalya;2021-04-18;238;23
Amsterdam;2024-02-10;224;41
Amsterdam;2024-07-23;224;25
Amsterdam;2021-02-24;224;23
Amsterdam;2024-04-11;224;35
Amsterdam;2025-05-31;224;22
Amsterdam;2025-08-14;224;34
Amsterdam;2024-06-07;224;28
Athens;2021-11-10;192;24
Athens;2023-05-06;192;4
Athens;2025-01-28;192;36
Athens;2021-01-22;192;18
Athens;2025-10-22;192;6
Athens;2021-12-31;192;13
Athens;2020-02-09;192;28
Athens;2025-08-03;192;36
Athens;2020-06-15;192;24
Athens;2025-12-04;192;19
Athens;2020-11-11;192;15
Athens;2022-04-02;192;8
Athens;2020-09-08;192;29
Athens;2023-12-07;192;30
Athens;2021-04-29;192;42
Manchester;2025-08-31;96;16
Manchester;2020-05-16;96;9
Manchester;2021-01-23;96;36
Salzburg;2025-05-12;257;9
Salzburg;2024-03-21;257;23
Salzburg;2025-11-27;257;20
Salzburg;2023-08-31;257;36
Salzburg;2025-09-20;257;30
Salzburg;2025-05-17;257;7
Salzburg;2025-07-08;257;41
Salzburg;2023-05-24;257;34
Salzburg;2021-05-24;257;13
Salzburg;2025-12-29;257;4
Salzburg;2021-06-05;257;3
Salzburg;2023-01-14;257;14
Gdansk;2024-06-01;248;21
Gdansk;2025-08-06;248;28
Gdansk;2022-10-15;248;17
Gdansk;2024-07-26;248;28
Gdansk;2020-11-10;248;26
Gdansk;2024-12-08;248;4
Gdansk;2022-11-14;248;36
Gdansk;2025-07-05;248;26
Gdansk;2023-10-18;248;24
Burgas;2021-11-10;386;12
Burgas;2023-03-18;386;16
Burgas;2021-08-15;386;36
Burgas;2023-11-07;386;14
Burgas;2022-02-21;386;14
Thessaloniki;2023-05-15;153;43
Thessaloniki;2021-02-07;153;31
Thessaloniki;2022-02-28;153;22
Thessaloniki;2021-06-04;153;10
Thessaloniki;2020-10-24;153;9
Thessaloniki;2025-10-03;153;40
Thessaloniki;2020-06-30;153;16
Thessaloniki;2021-06-28;153;18
Thessaloniki;2025-02-23;153;17
Thessaloniki;2023-02-11;153;21
Thessaloniki;2024-08-23;153;8
Cork;2021-09-23;131;16
Cork;2021-04-26;131;36
Cork;2021-10-17;131;7
Cork;2021-03-16;131;29
Cork;2021-05-03;131;30
Cork;2025-05-01;131;47
Cork;2024-01-31;131;34
Cork;2020-11-11;131;40
Cork;2025-07-26;131;29
Cork;2021-11-12;131;29
Sydney;2024-07-30;271;9
Sydney;2023-07-28;271;22
Sydney;2023-11-17;271;25
Sydney;2023-09-27;271;23
Sydney;2023-04-13;271;35
Sydney;2024-09-03;271;33
Sydney;2020-12-12;271;11
Sydney;2020-04-01;271;27
Sydney;2025-02-23;271;32
Sydney;2020-10-25;271;36
Sydney;2025-03-02;271;14
Osaka;2024-07-17;219;13
Osaka;2022-09-05;219;31
Osaka;2021-03-21;219;10
Berlin;2023-12-14;257;38
Burgas;2025-08-05;251;36
Burgas;2023-05-20;251;17
Burgas;2021-06-16;251;16
Salzburg;2020-09-05;379;2
Salzburg;2023-03-03;379;9
Salzburg;2024-09-23;379;38
Salzburg;2023-07-30;379;15
Salzburg;2022-09-30;379;26
Salzburg;2023-07-09;379;7
Salzburg;2023-10-04;379;16
Salzburg;2022-08-17;379;25
Salzburg;2021-09-09;379;33
Salzburg;2023-12-13;379;17
Salzburg;2020-06-03;379;12
Vienna;2020-07-13;103;23
Vienna;2023-10-24;103;27
Vienna;2020-12-04;103;31
Vienna;2020-11-21;103;2
Vienna;2024-03-10;103;24
Vienna;2023-02-16;103;44
Vienna;2025-03-13;103;35
Vienna;2022-07-04;103;32
Vienna;2022-03-02;103;30
Paris;2024-01-25;122;31
Paris;2025-08-27;122;18
Paris;2021-04-19;122;29
Paris;2021-05-01;122;28
Paris;2025-12-14;122;38
Paris;2025-10-10;122;6
Paris;2020-10-04;122;10
Paris;2024-11-06;122;27
Paris;2022-10-22;122;4
Paris;2024-02-17;122;5
Paris;2020-02-21;122;4
Paris;2023-01-26;122;20
Paris;2021-07-20;122;41
Paris;2024-08-13;122;22
Athens;2025-08-21;79;28
Athens;2021-12-03;79;20
Athens;2025-10-01;79;41
Athens;2021-09-09;79;18
Antwerp;2025-09-19;264;30
Antwerp;2024-10-21;264;30
Antwerp;2024-12-20;264;36
Antwerp;2023-11-09;264;35
Antwerp;2022-03-04;264;19
Antwerp;2022-09-22;264;15
Antwerp;2024-03-05;264;9
Antwerp;2025-06-19;264;22
Antwerp;2025-02-14;264;34
Antwerp;2025-08-28;264;7
Gdansk;2023-04-04;230;14
Gdansk;2022-11-28;230;37
Gdansk;2020-11-03;230;27
Gdansk;2025-10-04;230;36
Gdansk;2024-10-19;230;6
Melbourne;2024-05-11;238;15
Melbourne;2021-10-11;238;19
Melbourne;2023-05-16;238;32
Melbourne;2020-02-27;238;9
Melbourne;2023-07-31;238;24
Melbourne;2023-02-16;238;6
Melbourne;2023-09-01;238;16
Melbourne;2024-10-09;238;19
Melbourne;2021-01-27;238;13
Melbourne;2024-02-08;238;9
Melbourne;2022-02-17;238;44
Melbourne;2023-10-06;238;13
Melbourne;2020-04-29;238;34
Melbourne;2022-12-19;238;20
Venice;2023-01-26;150;10
Venice;2024-11-09;150;34
Venice;2025-07-16;150;24
Venice;2021-10-02;150;41
Venice;2023-07-26;150;9
Venice;2022-03-31;150;35
Venice;2023-11-23;150;13
Venice;2021-08-07;150;15
Venice;2024-07-09;150;40
Venice;2025-10-08;150;20
Split;2022-08-31;371;35
Split;2025-03-23;371;28
Paris;2021-12-23;183;19
Paris;2020-01-18;183;33
Paris;2025-04-06;183;13
Paris;2023-06-25;183;29
Porto;2024-08-28;322;21
Porto;2021-02-04;322;4
Porto;2023-10-12;322;33
Warsaw;2023-09-24;195;36
Warsaw;2024-07-17;195;15
Warsaw;2023-03-06;195;24
Warsaw;2022-05-18;195;22
Warsaw;2025-02-20;195;14
Warsaw;2024-08-31;195;15
Burgas;2022-04-12;269;7
Rome;2025-08-08;300;17
Rome;2023-10-26;300;28
Rome;2024-09-11;300;21
Rome;2020-02-02;300;21
Rome;2024-09-13;300;4
Rome;2023-05-07;300;24
Rome;2024-09-04;300;9
Rome;2025-11-17;300;15
Rome;2025-03-15;300;29
Rome;2021-11-09;300;25
Thessaloniki;2024-08-20;277;39
Thessaloniki;2021-01-30;277;37
Thessaloniki;2021-03-07;277;13
Thessaloniki;2023-06-07;277;44
Casablanca;2021-06-25;58;3
Casablanca;2024-12-30;58;20
Casablanca;2024-04-14;58;26
Casablanca;2025-07-05;58;28
Casablanca;2022-12-29;58;2
Casablanca;2022-01-07;58;36
Casablanca;2022-08-24;58;11
Zurich;2024-02-16;397;12
Zurich;2023-02-26;397;33
Zurich;2024-01-25;397;22
Zurich;2022-05-19;397;10
Zurich;2020-08-13;397;5
Zurich;2022-03-13;397;7
Zurich;2021-01-12;397;37
Miami;2022-11-18;295;3
Miami;2024-08-15;295;15
Miami;2024-05-25;295;12
Miami;2023-02-22;295;2
Miami;2021-07-31;295;30
Miami;2024-04-28;295;7
Miami;2025-11-04;295;4
Miami;2025-10-26;295;27
Miami;2020-01-19;295;16
Miami;2020-01-25;295;14
Miami;2025-03-16;295;18
Miami;2023-10-11;295;31
Miami;2025-03-02;295;27
Hammamet;2021-10-18;287;26
Hammamet;2020-10-18;287;7
Hammamet;2021-06-09;287;9
Hammamet;2023-05-22;287;7
Hammamet;2022-06-06;287;22
Hammamet;2022-04-01;287;21
Hammamet;2024-05-10;287;22
Hammamet;2024-10-25;287;3
Hammamet;2024-09-13;287;4
Hammamet;2024-11-19;287;8
Hammamet;2021-10-21;287;25
Hammamet;2022-09-13;287;28
Hammamet;2023-03-17;287;36
Hammamet;2021-11-27;287;11
Hammamet;2020-01-14;287;17
Bergen;2020-07-14;266;25
Bergen;2023-12-05;266;12
Bergen;2025-04-10;266;34
Bergen;2024-01-16;266;19
Bergen;2020-05-13;266;7
Bergen;2025-07-24;266;21
Bergen;2025-12-20;266;33
Bergen;2023-01-29;266;8
Cork;2022-03-26;153;17
Cork;2024-05-30;153;8
Cork;2023-07-25;153;3
Cork;2024-11-09;153;3
Cork;2020-10-27;153;17
Cork;2024-08-29;153;12
Cork;2021-12-07;153;27
Cork;2020-01-31;153;25
Cork;2022-05-22;153;40
Cork;2024-10-16;153;28
Cork;2020-02-15;153;3
Cork;2021-08-02;153;20
Cork;2021-10-31;153;37
Cork;2022-08-07;153;11
Tokyo;2025-01-02;122;15
Tokyo;2021-11-20;122;31
Tokyo;2020-05-31;122;38
Tokyo;2024-08-22;122;31
Tokyo;2020-05-15;122;41
Tokyo;2022-04-20;122;16
Tokyo;2021-01-20;122;6
Tokyo;2021-02-24;122;5
Tokyo;2025-01-20;122;3
Tokyo;2021-01-07;122;19
Geneva;2025-11-28;198;7
Geneva;2020-04-20;198;22
Geneva;2024-10-23;198;40
Geneva;2024-08-31;198;23
Geneva;2023-07-10;198;4
Geneva;2025-06-07;198;26
Geneva;2024-07-27;198;24
Geneva;2025-12-20;198;13
Geneva;2023-07-15;198;8
Geneva;2022-06-30;198;14
Melbourne;2021-10-14;286;5
Melbourne;2025-09-29;286;36
Melbourne;2022-11-22;286;39
Miami;2025-06-05;60;22
Miami;2025-12-01;60;24
Miami;2020-05-18;60;30
Miami;2023-06-13;60;36
Miami;2025-04-03;60;30
Miami;2022-02-14;60;3
Miami;2022-11-27;60;16
Miami;2021-12-04;60;13
Miami;2025-08-29;60;12
Miami;2023-03-28;60;6
Miami;2025-07-27;60;15
Miami;2020-04-05;60;3
Marrakesh;2022-05-30;78;31
Marrakesh;2023-12-26;78;24
Marrakesh;2024-11-19;78;26
Marrakesh;2021-08-30;78;37
Marrakesh;2023-08-13;78;25
Marrakesh;2024-07-19;78;9
Marrakesh;2025-02-03;78;35
Marrakesh;2022-11-12;78;33
Marrakesh;2021-05-25;78;9
Marrakesh;2025-07-15;78;17
Marrakesh;2024-08-17;78;7
Marrakesh;2024-11-09;78;10
Marrakesh;2025-07-02;78;14
Marrakesh;2023-01-07;78;11
Marrakesh;2022-03-25;78;23
Miami;2024-09-10;170;31
Miami;2024-11-09;170;27
Miami;2023-10-10;170;33
Miami;2025-02-05;170;26
Miami;2025-01-13;170;26
Miami;2022-09-12;170;5
Barcelona;2025-04-24;96;30
Barcelona;2020-12-21;96;18
Madrid;2021-03-30;200;15
Madrid;2025-11-24;200;16
Madrid;2023-08-05;200;28
Warsaw;2023-06-23;138;8
Cairo;2021-08-09;185;10
Cairo;2023-10-17;185;21
Cairo;2024-04-21;185;47
Cairo;2023-05-19;185;29
Cairo;2024-04-11;185;24
Osaka;2024-06-22;169;3
Osaka;2020-03-25;169;14
Osaka;2020-03-10;169;27
Osaka;2020-04-30;169;25
Osaka;2020-04-13;169;28
Osaka;2025-07-05;169;23
Osaka;2025-04-26;169;8
Osaka;2025-07-08;169;8
Osaka;2021-01-03;169;25
