IdTerminu;DataWyjazdu;DlugoscPobytu;IloscMiejsc;IdWycieczki
2065;2025-11-06;5;16;262
2066;2020-08-07;3;49;262
2067;2020-12-29;5;50;262
2068;2021-11-17;18;47;262
2069;2024-02-25;18;15;262
2070;2024-06-07;10;5;262
2071;2020-10-17;18;21;262
2072;2025-08-03;3;37;262
2073;2024-12-02;3;44;262
2074;2023-07-04;18;5;263
2075;2024-06-01;3;32;263
2076;2022-11-05;18;38;263
2077;2021-05-13;10;39;263
2078;2025-10-20;21;20;263
2079;2023-02-24;3;11;263
2080;2024-07-04;14;36;263
2081;2022-03-20;3;28;263
2082;2022-03-23;21;25;263
2083;2020-12-25;3;37;263
2084;2021-10-19;21;18;263
2085;2022-10-08;5;14;263
2086;2025-08-26;5;37;263
2087;2024-10-11;21;29;263
2088;2025-01-23;18;12;263
2089;2025-11-06;14;41;264
2090;2020-04-11;18;8;264
2091;2025-03-30;10;32;264
2092;2022-03-30;7;6;264
2093;2023-05-13;10;18;264
2094;2024-08-04;7;23;264
2095;2025-04-22;21;38;265
2096;2021-11-02;18;5;265
2097;2024-11-29;3;44;265
2098;2023-08-14;10;20;265
2099;2021-07-25;14;44;265
2100;2023-05-27;3;30;265
2101;2024-05-07;14;7;266
2102;2024-10-10;7;49;266
2103;2022-01-05;5;25;266
2104;2023-02-25;21;42;266
2105;2022-01-06;21;32;266
2106;2025-10-04;18;43;266
2107;2023-11-23;18;45;266
2108;2022-04-30;21;27;266
2109;2024-08-04;5;42;266
2110;2021-09-21;3;39;266
2111;2021-03-12;21;45;266
2112;2023-08-01;7;18;267
2113;2024-06-10;5;9;267
2114;2023-07-24;21;49;267
2115;2024-04-29;3;14;267
2116;2025-01-31;10;21;267
2117;2025-09-05;21;43;268
2118;2021-02-18;18;43;268
2119;2020-10-21;10;31;268
2120;2024-10-20;14;10;268
2121;2023-06-08;3;15;268
2122;2023-04-07;14;31;269
2123;2023-06-15;7;36;269
2124;2023-07-12;10;44;269
2125;2022-09-17;7;46;270
2126;2021-12-20;14;36;270
2127;2021-01-28;7;10;270
2128;2023-11-26;3;34;270
2129;2024-11-21;5;11;270
2130;2025-08-22;18;9;270
2131;2023-05-07;10;12;270
2132;2022-08-22;14;44;270
2133;2023-07-08;10;49;270
2134;2023-08-24;21;14;271
2135;2023-10-20;14;6;271
2136;2024-11-28;14;47;271
2137;2025-07-12;10;21;271
2138;2023-10-16;3;28;271
2139;2023-01-20;14;10;271
2140;2021-09-21;5;38;271
2141;2025-07-31;5;9;271
2142;2025-01-29;21;26;271
2143;2023-11-25;14;5;271
2144;2025-05-04;10;27;271
2145;2025-10-24;3;5;271
2146;2025-05-08;5;23;271
2147;2021-07-08;10;32;272
2148;2021-12-24;18;28;272
2149;2022-09-08;14;23;272
2150;2024-07-17;10;16;272
2151;2020-10-07;10;29;272
2152;2024-03-14;14;42;272
2153;2021-09-20;10;6;272
2154;2025-01-22;5;6;272
2155;2024-02-06;14;15;273
2156;2023-12-17;7;5;273
2157;2023-07-30;21;28;273
2158;2021-09-12;10;9;273
2159;2021-02-27;14;19;273
2160;2023-09-26;3;10;273
2161;2021-07-22;21;25;273
2162;2023-12-22;3;25;273
2163;2023-01-21;18;27;273
2164;2021-02-13;21;30;273
2165;2024-05-31;3;34;273
2166;2022-01-17;5;33;273
2167;2022-10-01;5;36;273
2168;2022-06-29;10;29;274
2169;2024-08-18;10;10;274
2170;2021-10-09;3;20;274
2171;2023-01-05;5;45;274
2172;2020-02-16;18;18;274
2173;2020-06-19;21;6;274
2174;2025-06-19;10;33;274
2175;2024-12-13;5;33;274
2176;2025-06-07;10;8;274
2177;2023-09-04;14;45;274
2178;2020-05-16;21;45;274
2179;2023-11-06;10;48;274
2180;2023-07-16;14;23;274
2181;2022-02-19;21;32;274
2182;2022-06-27;5;40;274
2183;2025-05-14;21;16;275
2184;2020-11-24;3;16;275
2185;2021-01-15;3;25;275
2186;2025-11-18;3;48;275
2187;2021-10-19;7;12;275
2188;2020-02-28;3;27;275
2189;2024-07-24;18;37;275
2190;2021-07-07;10;20;275
2191;2022-09-20;14;37;275
2192;2022-10-02;3;27;275
2193;2020-06-23;10;22;275
2194;2022-04-29;14;31;275
2195;2024-11-14;10;22;275
2196;2020-08-13;10;47;275
2197;2020-09-16;14;45;275
2198;2021-09-26;3;50;276
2199;2022-03-26;18;41;276
2200;2021-09-12;21;50;276
2201;2020-07-12;3;11;276
2202;2020-06-26;5;10;276
2203;2021-01-15;14;30;277
2204;2025-07-26;7;8;277
2205;2022-03-19;10;49;277
2206;2025-12-29;18;36;277
2207;2022-11-17;21;34;277
2208;2023-08-28;18;26;277
2209;2021-07-08;7;10;277
2210;2025-02-06;21;14;277
2211;2020-06-16;10;26;277
2212;2020-11-12;21;44;277
2213;2020-05-06;14;50;277
2214;2020-05-11;7;37;277
2215;2021-05-16;3;26;277
2216;2020-08-03;10;33;278
2217;2020-03-05;14;35;278
2218;2025-08-31;5;40;278
2219;2022-03-05;21;40;278
2220;2024-06-04;21;41;278
2221;2022-11-21;10;15;278
2222;2025-02-15;10;39;278
2223;2025-03-04;10;39;278
2224;2025-05-24;5;44;278
2225;2020-08-21;5;32;278
2226;2024-05-14;5;47;278
2227;2020-09-06;7;13;278
2228;2025-05-26;21;43;278
2229;2025-04-27;5;7;279
2230;2022-10-31;14;27;279
2231;2021-11-24;5;34;279
2232;2024-09-28;14;45;279
2233;2024-02-17;7;25;279
2234;2025-07-21;3;39;279
2235;2024-05-25;5;17;279
2236;2020-02-23;18;33;279
2237;2024-02-15;18;24;279
2238;2024-06-19;7;34;279
2239;2023-01-16;14;31;279
2240;2022-04-14;5;29;279
2241;2025-04-01;3;41;279
2242;2020-05-02;10;13;280
2243;2022-06-27;18;33;280
2244;2020-01-17;14;30;280
2245;2023-09-06;21;18;280
2246;2025-04-27;5;26;280
2247;2025-02-07;14;13;280
2248;2020-07-20;14;43;280
2249;2024-09-22;18;8;281
2250;2020-11-20;5;31;281
2251;2020-06-27;7;16;282
2252;2022-05-26;10;13;282
2253;2025-08-03;18;28;282
2254;2025-07-03;5;27;282
2255;2022-06-14;5;44;282
2256;2020-03-31;5;27;282
2257;2021-09-28;10;50;282
2258;2024-07-13;21;17;282
2259;2022-11-18;14;38;282
2260;2023-05-29;3;36;282
2261;2021-07-29;5;40;283
2262;2025-05-08;7;31;283
2263;2024-10-12;7;48;283
2264;2025-04-21;5;27;283
2265;2025-03-23;14;24;283
2266;2024-07-11;14;16;283
2267;2024-11-10;14;24;283
2268;2023-05-09;7;21;283
2269;2023-01-27;14;11;283
2270;2024-02-24;7;9;283
2271;2020-08-19;5;32;283
2272;2021-08-11;3;32;284
2273;2020-06-28;3;47;284
2274;2025-04-23;18;32;284
2275;2021-06-25;14;46;284
2276;2024-07-16;5;34;284
2277;2022-01-01;5;29;284
2278;2023-04-11;7;16;284
2279;2024-08-04;10;11;284
2280;2020-01-28;10;45;285
2281;2020-03-20;7;39;285
2282;2024-01-29;3;17;285
2283;2022-07-12;5;33;285
2284;2022-07-18;5;10;285
2285;2024-04-17;5;18;285
2286;2021-07-27;18;23;285
2287;2020-10-30;5;38;285
2288;2020-01-03;10;31;286
2289;2023-03-09;18;18;286
2290;2025-04-18;5;45;287
2291;2022-07-21;21;18;287
2292;2023-06-21;14;43;287
2293;2023-03-04;7;44;287
2294;2023-05-07;14;43;288
2295;2024-05-07;10;17;288
2296;2021-04-20;10;37;288
2297;2021-10-16;5;7;288
2298;2021-06-28;10;31;288
2299;2024-01-20;7;6;288
2300;2020-08-07;3;40;288
2301;2024-01-19;21;16;288
2302;2024-08-19;21;16;288
2303;2022-09-29;10;23;289
2304;2021-10-27;21;21;289
2305;2020-04-16;21;13;289
2306;2025-07-02;21;9;289
2307;2024-05-06;21;24;289
2308;2025-04-25;14;26;289
2309;2020-05-29;18;46;289
2310;2022-05-19;14;30;289
2311;2025-08-03;5;49;289
2312;2024-12-22;10;30;289
2313;2021-03-11;21;34;290
2314;2020-11-24;3;8;290
2315;2024-04-27;10;34;290
2316;2025-05-15;7;24;290
2317;2022-09-06;7;32;290
2318;2024-07-28;7;20;290
2319;2020-01-15;5;9;290
2320;2024-04-14;10;27;290
2321;2022-07-27;7;29;291
2322;2024-03-28;14;20;291
2323;2025-05-26;3;10;291
2324;2024-11-11;3;19;291
2325;2023-03-04;5;15;291
2326;2020-01-27;18;35;291
2327;2023-05-31;21;44;291
2328;2025-06-28;3;42;291
2329;2025-04-12;7;50;291
2330;2022-04-15;18;42;291
2331;2025-06-25;7;25;291
2332;2023-05-23;5;35;291
2333;2025-06-12;14;23;291
2334;2021-04-24;10;6;291
2335;2025-06-19;7;19;291
2336;2025-08-17;7;10;292
2337;2024-12-20;3;37;292
2338;2020-08-23;14;12;292
2339;2025-06-21;10;7;292
2340;2023-08-18;21;19;292
2341;2024-08-05;21;26;292
2342;2025-10-02;18;15;292
2343;2023-03-16;5;5;292
2344;2025-09-16;3;47;292
2345;2024-10-26;5;46;292
2346;2025-11-17;21;19;293
2347;2022-06-04;5;11;293
2348;2025-07-20;7;18;293
2349;2025-08-31;21;15;293
2350;2023-12-15;3;30;294
2351;2021-04-04;5;7;294
2352;2023-12-30;21;30;294
2353;2023-05-11;3;8;294
2354;2022-04-10;7;49;294
2355;2024-12-10;18;23;295
2356;2025-05-12;5;20;295
2357;2022-03-21;7;27;295
2358;2021-02-23;10;23;295
2359;2025-09-24;14;38;295
2360;2022-10-11;7;5;295
2361;2024-10-20;14;31;295
2362;2025-09-01;21;27;295
2363;2021-03-06;7;24;295
2364;2024-09-01;14;33;295
2365;2024-05-18;18;7;295
2366;2025-04-22;3;33;295
2367;2025-01-13;10;16;296
2368;2025-05-31;21;21;296
2369;2023-04-30;21;38;296
2370;2023-10-06;21;43;296
2371;2024-05-03;14;26;296
2372;2022-07-21;14;45;297
2373;2024-03-05;14;8;297
2374;2025-05-12;7;24;297
2375;2024-06-22;5;13;297
2376;2022-08-06;5;10;297
2377;2022-08-02;18;50;297
2378;2022-08-24;3;7;297
2379;2025-08-26;14;31;297
2380;2024-08-12;18;29;297
2381;2023-10-09;21;18;297
2382;2022-09-22;5;32;297
2383;2023-03-31;5;42;297
2384;2022-03-07;3;21;297
2385;2022-01-12;3;26;298
2386;2023-10-24;18;38;298
2387;2024-11-24;18;42;298
2388;2024-10-05;3;8;298
2389;2025-04-27;18;41;298
2390;2020-11-22;21;50;298
2391;2022-07-24;5;42;298
2392;2025-04-26;10;38;298
2393;2022-05-09;18;16;298
2394;2025-11-23;5;16;298
2395;2024-08-28;18;7;298
2396;2025-06-07;3;28;298
2397;2024-01-08;5;13;299
2398;2024-06-11;10;11;299
2399;2025-12-13;14;40;299
2400;2025-12-12;10;44;299
2401;2025-03-30;21;39;299
2402;2023-06-17;5;13;299
2403;2025-08-02;7;46;299
2404;2025-05-10;7;30;299
2405;2022-07-17;10;40;299
2406;2021-07-22;14;45;299
2407;2020-12-30;21;50;299
2408;2024-10-19;7;42;299
2409;2024-02-23;5;27;299
2410;2023-03-05;3;32;300
2411;2020-03-26;14;25;300
2412;2020-02-26;14;22;300
2413;2025-06-26;10;8;300
2414;2023-11-21;7;20;300
2415;2020-11-05;7;50;300
2416;2025-12-08;7;50;300
2417;2023-03-12;18;13;300
2418;2022-05-16;10;44;300
2419;2025-08-08;5;50;300
2420;2023-03-08;18;7;300
2421;2020-06-04;18;20;300
2422;2024-09-29;18;23;301
2423;2025-12-02;18;43;302
2424;2022-10-05;21;6;302
2425;2024-10-17;21;45;302
2426;2024-02-04;5;33;302
2427;2023-10-12;10;32;303
2428;2025-02-11;21;38;303
2429;2023-10-31;18;17;303
2430;2021-10-13;5;31;303
2431;2021-07-14;3;40;303
2432;2021-04-03;14;19;303
2433;2021-12-31;7;27;303
2434;2022-01-18;5;17;303
2435;2020-07-07;14;9;303
2436;2024-04-22;18;39;303
2437;2023-09-28;14;23;304
2438;2020-02-29;5;23;304
2439;2023-06-19;21;26;304
2440;2025-03-24;3;18;304
2441;2022-12-09;3;46;305
2442;2021-08-15;5;35;305
2443;2024-05-27;5;34;305
2444;2025-12-08;21;28;305
2445;2020-10-13;5;39;305
2446;2020-02-08;21;40;305
2447;2023-04-03;3;40;305
2448;2025-01-16;10;7;305
2449;2022-10-11;18;40;305
2450;2022-12-19;7;12;305
2451;2022-03-20;14;27;305
2452;2021-12-02;10;20;305
2453;2021-01-26;10;35;306
2454;2020-04-22;14;6;306
2455;2024-11-23;7;45;307
2456;2023-08-10;21;9;307
2457;2022-09-11;5;47;307
2458;2025-04-13;14;50;307
2459;2022-09-03;18;44;307
2460;2025-09-10;21;8;307
2461;2022-06-14;3;40;307
2462;2024-01-10;10;45;307
2463;2020-01-02;21;9;307
2464;2020-08-10;3;35;307
2465;2022-10-04;5;15;307
2466;2021-04-18;5;39;307
2467;2024-02-10;14;45;308
2468;2024-07-23;7;33;308
2469;2021-02-24;18;23;308
2470;2024-04-11;10;36;308
2471;2025-05-31;18;40;308
2472;2025-08-14;14;37;308
2473;2024-06-07;10;46;308
2474;2021-11-10;21;45;309
2475;2023-05-06;7;7;309
2476;2025-01-28;7;38;309
2477;2021-01-22;21;25;309
2478;2025-10-22;18;9;309
2479;2021-12-31;18;20;309
2480;2020-02-09;3;37;309
2481;2025-08-03;10;50;309
2482;2020-06-15;14;37;309
2483;2025-12-04;10;23;309
2484;2020-11-11;14;15;309
2485;2022-04-02;18;17;309
2486;2020-09-08;18;37;309
2487;2023-12-07;7;47;309
2488;2021-04-29;3;46;309
2489;2025-08-31;10;26;310
2490;2020-05-16;21;9;310
2491;2021-01-23;3;49;310
2492;2025-05-12;14;12;311
2493;2024-03-21;21;29;311
2494;2025-11-27;3;25;311
2495;2023-08-31;10;41;311
2496;2025-09-20;7;32;311
2497;2025-05-17;7;14;311
2498;2025-07-08;7;42;311
2499;2023-05-24;7;49;311
2500;2021-05-24;18;25;311
2501;2025-12-29;10;7;311
2502;2021-06-05;18;6;311
2503;2023-01-14;7;26;311
2504;2024-06-01;7;22;312
2505;2025-08-06;18;44;312
2506;2022-10-15;21;29;312
2507;2024-07-26;14;31;312
2508;2020-11-10;3;26;312
2509;2024-12-08;18;6;312
2510;2022-11-14;7;45;312
2511;2025-07-05;21;50;312
2512;2023-10-18;10;45;312
2513;2021-11-10;21;20;313
2514;2023-03-18;21;17;313
2515;2021-08-15;7;37;313
2516;2023-11-07;10;21;313
2517;2022-02-21;3;16;313
2518;2023-05-15;21;47;314
2519;2021-02-07;3;37;314
2520;2022-02-28;14;44;314
2521;2021-06-04;18;18;314
2522;2020-10-24;3;19;314
2523;2025-10-03;7;42;314
2524;2020-06-30;10;30;314
2525;2021-06-28;10;27;314
2526;2025-02-23;21;29;314
2527;2023-02-11;7;22;314
2528;2024-08-23;7;8;314
2529;2021-09-23;7;24;315
2530;2021-04-26;3;48;315
2531;2021-10-17;21;15;315
2532;2021-03-16;18;49;315
2533;2021-05-03;18;46;315
2534;2025-05-01;18;48;315
2535;2024-01-31;5;34;315
2536;2020-11-11;14;40;315
2537;2025-07-26;10;41;315
2538;2021-11-12;5;37;315
2539;2024-07-30;7;11;316
2540;2023-07-28;14;37;316
2541;2023-11-17;3;48;316
2542;2023-09-27;3;28;316
2543;2023-04-13;5;47;316
2544;2024-09-03;21;33;316
2545;2020-12-12;7;15;316
2546;2020-04-01;21;33;316
2547;2025-02-23;21;38;316
2548;2020-10-25;21;41;316
2549;2025-03-02;3;25;316
2550;2024-07-17;10;20;317
2551;2022-09-05;3;47;317
2552;2021-03-21;14;18;317
2553;2023-12-14;10;40;318
2554;2025-08-05;7;39;319
2555;2023-05-20;5;30;319
2556;2021-06-16;10;29;319
2557;2020-09-05;10;5;320
2558;2023-03-03;7;9;320
2559;2024-09-23;7;46;320
2560;2023-07-30;10;20;320
2561;2022-09-30;7;38;320
2562;2023-07-09;10;11;320
2563;2023-10-04;18;29;320
2564;2022-08-17;3;30;320
2565;2021-09-09;14;38;320
2566;2023-12-13;14;17;320
2567;2020-06-03;10;17;320
2568;2020-07-13;5;38;321
2569;2023-10-24;18;33;321
2570;2020-12-04;5;36;321
2571;2020-11-21;3;5;321
2572;2024-03-10;3;34;321
2573;2023-02-16;18;45;321
2574;2025-03-13;18;44;321
2575;2022-07-04;7;42;321
2576;2022-03-02;14;40;321
2577;2024-01-25;3;34;322
2578;2025-08-27;18;27;322
2579;2021-04-19;10;29;322
2580;2021-05-01;14;50;322
2581;2025-12-14;10;38;322
2582;2025-10-10;14;8;322
2583;2020-10-04;5;12;322
2584;2024-11-06;18;38;322
2585;2022-10-22;14;8;322
2586;2024-02-17;21;11;322
2587;2020-02-21;21;8;322
2588;2023-01-26;5;22;322
2589;2021-07-20;14;46;322
2590;2024-08-13;10;42;322
2591;2025-08-21;7;40;323
2592;2021-12-03;3;24;323
2593;2025-10-01;21;43;323
2594;2021-09-09;7;26;323
2595;2025-09-19;7;46;324
2596;2024-10-21;7;42;324
2597;2024-12-20;18;44;324
2598;2023-11-09;10;38;324
2599;2022-03-04;7;26;324
2600;2022-09-22;7;30;324
2601;2024-03-05;14;13;324
2602;2025-06-19;3;24;324
2603;2025-02-14;5;37;324
2604;2025-08-28;21;9;324
2605;2023-04-04;14;24;325
2606;2022-11-28;5;39;325
2607;2020-11-03;18;28;325
2608;2025-10-04;10;43;325
2609;2024-10-19;18;12;325
2610;2024-05-11;14;17;326
2611;2021-10-11;10;35;326
2612;2023-05-16;21;43;326
2613;2020-02-27;21;19;326
2614;2023-07-31;10;37;326
2615;2023-02-16;14;9;326
2616;2023-09-01;7;18;326
2617;2024-10-09;14;36;326
2618;2021-01-27;14;17;326
2619;2024-02-08;5;9;326
2620;2022-02-17;21;49;326
2621;2023-10-06;14;19;326
2622;2020-04-29;5;34;326
2623;2022-12-19;18;31;326
2624;2023-01-26;14;10;327
2625;2024-11-09;18;46;327
2626;2025-07-16;5;28;327
2627;2021-10-02;3;50;327
2628;2023-07-26;18;12;327
2629;2022-03-31;7;39;327
2630;2023-11-23;7;16;327
2631;2021-08-07;5;16;327
2632;2024-07-09;14;43;327
2633;2025-10-08;3;25;327
2634;2022-08-31;7;43;328
2635;2025-03-23;5;43;328
2636;2021-12-23;7;22;329
2637;2020-01-18;7;50;329
2638;2025-04-06;18;23;329
2639;2023-06-25;10;49;329
2640;2024-08-28;21;36;330
2641;2021-02-04;14;6;330
2642;2023-10-12;10;46;330
2643;2023-09-24;5;42;331
2644;2024-07-17;5;17;331
2645;2023-03-06;21;36;331
2646;2022-05-18;14;34;331
2647;2025-02-20;5;16;331
2648;2024-08-31;21;24;331
2649;2022-04-12;18;12;332
2650;2025-08-08;3;17;333
2651;2023-10-26;3;48;333
2652;2024-09-11;10;26;333
2653;2020-02-02;7;25;333
2654;2024-09-13;3;8;333
2655;2023-05-07;18;33;333
2656;2024-09-04;7;11;333
2657;2025-11-17;14;31;333
2658;2025-03-15;5;41;333
2659;2021-11-09;7;38;333
2660;2024-08-20;21;40;334
2661;2021-01-30;18;44;334
2662;2021-03-07;7;20;334
2663;2023-06-07;7;50;334
2664;2021-06-25;5;5;335
2665;2024-12-30;3;21;335
2666;2024-04-14;10;37;335
2667;2025-07-05;10;36;335
2668;2022-12-29;5;5;335
2669;2022-01-07;10;48;335
2670;2022-08-24;3;18;335
2671;2024-02-16;3;25;336
2672;2023-02-26;21;35;336
2673;2024-01-25;5;24;336
2674;2022-05-19;21;16;336
2675;2020-08-13;5;11;336
2676;2022-03-13;3;9;336
2677;2021-01-12;3;37;336
2678;2022-11-18;3;6;337
2679;2024-08-15;5;16;337
2680;2024-05-25;18;21;337
2681;2023-02-22;18;5;337
2682;2021-07-31;21;35;337
2683;2024-04-28;5;9;337
2684;2025-11-04;7;9;337
2685;2025-10-26;14;29;337
2686;2020-01-19;18;18;337
2687;2020-01-25;18;19;337
2688;2025-03-16;18;19;337
2689;2023-10-11;3;37;337
2690;2025-03-02;5;38;337
2691;2021-10-18;14;38;338
2692;2020-10-18;7;10;338
2693;2021-06-09;3;10;338
2694;2023-05-22;3;11;338
2695;2022-06-06;21;44;338
2696;2022-04-01;10;24;338
2697;2024-05-10;18;39;338
2698;2024-10-25;5;7;338
2699;2024-09-13;10;7;338
2700;2024-11-19;5;10;338
2701;2021-10-21;5;45;338
2702;2022-09-13;7;30;338
2703;2023-03-17;21;37;338
2704;2021-11-27;18;15;338
2705;2020-01-14;3;23;338
2706;2020-07-14;21;29;339
2707;2023-12-05;21;16;339
2708;2025-04-10;7;45;339
2709;2024-01-16;7;26;339
2710;2020-05-13;14;7;339
2711;2025-07-24;3;33;339
2712;2025-12-20;5;33;339
2713;2023-01-29;5;10;339
2714;2022-03-26;18;27;340
2715;2024-05-30;7;12;340
2716;2023-07-25;10;5;340
2717;2024-11-09;10;6;340
2718;2020-10-27;10;20;340
2719;2024-08-29;21;22;340
2720;2021-12-07;10;30;340
2721;2020-01-31;21;27;340
2722;2022-05-22;5;43;340
2723;2024-10-16;21;46;340
2724;2020-02-15;10;6;340
2725;2021-08-02;21;32;340
2726;2021-10-31;18;37;340
2727;2022-08-07;14;21;340
2728;2025-01-02;7;22;341
2729;2021-11-20;10;41;341
2730;2020-05-31;10;38;341
2731;2024-08-22;10;39;341
2732;2020-05-15;3;44;341
2733;2022-04-20;3;17;341
2734;2021-01-20;7;13;341
2735;2021-02-24;18;5;341
2736;2025-01-20;7;6;341
2737;2021-01-07;10;19;341
2738;2025-11-28;21;11;342
2739;2020-04-20;18;43;342
2740;2024-10-23;21;49;342
2741;2024-08-31;21;32;342
2742;2023-07-10;5;7;342
2743;2025-06-07;3;50;342
2744;2024-07-27;14;35;342
2745;2025-12-20;10;26;342
2746;2023-07-15;3;14;342
2747;2022-06-30;7;17;342
2748;2021-10-14;10;5;343
2749;2025-09-29;3;36;343
2750;2022-11-22;21;46;343
2751;2025-06-05;18;22;344
2752;2025-12-01;5;45;344
2753;2020-05-18;7;43;344
2754;2023-06-13;7;37;344
2755;2025-04-03;14;39;344
2756;2022-02-14;7;5;344
2757;2022-11-27;21;27;344
2758;2021-12-04;3;15;344
2759;2025-08-29;21;24;344
2760;2023-03-28;14;10;344
2761;2025-07-27;10;15;344
2762;2020-04-05;21;6;344
2763;2022-05-30;3;44;345
2764;2023-12-26;5;43;345
2765;2024-11-19;21;36;345
2766;2021-08-30;3;38;345
2767;2023-08-13;10;28;345
2768;2024-07-19;14;12;345
2769;2025-02-03;18;40;345
2770;2022-11-12;21;46;345
2771;2021-05-25;7;9;345
2772;2025-07-15;7;17;345
2773;2024-08-17;3;8;345
2774;2024-11-09;14;13;345
2775;2025-07-02;10;16;345
2776;2023-01-07;3;16;345
2777;2022-03-25;10;24;345
2778;2024-09-10;3;42;346
2779;2024-11-09;14;32;346
2780;2023-10-10;10;33;346
2781;2025-02-05;18;37;346
2782;2025-01-13;5;34;346
2783;2022-09-12;18;5;346
2784;2025-04-24;5;41;347
2785;2020-12-21;10;20;347
2786;2021-03-30;10;17;348
2787;2025-11-24;21;22;348
2788;2023-08-05;21;28;348
2789;2023-06-23;7;12;349
2790;2021-08-09;5;10;350
2791;2023-10-17;7;30;350
2792;2024-04-21;5;49;350
2793;2023-05-19;21;44;350
2794;2024-04-11;14;33;350
2795;2024-06-22;14;5;351
2796;2020-03-25;5;23;351
2797;2020-03-10;21;33;351
2798;2020-04-30;21;45;351
2799;2020-04-13;7;28;351
2800;2025-07-05;3;27;351
2801;2025-04-26;5;10;351
2802;2025-07-08;7;17;351
2803;2021-01-03;5;48;351
2804;2022-01-23;18;6;351
2805;2024-06-26;18;50;351
2806;2023-10-01;5;32;351
2807;2025-12-29;7;6;351
2808;2024-09-17;10;49;351
2809;2021-06-29;21;24;351
2810;2023-05-09;21;7;352
2811;2025-01-10;21;32;353
2812;2023-04-27;14;42;353
2813;2024-03-06;14;37;353
2814;2023-08-28;5;31;353
2815;2024-09-05;3;33;353
2816;2021-02-01;5;12;353
2817;2025-04-11;21;19;353
2818;2021-06-15;21;22;353
2819;2022-02-21;5;23;353
2820;2025-05-04;7;29;353
2821;2024-08-17;5;49;354
2822;2024-03-15;5;9;354
2823;2024-02-27;3;45;355
2824;2022-01-01;7;41;355
2825;2025-07-11;3;42;355
2826;2025-07-21;18;31;356
2827;2020-08-25;21;15;356
2828;2020-11-13;21;46;356
2829;2022-04-04;14;23;356
2830;2021-06-17;3;42;356
2831;2022-05-24;10;41;356
2832;2024-11-25;10;39;356
2833;2021-06-10;21;29;356
2834;2020-08-21;14;31;356
2835;2024-07-17;7;33;356
2836;2024-05-13;10;45;356
2837;2022-03-25;18;35;356
2838;2024-01-09;14;50;356
2839;2023-08-22;21;43;356
2840;2020-02-17;7;22;356
2841;2020-08-03;18;33;357
2842;2021-03-20;21;19;357
2843;2023-08-13;5;28;357
2844;2021-10-22;18;25;357
2845;2020-10-02;3;35;357
2846;2025-12-25;21;18;357
2847;2023-09-12;3;13;357
2848;2025-10-28;3;5;357
2849;2023-07-01;21;8;357
2850;2025-10-16;5;26;357
2851;2023-07-19;21;31;357
2852;2022-01-09;5;32;357
2853;2025-08-30;3;10;357
2854;2024-03-07;3;20;357
2855;2024-11-06;18;39;357
2856;2024-11-24;5;29;358
2857;2020-02-16;10;27;358
2858;2025-10-29;14;21;358
2859;2020-04-09;21;12;359
2860;2025-06-28;10;11;359
2861;2020-10-05;10;27;359
2862;2021-01-18;21;38;359
2863;2025-05-24;10;50;359
2864;2020-07-12;3;45;360
2865;2021-08-07;14;25;360
2866;2020-03-04;5;18;360
2867;2022-02-21;5;13;360
2868;2024-03-19;18;43;360
2869;2022-04-07;5;38;360
2870;2023-02-04;21;17;360
2871;2024-10-09;18;11;360
2872;2023-10-10;3;26;360
2873;2024-06-19;10;25;360
2874;2025-12-25;10;38;360
2875;2023-07-21;21;32;360
2876;2020-07-18;7;43;360
2877;2024-03-25;7;20;360
2878;2023-01-17;21;7;360
2879;2021-07-16;10;26;361
2880;2025-01-25;14;13;361
2881;2022-02-06;5;50;361
2882;2021-05-10;14;10;361
2883;2021-09-09;14;35;361
2884;2024-04-12;21;38;361
2885;2021-01-27;7;32;362
2886;2022-02-14;21;46;362
2887;2020-04-02;18;44;362
2888;2022-08-23;5;38;362
2889;2020-06-30;18;17;362
2890;2024-08-17;14;44;362
2891;2025-11-13;10;31;362
2892;2020-01-04;14;12;362
2893;2021-08-14;3;30;362
2894;2023-06-21;10;5;362
2895;2022-12-12;14;50;363
2896;2025-10-18;14;39;363
2897;2021-07-12;14;44;363
2898;2025-11-21;21;34;363
2899;2024-05-01;3;47;363
2900;2024-03-04;14;31;363
2901;2021-10-11;5;12;363
2902;2023-01-03;18;28;363
2903;2020-02-04;7;29;364
2904;2023-06-11;21;49;364
2905;2021-05-01;3;7;364
2906;2024-07-17;10;28;364
2907;2022-08-11;18;11;364
2908;2021-09-07;7;11;365
2909;2025-08-06;7;31;365
2910;2022-03-06;21;30;365
2911;2025-03-27;7;5;365
2912;2021-01-07;3;9;366
2913;2023-01-16;7;23;366
2914;2024-10-30;14;24;366
2915;2023-12-27;10;50;366
2916;2023-02-23;10;13;366
2917;2021-06-29;3;8;366
2918;2024-07-02;7;28;366
2919;2022-06-07;18;37;366
2920;2022-11-13;18;8;366
2921;2020-02-28;10;23;366
2922;2023-11-10;14;6;366
2923;2021-07-09;18;15;366
2924;2021-11-02;10;34;367
2925;2025-01-23;5;42;367
2926;2025-11-14;21;44;367
2927;2020-11-07;5;45;367
2928;2024-12-16;5;25;367
2929;2025-03-04;10;11;367
2930;2020-12-11;21;23;367
2931;2022-12-07;7;16;367
2932;2020-07-24;21;14;367
2933;2025-04-30;10;15;367
2934;2025-11-04;10;39;367
2935;2020-10-21;14;27;368
2936;2022-04-10;21;33;368
