IdWycieczki;Kraj;Miasto;Cena;Typ;IdPilota
641;Norway;Oslo;134;tematyczna;6
642;France;Nice;195;tematyczna;13
643;Bulgaria;Sofia;81;city break;4
644;Denmark;Aarhus;199;city break;44
645;Sweden;Gothenburg;223;wypoczynkowa;3
646;Ireland;Dublin;125;city break;40
647;United Kingdom;Edinburgh;340;city break;1
648;Egypt;Hurghada;285;objazdowa;35
649;Sweden;Gothenburg;332;tematyczna;1
650;USA;New York;220;objazdowa;38
651;Netherlands;Amsterdam;393;objazdowa;6
652;Ireland;Dublin;397;objazdowa;29
653;Italy;Rome;289;objazdowa;13
654;Japan;Osaka;192;city break;49
655;USA;New York;58;tematyczna;22
656;Italy;Venice;79;tematyczna;42
657;Norway;Bergen;164;objazdowa;25
658;Ireland;Dublin;123;wypoczynkowa;25
659;Belgium;Brussels;340;objazdowa;35
660;Iceland;Reykjavik;367;objazdowa;18
661;China;Beijing;41;objazdowa;10
662;Ireland;Dublin;392;city break;37
663;Morocco;Casablanca;370;wypoczynkowa;4
664;Iceland;Akureyri;89;city break;24
665;Bulgaria;Burgas;344;objazdowa;27
666;Croatia;Dubrovnik;282;wypoczynkowa;35
667;Sweden;Stockholm;253;objazdowa;24
668;USA;Miami;223;city break;16
669;Sweden;Stockholm;162;city break;16
670;Egypt;Cairo;320;objazdowa;5
671;Turkey;Antalya;239;tematyczna;21
672;Sweden;Gothenburg;122;objazdowa;39
673;Turkey;Istanbul;222;city break;27
674;Morocco;Marrakesh;244;city break;11
675;Portugal;Porto;221;objazdowa;9
676;Ireland;Cork;389;city break;13
677;Japan;Tokyo;185;tematyczna;12
678;Egypt;Hurghada;52;objazdowa;3
679;Spain;Madrid;212;objazdowa;12
680;Egypt;Hurghada;259;tematyczna;47
681;Poland;Gdansk;173;tematyczna;3
682;Germany;Munich;47;wypoczynkowa;14
683;Spain;Valencia;341;city break;28
684;Sweden;Gothenburg;163;tematyczna;4
685;Iceland;Reykjavik;218;city break;16
686;Iceland;Reykjavik;203;tematyczna;38
687;Germany;Munich;98;objazdowa;49
688;Poland;Gdansk;278;objazdowa;17
689;France;Lyon;149;tematyczna;18
690;USA;Los Angeles;334;city break;16
691;Japan;Osaka;375;tematyczna;46
692;Portugal;Lisbon;112;wypoczynkowa;43
693;India;Delhi;74;wypoczynkowa;27
694;Norway;Oslo;379;wypoczynkowa;10
695;Germany;Berlin;267;wypoczynkowa;24
696;Morocco;Casablanca;138;wypoczynkowa;28
697;Egypt;Cairo;384;tematyczna;21
698;United Kingdom;Manchester;185;city break;1
699;India;Mumbai;187;wypoczynkowa;35
700;Denmark;Copenhagen;256;wypoczynkowa;13
701;France;Paris;90;city break;5
702;Poland;Warsaw;352;tematyczna;2
703;France;Nice;118;wypoczynkowa;27
704;France;Nice;368;tematyczna;34
705;Tunisia;Tunis;273;city break;45
706;Croatia;Dubrovnik;117;tematyczna;16
707;Morocco;Marrakesh;225;city break;28
708;India;Delhi;192;wypoczynkowa;29
709;Netherlands;Rotterdam;201;tematyczna;4
710;Czech Republic;Prague;79;city break;19
711;Turkey;Antalya;391;tematyczna;33
712;India;Mumbai;321;objazdowa;50
713;Switzerland;Zurich;202;city break;23
714;Portugal;Lisbon;136;objazdowa;31
715;Greece;Athens;172;wypoczynkowa;35
716;Iceland;Reykjavik;255;tematyczna;40
717;Australia;Sydney;373;tematyczna;30
718;Austria;Salzburg;151;wypoczynkowa;8
719;United Kingdom;London;307;city break;23
720;Spain;Valencia;333;objazdowa;12
721;Austria;Vienna;59;tematyczna;42
722;Canada;Toronto;90;tematyczna;48
723;Italy;Rome;112;tematyczna;44
724;Denmark;Aarhus;290;objazdowa;39
725;Bulgaria;Sofia;146;objazdowa;2
726;Turkey;Antalya;175;wypoczynkowa;14
727;Sweden;Stockholm;188;city break;45
728;Croatia;Split;141;objazdowa;22
729;Norway;Oslo;143;objazdowa;43
730;Croatia;Split;241;city break;15
731;Portugal;Porto;165;city break;45
732;France;Nice;95;tematyczna;14
733;Turkey;Antalya;76;wypoczynkowa;13
734;Greece;Athens;50;wypoczynkowa;22
735;Morocco;Marrakesh;370;wypoczynkowa;12
736;Sweden;Gothenburg;356;tematyczna;9
737;Bulgaria;Burgas;284;objazdowa;40
738;Croatia;Dubrovnik;306;city break;10
739;India;Delhi;102;wypoczynkowa;27
740;Poland;Warsaw;204;wypoczynkowa;28
741;Germany;Berlin;343;wypoczynkowa;28
742;Egypt;Hurghada;274;tematyczna;5
743;Austria;Salzburg;132;objazdowa;22
744;Canada;Toronto;269;wypoczynkowa;35
745;Switzerland;Zurich;332;city break;40
746;Greece;Athens;305;tematyczna;4
747;Czech Republic;Ostrava;90;objazdowa;30
748;Croatia;Split;368;city break;46
749;Czech Republic;Ostrava;149;city break;18
750;Croatia;Split;150;city break;16
751;Morocco;Casablanca;101;city break;34
752;Poland;Gdansk;321;tematyczna;8
753;India;Mumbai;318;wypoczynkowa;23
754;Japan;Tokyo;349;objazdowa;37
755;Iceland;Akureyri;135;objazdowa;17
756;China;Beijing;179;city break;29
757;Czech Republic;Prague;217;city break;47
758;Tunisia;Tunis;63;objazdowa;48
759;China;Beijing;190;tematyczna;24
760;Ireland;Dublin;308;tematyczna;34
761;Portugal;Porto;194;tematyczna;22
762;India;Delhi;285;tematyczna;18
763;India;Delhi;349;city break;23
764;Turkey;Antalya;46;objazdowa;47
765;Norway;Oslo;68;city break;4
766;Belgium;Brussels;289;wypoczynkowa;5
767;United Kingdom;London;116;wypoczynkowa;41
768;Turkey;Istanbul;119;tematyczna;42
769;Canada;Toronto;258;tematyczna;21
770;Netherlands;Rotterdam;186;city break;35
771;Greece;Thessaloniki;44;city break;11
772;Belgium;Antwerp;106;tematyczna;29
773;Italy;Venice;260;objazdowa;3
774;Sweden;Gothenburg;393;wypoczynkowa;6
775;Greece;Thessaloniki;137;city break;5
776;France;Paris;321;wypoczynkowa;50
777;Austria;Vienna;381;tematyczna;28
778;Belgium;Brussels;147;wypoczynkowa;40
779;Egypt;Cairo;133;city break;18
780;Croatia;Dubrovnik;395;tematyczna;36
781;Bulgaria;Sofia;310;tematyczna;1
782;Iceland;Reykjavik;82;wypoczynkowa;30
783;Norway;Oslo;102;wypoczynkowa;2
784;China;Shanghai;142;objazdowa;8
785;Greece;Thessaloniki;198;city break;43
786;Norway;Oslo;389;wypoczynkowa;48
787;Spain;Barcelona;163;tematyczna;47
788;Iceland;Reykjavik;340;objazdowa;19
789;Germany;Berlin;232;tematyczna;19
790;Croatia;Split;79;city break;41
791;Denmark;Aarhus;205;objazdowa;31
792;Norway;Bergen;130;city break;12
793;Spain;Barcelona;156;wypoczynkowa;32
794;France;Paris;398;city break;8
795;Greece;Athens;321;city break;24
796;Czech Republic;Ostrava;357;tematyczna;7
797;Austria;Salzburg;334;tematyczna;7
798;India;Delhi;97;objazdowa;46
799;Morocco;Marrakesh;258;objazdowa;29
800;Germany;Munich;357;wypoczynkowa;1
801;Australia;Melbourne;227;tematyczna;18
802;Austria;Salzburg;271;wypoczynkowa;31
803;Bulgaria;Burgas;318;wypoczynkowa;41
804;Sweden;Stockholm;60;wypoczynkowa;45
805;Netherlands;Rotterdam;65;objazdowa;34
806;Croatia;Dubrovnik;43;tematyczna;30
807;Iceland;Akureyri;370;city break;21
808;Poland;Warsaw;242;tematyczna;5
809;Greece;Thessaloniki;69;objazdowa;15
810;Iceland;Reykjavik;146;city break;12
811;Poland;Gdansk;196;wypoczynkowa;4
812;Australia;Melbourne;139;tematyczna;42
813;Japan;Osaka;47;wypoczynkowa;44
814;Czech Republic;Ostrava;79;objazdowa;36
815;Greece;Thessaloniki;110;wypoczynkowa;1
816;France;Lyon;211;wypoczynkowa;46
817;Norway;Oslo;268;wypoczynkowa;13
818;United Kingdom;Edinburgh;132;wypoczynkowa;29
819;Sweden;Stockholm;364;objazdowa;20
820;Turkey;Antalya;108;city break;14
821;Belgium;Antwerp;298;wypoczynkowa;43
822;Italy;Milan;382;city break;30
823;Italy;Rome;338;objazdowa;18
824;United Kingdom;London;128;objazdowa;1
825;Morocco;Marrakesh;277;city break;25
826;Tunisia;Tunis;196;city break;29
827;Denmark;Aarhus;378;city break;14
828;Iceland;Reykjavik;236;tematyczna;22
829;Bulgaria;Sofia;239;tematyczna;19
830;Croatia;Dubrovnik;280;wypoczynkowa;42
831;Germany;Hamburg;333;objazdowa;16
832;Spain;Madrid;207;tematyczna;21
833;Tunisia;Hammamet;362;wypoczynkowa;33
834;Denmark;Aarhus;65;wypoczynkowa;11
835;USA;New York;101;city break;27
836;Austria;Salzburg;60;city break;26
837;Japan;Tokyo;298;tematyczna;38
838;Tunisia;Hammamet;55;objazdowa;15
839;United Kingdom;Manchester;47;objazdowa;6
840;Czech Republic;Prague;123;objazdowa;48
841;Ireland;Cork;356;wypoczynkowa;29
842;Portugal;Porto;206;city break;10
843;Turkey;Istanbul;394;objazdowa;42
844;Switzerland;Geneva;115;city break;22
845;Canada;Toronto;87;tematyczna;11
846;Morocco;Casablanca;400;tematyczna;19
847;Sweden;Stockholm;294;objazdowa;36
848;Tunisia;Tunis;43;objazdowa;15
849;Croatia;Split;48;city break;50
850;Bulgaria;Burgas;75;city break;23
851;Spain;Madrid;231;city break;25
852;Croatia;Split;171;wypoczynkowa;3
853;Iceland;Reykjavik;103;objazdowa;50
854;Egypt;Hurghada;108;wypoczynkowa;13
855;Denmark;Copenhagen;180;city break;33
856;Poland;Warsaw;336;city break;31
857;Ireland;Cork;198;tematyczna;5
858;China;Shanghai;94;objazdowa;39
859;Croatia;Split;388;tematyczna;39
860;India;Delhi;307;wypoczynkowa;41
861;Denmark;Aarhus;104;tematyczna;34
862;Tunisia;Hammamet;343;objazdowa;9
863;Switzerland;Geneva;359;wypoczynkowa;39
864;Australia;Sydney;332;objazdowa;36
865;France;Lyon;114;tematyczna;28
866;Tunisia;Hammamet;161;wypoczynkowa;9
867;Croatia;Dubrovnik;326;tematyczna;29
868;Egypt;Hurghada;321;city break;11
869;Germany;Berlin;187;objazdowa;38
870;Greece;Athens;112;objazdowa;39
871;Germany;Hamburg;186;wypoczynkowa;15
872;Sweden;Gothenburg;71;objazdowa;42
873;Turkey;Istanbul;54;city break;49
874;Sweden;Stockholm;151;objazdowa;50
875;Turkey;Istanbul;58;wypoczynkowa;34
876;Denmark;Copenhagen;380;wypoczynkowa;30
877;Iceland;Reykjavik;348;objazdowa;8
878;Spain;Barcelona;51;wypoczynkowa;42
879;Belgium;Antwerp;74;wypoczynkowa;50
880;Italy;Milan;140;city break;30
881;China;Beijing;232;objazdowa;34
882;Belgium;Brussels;321;objazdowa;42
883;Croatia;Split;216;objazdowa;8
884;Japan;Tokyo;257;city break;20
885;Egypt;Hurghada;395;city break;22
886;Greece;Athens;308;wypoczynkowa;29
887;USA;Miami;353;tematyczna;7
888;USA;Los Angeles;176;tematyczna;8
889;Portugal;Porto;158;objazdowa;6
890;Egypt;Cairo;45;objazdowa;25
891;India;Delhi;108;city break;41
892;Greece;Athens;314;objazdowa;25
893;Japan;Tokyo;121;wypoczynkowa;9
894;Canada;Montreal;362;city break;48
895;Netherlands;Rotterdam;353;tematyczna;42
896;Japan;Tokyo;271;city break;49
897;USA;Miami;384;tematyczna;45
898;Germany;Berlin;126;tematyczna;48
899;Turkey;Istanbul;250;objazdowa;18
900;Australia;Sydney;367;city break;21
901;Poland;Gdansk;197;city break;8
902;Germany;Berlin;250;city break;44
903;Germany;Berlin;385;tematyczna;32
904;Poland;Gdansk;300;objazdowa;19
905;Morocco;Casablanca;253;objazdowa;38
906;Japan;Osaka;382;tematyczna;3
907;Bulgaria;Sofia;114;wypoczynkowa;26
908;United Kingdom;Edinburgh;324;wypoczynkowa;12
909;Germany;Munich;226;objazdowa;39
910;India;Delhi;206;tematyczna;20
911;Iceland;Akureyri;352;objazdowa;32
912;Italy;Venice;96;wypoczynkowa;15
913;Japan;Tokyo;186;tematyczna;32
914;Japan;Tokyo;148;wypoczynkowa;3
915;Belgium;Brussels;346;objazdowa;13
916;Ireland;Dublin;152;tematyczna;15
917;Italy;Rome;99;tematyczna;34
918;Czech Republic;Prague;356;wypoczynkowa;33
919;Austria;Vienna;333;objazdowa;16
920;Norway;Bergen;368;objazdowa;36
921;Germany;Hamburg;124;city break;11
922;Switzerland;Geneva;223;wypoczynkowa;12
923;Germany;Berlin;206;city break;3
924;Ireland;Dublin;319;objazdowa;20
925;Japan;Tokyo;149;city break;22
926;Germany;Berlin;226;tematyczna;8
927;Turkey;Istanbul;217;objazdowa;3
928;Tunisia;Tunis;237;wypoczynkowa;32
929;Ireland;Cork;159;city break;22
930;Poland;Krakow;392;city break;14
931;Tunisia;Tunis;118;objazdowa;19
932;United Kingdom;London;254;tematyczna;28
933;Netherlands;Rotterdam;233;wypoczynkowa;31
934;Ireland;Dublin;95;objazdowa;47
935;Czech Republic;Ostrava;191;city break;17
936;Japan;Osaka;251;wypoczynkowa;23
937;India;Mumbai;42;tematyczna;30
938;Czech Republic;Prague;127;wypoczynkowa;17
939;Spain;Madrid;207;tematyczna;51
940;Japan;Osaka;315;wypoczynkowa;37
941;Netherlands;Rotterdam;226;objazdowa;12
942;Canada;Toronto;202;objazdowa;22
943;Czech Republic;Ostrava;131;wypoczynkowa;21
944;China;Beijing;131;city break;47
945;Switzerland;Geneva;387;objazdowa;40
946;Turkey;Istanbul;213;objazdowa;42
947;Germany;Munich;390;city break;40
948;France;Nice;100;objazdowa;42
949;Netherlands;Rotterdam;211;objazdowa;10
950;Iceland;Reykjavik;369;tematyczna;28
951;Austria;Salzburg;286;tematyczna;40
952;Japan;Tokyo;248;objazdowa;5
953;Netherlands;Amsterdam;297;city break;26
954;Tunisia;Hammamet;49;tematyczna;37
955;Italy;Milan;266;objazdowa;18
956;USA;Los Angeles;207;objazdowa;23
957;Belgium;Antwerp;187;tematyczna;51
958;Bulgaria;Burgas;62;wypoczynkowa;15
959;Italy;Venice;350;wypoczynkowa;23
960;United Kingdom;London;41;tematyczna;51
961;Bulgaria;Sofia;323;objazdowa;13
962;India;Mumbai;243;city break;45
963;Belgium;Brussels;98;tematyczna;28
964;Netherlands;Amsterdam;137;wypoczynkowa;38
965;China;Shanghai;223;wypoczynkowa;9
966;Iceland;Akureyri;281;city break;33
967;Iceland;Reykjavik;100;wypoczynkowa;6
968;Poland;Krakow;55;tematyczna;51
969;Canada;Toronto;234;city break;20
970;Portugal;Lisbon;127;city break;25
971;India;Mumbai;71;tematyczna;28
972;Sweden;Gothenburg;331;objazdowa;34
973;Switzerland;Geneva;334;city break;6
974;Tunisia;Tunis;319;objazdowa;48
975;Croatia;Split;110;wypoczynkowa;33
976;Portugal;Lisbon;283;tematyczna;51
977;Poland;Krakow;128;city break;10
978;Italy;Milan;169;objazdowa;52
979;Spain;Valencia;252;tematyczna;52
980;United Kingdom;London;190;objazdowa;52
981;Ireland;Dublin;117;tematyczna;37
982;Switzerland;Zurich;388;objazdowa;12
983;Austria;Vienna;55;wypoczynkowa;37
984;Germany;Munich;369;city break;14
985;USA;New York;315;city break;53
986;Bulgaria;Burgas;327;objazdowa;26
987;Sweden;Stockholm;214;objazdowa;51
988;Canada;Montreal;82;city break;11
989;Bulgaria;Burgas;254;tematyczna;53
990;USA;Los Angeles;256;wypoczynkowa;46
991;Spain;Valencia;146;tematyczna;49
992;China;Shanghai;163;objazdowa;6
993;Germany;Hamburg;394;city break;48
994;China;Beijing;160;wypoczynkowa;23
995;USA;Los Angeles;136;objazdowa;53
996;Spain;Barcelona;393;tematyczna;46
997;Switzerland;Geneva;142;wypoczynkowa;27
998;Australia;Melbourne;50;wypoczynkowa;8
999;Netherlands;Amsterdam;383;objazdowa;30
1000;Croatia;Split;295;city break;6
