IdWycieczki;Kraj;Miasto;Cena;Typ;IdPilota
25422;Niemcy;Monachium;904;tematyczna;
25423;Portugalia;Porto;2064;tematyczna;
25424;Islandia;Reykjavik;450;objazdowa;
25425;Maroko;Marrakesz;586;objazdowa;
25426;Kanada;Toronto;437;tematyczna;
25427;Belgia;Antwerpia;1615;tematyczna;
25428;Islandia;Akureyri;1206;city break;
25429;Japonia;Osaka;345;wypoczynkowa;
25430;Polska;Warszawa;2396;city break;
25431;Wielka Brytania;Londyn;676;objazdowa;
25432;Portugalia;Porto;2499;city break;
25433;Indie;Mumbaj;2121;objazdowa;
25434;Polska;Warszawa;1780;city break;
25435;Szwajcaria;Zurych;1193;city break;
25436;Portugalia;Porto;1415;city break;
25437;Włochy;Wenecja;1799;objazdowa;
25438;Tunezja;Tunis;1110;city break;
25439;Turcja;Antalya;516;tematyczna;
25440;Indie;Delhi;680;objazdowa;
25441;Tunezja;Tunis;469;objazdowa;
25442;Turcja;Antalya;2138;city break;
25443;Wielka Brytania;Edynburg;1005;city break;
25444;Indie;Delhi;1827;wypoczynkowa;
25445;Chorwacja;Dubrownik;1606;wypoczynkowa;
25446;Australia;Sydney;744;city break;
25447;Hiszpania;Barcelona;1372;tematyczna;
25448;Belgia;Bruksela;2032;wypoczynkowa;
25449;Tunezja;Tunis;2196;city break;
25450;Japonia;Tokio;2151;city break;
25451;Austria;Salzburg;1346;wypoczynkowa;
25452;Tunezja;Hammamet;969;city break;
25453;Tunezja;Hammamet;1598;city break;
25454;Maroko;Marrakesz;1569;city break;
25455;Chorwacja;Split;1700;objazdowa;
25456;Holandia;Rotterdam;1951;objazdowa;
25457;Szwecja;Gothenburg;362;tematyczna;
25458;Hiszpania;Barcelona;1057;objazdowa;
25459;Australia;Sydney;1687;city break;
25460;Holandia;Amsterdam;2478;tematyczna;
25461;Grecja;Ateny;1104;city break;
25462;Maroko;Casablanca;2019;wypoczynkowa;
25463;Japonia;Tokio;1320;objazdowa;
25464;Chorwacja;Split;2173;tematyczna;
25465;Japonia;Tokio;1421;city break;
25466;Egipt;Hurghada;439;city break;
25467;Portugalia;Lizbona;724;city break;
25468;Holandia;Amsterdam;975;wypoczynkowa;
25469;Szwecja;Sztokholm;1934;objazdowa;
25470;Egipt;Kair;2450;wypoczynkowa;
25471;Tunezja;Tunis;1099;objazdowa;
25472;Maroko;Casablanca;1026;objazdowa;
25473;Maroko;Casablanca;1493;tematyczna;
25474;Austria;Wiedeń;2077;tematyczna;
25475;Włochy;Wenecja;749;tematyczna;
25476;Włochy;Mediolan;320;objazdowa;
25477;Francja;Lyon;1708;city break;
25478;Indie;Mumbaj;1592;city break;
25479;Dania;Kopenhaga;1808;city break;
25480;Portugalia;Porto;2295;wypoczynkowa;
25481;Japonia;Osaka;992;city break;
25482;Egipt;Kair;1313;objazdowa;
25483;Austria;Wiedeń;1834;wypoczynkowa;
25484;Szwajcaria;Zurych;2067;wypoczynkowa;
25485;Japonia;Tokio;722;city break;
25486;Belgia;Antwerpia;1931;tematyczna;
25487;Maroko;Marrakesz;2032;wypoczynkowa;
25488;Chorwacja;Dubrownik;877;tematyczna;
25489;USA;Miami;550;tematyczna;
25490;Indie;Mumbaj;949;objazdowa;
25491;Bułgaria;Sofia;1291;wypoczynkowa;
25492;Irlandia;Cork;2215;city break;
25493;Chiny;Szanghaj;1522;objazdowa;
25494;Turcja;Antalya;1243;wypoczynkowa;
25495;Kanada;Montreal;793;tematyczna;
25496;Włochy;Rzym;384;objazdowa;
25497;Bułgaria;Sofia;1143;objazdowa;
25498;Chorwacja;Dubrownik;1925;wypoczynkowa;
25499;USA;Miami;1105;objazdowa;
25500;Hiszpania;Walencja;2203;wypoczynkowa;
25501;Hiszpania;Barcelona;493;wypoczynkowa;
25502;Szwecja;Sztokholm;1441;city break;
25503;Irlandia;Dublin;1432;city break;
25504;Włochy;Rzym;1570;objazdowa;
25505;Włochy;Rzym;1932;tematyczna;
25506;Czechy;Ostrawa;1815;city break;
25507;Niemcy;Monachium;1803;tematyczna;
25508;Polska;Kraków;1405;wypoczynkowa;
25509;Japonia;Osaka;1677;wypoczynkowa;
25510;Czechy;Ostrawa;1884;city break;
25511;Austria;Salzburg;337;wypoczynkowa;
25512;Kanada;Toronto;423;wypoczynkowa;
25513;Norwegia;Bergen;1786;objazdowa;
25514;Islandia;Akureyri;1849;objazdowa;
25515;Francja;Nicea;2085;wypoczynkowa;
25516;USA;Los Angeles;675;city break;
25517;Wielka Brytania;Manchester;1271;objazdowa;
25518;Austria;Wiedeń;1578;city break;
25519;Maroko;Casablanca;1990;city break;
25520;Austria;Wiedeń;1827;objazdowa;
25521;Chiny;Pekin;957;city break;
25522;Dania;Kopenhaga;2177;tematyczna;
25523;Turcja;Antalya;1052;wypoczynkowa;
25524;Szwecja;Sztokholm;811;city break;
25525;Bułgaria;Burgas;2300;objazdowa;
25526;Indie;Mumbaj;1551;wypoczynkowa;
25527;Indie;Delhi;2049;city break;
25528;Irlandia;Cork;2209;objazdowa;
25529;Bułgaria;Burgas;2154;tematyczna;
25530;Włochy;Rzym;2276;wypoczynkowa;
25531;Belgia;Bruksela;913;city break;
25532;Portugalia;Lizbona;451;tematyczna;
25533;Dania;Aarhus;2396;tematyczna;
25534;Szwecja;Gothenburg;593;city break;
25535;Maroko;Marrakesz;657;tematyczna;
25536;Tunezja;Tunis;1056;objazdowa;
25537;Egipt;Hurghada;955;wypoczynkowa;
25538;Maroko;Casablanca;1553;objazdowa;
25539;Islandia;Reykjavik;793;tematyczna;
25540;Australia;Melbourne;1100;objazdowa;
25541;Islandia;Akureyri;1190;wypoczynkowa;
25542;Maroko;Marrakesz;2416;objazdowa;
25543;Norwegia;Oslo;1076;city break;
25544;Turcja;Antalya;1791;objazdowa;
25545;Tunezja;Tunis;1898;city break;
25546;Francja;Lyon;1140;wypoczynkowa;
25547;Islandia;Akureyri;1066;objazdowa;
25548;Austria;Wiedeń;1317;objazdowa;
25549;Irlandia;Dublin;2319;objazdowa;
25550;Wielka Brytania;Londyn;1179;wypoczynkowa;
25551;Portugalia;Lizbona;572;tematyczna;
25552;Grecja;Ateny;923;city break;
25553;Grecja;Saloniki;2198;tematyczna;
25554;Francja;Lyon;1054;objazdowa;
25555;Islandia;Reykjavik;1923;tematyczna;
25556;Grecja;Ateny;1687;wypoczynkowa;
25557;Chiny;Pekin;1307;city break;
25558;Tunezja;Hammamet;2263;city break;
25559;Belgia;Antwerpia;2412;tematyczna;
25560;Islandia;Reykjavik;799;tematyczna;
25561;Niemcy;Hamburg;1760;wypoczynkowa;
25562;Czechy;Ostrawa;1599;objazdowa;
25563;Tunezja;Hammamet;474;tematyczna;
25564;Wielka Brytania;Londyn;568;objazdowa;
25565;Czechy;Praga;947;city break;
25566;Islandia;Reykjavik;1319;wypoczynkowa;
25567;Bułgaria;Burgas;2272;wypoczynkowa;
25568;Grecja;Saloniki;1463;tematyczna;
25569;Portugalia;Lizbona;577;city break;
25570;Grecja;Saloniki;1914;tematyczna;
25571;Polska;Warszawa;301;tematyczna;
25572;Austria;Salzburg;1446;city break;
25573;Szwajcaria;Zurych;598;tematyczna;
25574;Wielka Brytania;Manchester;1718;tematyczna;
25575;Polska;Warszawa;1361;objazdowa;
25576;Kanada;Toronto;2306;tematyczna;
25577;Hiszpania;Barcelona;1134;wypoczynkowa;
25578;Maroko;Casablanca;1328;tematyczna;
25579;Wielka Brytania;Edynburg;1135;city break;
25580;Hiszpania;Walencja;1406;wypoczynkowa;
25581;USA;Nowy Jork;2443;city break;
25582;Norwegia;Oslo;1171;tematyczna;
25583;Maroko;Casablanca;625;city break;
25584;Portugalia;Lizbona;2092;objazdowa;
25585;Irlandia;Cork;2247;objazdowa;
25586;Japonia;Tokio;1320;objazdowa;
25587;Portugalia;Lizbona;1980;objazdowa;
25588;Francja;Lyon;2463;tematyczna;
25589;Szwecja;Sztokholm;1876;objazdowa;
25590;Bułgaria;Sofia;819;objazdowa;
25591;Austria;Salzburg;2420;objazdowa;
25592;Egipt;Hurghada;1550;objazdowa;
25593;Chorwacja;Dubrownik;2245;wypoczynkowa;
25594;Tunezja;Hammamet;908;city break;
25595;Niemcy;Hamburg;2499;wypoczynkowa;
25596;Maroko;Marrakesz;2288;objazdowa;
25597;Czechy;Ostrawa;2224;tematyczna;
25598;Szwecja;Sztokholm;1793;objazdowa;
25599;Polska;Kraków;2481;wypoczynkowa;
25600;Chorwacja;Dubrownik;2446;city break;
25601;Polska;Warszawa;2458;tematyczna;
25602;Polska;Gdańsk;336;tematyczna;
25603;Chorwacja;Dubrownik;2039;city break;
25604;Chorwacja;Dubrownik;957;wypoczynkowa;
25605;Grecja;Saloniki;1862;tematyczna;
25606;Chorwacja;Split;1152;wypoczynkowa;
25607;Dania;Kopenhaga;1060;wypoczynkowa;
25608;Irlandia;Dublin;1665;tematyczna;
25609;Australia;Sydney;1169;objazdowa;
25610;Turcja;Stambuł;425;objazdowa;
25611;Australia;Sydney;403;city break;
25612;Holandia;Amsterdam;1352;city break;
25613;Norwegia;Oslo;717;wypoczynkowa;
25614;Chorwacja;Split;1612;wypoczynkowa;
25615;Australia;Melbourne;2081;objazdowa;
25616;Bułgaria;Burgas;1470;objazdowa;
25617;Dania;Aarhus;769;wypoczynkowa;
25618;Grecja;Ateny;1056;wypoczynkowa;
25619;Japonia;Osaka;1687;wypoczynkowa;
25620;Islandia;Akureyri;938;tematyczna;
25621;Włochy;Mediolan;1894;wypoczynkowa;
25622;Chiny;Pekin;437;tematyczna;
25623;Polska;Gdańsk;1718;objazdowa;
25624;Grecja;Ateny;1993;wypoczynkowa;
25625;Chiny;Pekin;423;objazdowa;
25626;Portugalia;Lizbona;2076;tematyczna;
25627;Bułgaria;Burgas;1941;city break;
25628;Chorwacja;Split;1036;tematyczna;
25629;Japonia;Osaka;811;objazdowa;
25630;Tunezja;Hammamet;709;wypoczynkowa;
25631;Kanada;Toronto;1274;wypoczynkowa;
25632;Egipt;Kair;366;city break;
25633;Hiszpania;Barcelona;2063;tematyczna;
25634;Szwecja;Sztokholm;1505;wypoczynkowa;
25635;Holandia;Amsterdam;744;tematyczna;
25636;Belgia;Antwerpia;1561;objazdowa;
25637;Turcja;Antalya;961;wypoczynkowa;
25638;Kanada;Montreal;2299;wypoczynkowa;
25639;Wielka Brytania;Edynburg;1729;tematyczna;
25640;Niemcy;Monachium;680;objazdowa;
25641;Włochy;Mediolan;1962;wypoczynkowa;
25642;Czechy;Praga;2202;objazdowa;
25643;Chorwacja;Dubrownik;1308;city break;
25644;USA;Miami;1345;tematyczna;
25645;Chiny;Szanghaj;2286;city break;
25646;Norwegia;Oslo;1279;objazdowa;
25647;Grecja;Saloniki;2033;objazdowa;
25648;Islandia;Akureyri;2091;objazdowa;
25649;Islandia;Akureyri;2455;objazdowa;
25650;Islandia;Reykjavik;1838;wypoczynkowa;
25651;Kanada;Montreal;429;wypoczynkowa;
25652;Turcja;Antalya;2338;city break;
25653;Hiszpania;Barcelona;2381;tematyczna;
25654;Australia;Melbourne;1107;objazdowa;
25655;Szwajcaria;Genewa;1378;objazdowa;
25656;Tunezja;Hammamet;1301;wypoczynkowa;
25657;Portugalia;Porto;917;wypoczynkowa;
25658;Czechy;Praga;980;objazdowa;
25659;Turcja;Antalya;1015;objazdowa;
25660;Australia;Sydney;443;wypoczynkowa;
25661;Japonia;Tokio;518;objazdowa;
25662;Niemcy;Monachium;1519;objazdowa;
25663;USA;Nowy Jork;1611;objazdowa;
25664;Polska;Gdańsk;2100;tematyczna;
25665;Kanada;Toronto;1891;objazdowa;
25666;Austria;Wiedeń;2050;tematyczna;
25667;Islandia;Akureyri;1285;city break;
25668;Australia;Sydney;1073;objazdowa;
25669;Tunezja;Hammamet;1984;tematyczna;
25670;Włochy;Mediolan;341;wypoczynkowa;
25671;Francja;Lyon;1091;wypoczynkowa;
25672;Chorwacja;Split;2019;city break;
25673;Irlandia;Dublin;546;objazdowa;
25674;Hiszpania;Barcelona;1923;tematyczna;
25675;Czechy;Ostrawa;1028;tematyczna;
25676;Grecja;Ateny;1404;wypoczynkowa;
25677;Włochy;Mediolan;1001;tematyczna;
25678;Bułgaria;Sofia;899;tematyczna;
25679;Niemcy;Berlin;1744;city break;
25680;Hiszpania;Barcelona;895;tematyczna;
25681;Irlandia;Dublin;809;city break;
25682;Portugalia;Porto;1381;wypoczynkowa;
25683;Chorwacja;Split;1431;city break;
25684;Francja;Nicea;1054;objazdowa;
25685;Japonia;Tokio;2334;tematyczna;
25686;Kanada;Montreal;537;city break;
25687;Włochy;Rzym;1507;objazdowa;
25688;Czechy;Praga;597;city break;
25689;Hiszpania;Walencja;1809;tematyczna;
25690;Belgia;Antwerpia;2120;objazdowa;
25691;Egipt;Kair;880;city break;
25692;Austria;Wiedeń;1447;city break;
25693;Francja;Paryż;1564;tematyczna;
25694;Czechy;Praga;692;wypoczynkowa;
25695;Portugalia;Lizbona;758;wypoczynkowa;
25696;Portugalia;Lizbona;1379;objazdowa;
25697;Portugalia;Porto;2263;wypoczynkowa;
25698;Austria;Salzburg;1225;objazdowa;
25699;Japonia;Tokio;741;objazdowa;
25700;Egipt;Kair;900;city break;
25701;Niemcy;Hamburg;1769;wypoczynkowa;
25702;Norwegia;Oslo;509;objazdowa;
25703;Indie;Mumbaj;1177;objazdowa;
25704;Francja;Lyon;1538;wypoczynkowa;
25705;Australia;Melbourne;2343;objazdowa;
25706;Hiszpania;Walencja;669;city break;
25707;Niemcy;Berlin;1306;objazdowa;
25708;Belgia;Bruksela;1720;objazdowa;
25709;Australia;Sydney;682;objazdowa;
25710;Szwecja;Sztokholm;1184;wypoczynkowa;
25711;Japonia;Osaka;1597;city break;
25712;Portugalia;Porto;1180;wypoczynkowa;
25713;Czechy;Ostrawa;2026;tematyczna;
25714;Szwecja;Sztokholm;2162;tematyczna;
25715;Włochy;Wenecja;1093;objazdowa;
25716;Indie;Mumbaj;1654;city break;
25717;Indie;Mumbaj;1591;objazdowa;
25718;Dania;Aarhus;1975;wypoczynkowa;
25719;Francja;Nicea;1563;objazdowa;
25720;Irlandia;Cork;908;tematyczna;
25721;Bułgaria;Sofia;855;wypoczynkowa;
25722;Hiszpania;Walencja;412;city break;
25723;Szwecja;Gothenburg;1191;wypoczynkowa;
25724;Egipt;Hurghada;2297;wypoczynkowa;
25725;Japonia;Tokio;2436;tematyczna;
25726;USA;Nowy Jork;1748;objazdowa;
25727;Dania;Aarhus;2000;city break;
25728;Tunezja;Tunis;1254;objazdowa;
25729;Tunezja;Tunis;1623;wypoczynkowa;
25730;Belgia;Antwerpia;1166;objazdowa;
25731;Portugalia;Porto;626;city break;
25732;Islandia;Akureyri;1482;wypoczynkowa;
25733;Norwegia;Bergen;948;tematyczna;
25734;Kanada;Toronto;1957;objazdowa;
25735;Austria;Wiedeń;478;city break;
25736;Hiszpania;Madryt;1546;city break;
25737;Tunezja;Hammamet;1263;city break;
25738;Włochy;Mediolan;2326;tematyczna;
25739;Maroko;Marrakesz;2203;objazdowa;
25740;Chiny;Szanghaj;2345;tematyczna;
25741;Islandia;Akureyri;1051;wypoczynkowa;
25742;Czechy;Ostrawa;1872;tematyczna;
25743;Włochy;Wenecja;2141;tematyczna;
25744;Holandia;Rotterdam;2035;wypoczynkowa;
25745;Indie;Mumbaj;2152;wypoczynkowa;
25746;Belgia;Antwerpia;2495;tematyczna;
25747;Dania;Aarhus;1782;tematyczna;
25748;Chorwacja;Dubrownik;479;tematyczna;
25749;Australia;Melbourne;1088;wypoczynkowa;
25750;Portugalia;Porto;1387;tematyczna;
25751;Dania;Aarhus;1430;wypoczynkowa;
25752;Kanada;Montreal;1735;wypoczynkowa;
25753;Indie;Mumbaj;1732;wypoczynkowa;
25754;Belgia;Antwerpia;914;tematyczna;
25755;Japonia;Tokio;2219;wypoczynkowa;
25756;Dania;Aarhus;1853;tematyczna;
25757;Austria;Wiedeń;1692;objazdowa;
25758;Austria;Wiedeń;2062;city break;
25759;Irlandia;Dublin;1843;city break;
25760;Australia;Sydney;1907;city break;
25761;Holandia;Rotterdam;1400;tematyczna;
25762;Szwajcaria;Zurych;500;tematyczna;
25763;Dania;Kopenhaga;305;tematyczna;
25764;Dania;Kopenhaga;780;wypoczynkowa;
25765;Polska;Kraków;1055;city break;
25766;Japonia;Osaka;1469;wypoczynkowa;
25767;Norwegia;Bergen;1914;city break;
25768;Niemcy;Monachium;2128;tematyczna;
25769;Polska;Gdańsk;1521;tematyczna;
25770;Irlandia;Cork;745;wypoczynkowa;
25771;Grecja;Saloniki;1115;objazdowa;
25772;Japonia;Tokio;1097;city break;
25773;Austria;Salzburg;1083;objazdowa;
25774;Egipt;Hurghada;790;tematyczna;
25775;Austria;Salzburg;2480;city break;
25776;Japonia;Osaka;1009;wypoczynkowa;
25777;Szwajcaria;Zurych;1457;objazdowa;
25778;Wielka Brytania;Edynburg;2420;wypoczynkowa;
25779;Turcja;Stambuł;1854;wypoczynkowa;
25780;USA;Miami;2420;tematyczna;
25781;Norwegia;Oslo;1107;tematyczna;
25782;Hiszpania;Madryt;1494;objazdowa;
25783;Hiszpania;Barcelona;1008;tematyczna;
25784;Hiszpania;Madryt;1666;city break;
25785;Holandia;Rotterdam;974;city break;
25786;Irlandia;Cork;2401;wypoczynkowa;
25787;Niemcy;Monachium;1173;wypoczynkowa;
25788;Kanada;Montreal;1116;wypoczynkowa;
25789;Holandia;Rotterdam;2085;city break;
25790;Holandia;Amsterdam;2222;wypoczynkowa;
25791;Maroko;Casablanca;916;wypoczynkowa;
25792;Polska;Kraków;441;tematyczna;
25793;Islandia;Akureyri;871;objazdowa;
25794;USA;Miami;2004;tematyczna;
25795;Turcja;Stambuł;1325;objazdowa;
25796;Austria;Wiedeń;1881;objazdowa;
25797;Australia;Sydney;1998;city break;
25798;Belgia;Bruksela;372;objazdowa;
25799;Grecja;Saloniki;668;tematyczna;
25800;Irlandia;Cork;1934;wypoczynkowa;
25801;Portugalia;Porto;2264;wypoczynkowa;
25802;Francja;Paryż;1309;city break;
25803;Hiszpania;Madryt;1644;objazdowa;
25804;Grecja;Saloniki;1705;objazdowa;
25805;Hiszpania;Madryt;1105;wypoczynkowa;
25806;Indie;Mumbaj;2211;city break;
25807;Turcja;Stambuł;1950;objazdowa;
25808;Szwajcaria;Genewa;687;city break;
25809;Portugalia;Lizbona;1201;objazdowa;
25810;Polska;Gdańsk;846;wypoczynkowa;
25811;Polska;Warszawa;364;objazdowa;
25812;Japonia;Osaka;1570;objazdowa;
25813;Grecja;Saloniki;1502;objazdowa;
25814;Hiszpania;Walencja;1030;tematyczna;
25815;Egipt;Kair;1718;wypoczynkowa;
25816;Islandia;Akureyri;1394;wypoczynkowa;
25817;Belgia;Bruksela;1108;wypoczynkowa;
25818;Szwajcaria;Genewa;1556;objazdowa;
25819;Chiny;Pekin;485;objazdowa;
25820;Szwajcaria;Genewa;729;tematyczna;
25821;Bułgaria;Burgas;806;tematyczna;
25822;Włochy;Mediolan;2056;objazdowa;
25823;Chorwacja;Split;901;tematyczna;
25824;Australia;Sydney;1957;wypoczynkowa;
25825;Bułgaria;Sofia;1383;city break;
25826;Szwecja;Sztokholm;570;objazdowa;
25827;Chorwacja;Split;1748;tematyczna;
25828;Australia;Melbourne;2433;city break;
25829;Holandia;Rotterdam;2447;wypoczynkowa;
25830;Turcja;Stambuł;385;tematyczna;
25831;Islandia;Akureyri;2443;wypoczynkowa;
25832;Bułgaria;Sofia;2318;wypoczynkowa;
25833;Włochy;Wenecja;2179;city break;
25834;Portugalia;Lizbona;1937;wypoczynkowa;
25835;Australia;Melbourne;917;tematyczna;
25836;Szwajcaria;Genewa;1938;objazdowa;
25837;Hiszpania;Madryt;1662;city break;
25838;Chorwacja;Split;1657;tematyczna;
25839;Dania;Kopenhaga;588;tematyczna;
25840;Belgia;Antwerpia;1243;wypoczynkowa;
25841;Kanada;Montreal;1239;wypoczynkowa;
25842;Bułgaria;Sofia;2425;tematyczna;
25843;Polska;Gdańsk;1607;tematyczna;
25844;USA;Los Angeles;628;city break;
25845;Polska;Warszawa;702;tematyczna;
25846;Bułgaria;Sofia;985;wypoczynkowa;
25847;Holandia;Amsterdam;2271;objazdowa;
25848;Portugalia;Lizbona;1028;city break;
25849;Indie;Mumbaj;1836;objazdowa;
25850;Tunezja;Hammamet;2126;tematyczna;
25851;Szwecja;Sztokholm;1750;tematyczna;
25852;Austria;Salzburg;828;objazdowa;
25853;Francja;Nicea;2419;tematyczna;
25854;Wielka Brytania;Manchester;1534;tematyczna;
25855;Japonia;Tokio;926;wypoczynkowa;
25856;Wielka Brytania;Edynburg;852;wypoczynkowa;
25857;Włochy;Rzym;1444;tematyczna;
25858;Bułgaria;Burgas;564;tematyczna;
25859;Francja;Lyon;2448;city break;
25860;Polska;Warszawa;1495;objazdowa;
25861;Maroko;Casablanca;1331;city break;
25862;Portugalia;Porto;1433;wypoczynkowa;
25863;Włochy;Rzym;1454;city break;
25864;Czechy;Ostrawa;1920;city break;
25865;Wielka Brytania;Edynburg;847;tematyczna;
25866;Szwecja;Gothenburg;1101;city break;
25867;Japonia;Osaka;2287;wypoczynkowa;
25868;Niemcy;Monachium;741;objazdowa;
25869;Wielka Brytania;Londyn;2028;tematyczna;
25870;Norwegia;Bergen;1049;wypoczynkowa;
25871;Polska;Kraków;1030;tematyczna;
25872;Chorwacja;Dubrownik;2225;tematyczna;
25873;Włochy;Mediolan;1697;wypoczynkowa;
25874;Belgia;Antwerpia;520;tematyczna;
25875;USA;Los Angeles;1775;objazdowa;
25876;Chiny;Pekin;2035;tematyczna;
25877;Polska;Gdańsk;1410;objazdowa;
25878;Portugalia;Porto;388;city break;
25879;Irlandia;Dublin;1138;wypoczynkowa;
25880;Francja;Nicea;1245;wypoczynkowa;
25881;Austria;Salzburg;2162;tematyczna;
25882;Turcja;Antalya;955;objazdowa;
25883;Indie;Mumbaj;1240;objazdowa;
25884;Irlandia;Dublin;882;city break;
25885;Belgia;Bruksela;1827;tematyczna;
25886;Wielka Brytania;Londyn;1091;objazdowa;
25887;Wielka Brytania;Manchester;1217;city break;
25888;Austria;Salzburg;1227;city break;
25889;Wielka Brytania;Manchester;1717;tematyczna;
25890;Wielka Brytania;Londyn;2167;objazdowa;
25891;Norwegia;Bergen;534;city break;
25892;Chiny;Pekin;1289;tematyczna;
25893;Holandia;Amsterdam;658;tematyczna;
25894;Wielka Brytania;Manchester;362;objazdowa;
25895;Bułgaria;Burgas;843;wypoczynkowa;
25896;Szwecja;Gothenburg;2036;objazdowa;
25897;USA;Nowy Jork;2475;objazdowa;
25898;USA;Nowy Jork;2070;city break;
25899;Indie;Mumbaj;1648;objazdowa;
25900;Norwegia;Bergen;797;objazdowa;
25901;Egipt;Hurghada;482;tematyczna;
25902;Chiny;Pekin;430;objazdowa;
25903;Chiny;Pekin;2436;wypoczynkowa;
25904;Kanada;Toronto;1573;objazdowa;
25905;Maroko;Casablanca;1113;tematyczna;
25906;Turcja;Stambuł;625;wypoczynkowa;
25907;Wielka Brytania;Londyn;874;objazdowa;
25908;Portugalia;Porto;1895;wypoczynkowa;
25909;Austria;Wiedeń;646;wypoczynkowa;
25910;Austria;Salzburg;1948;city break;
25911;Hiszpania;Madryt;1987;objazdowa;
25912;Szwajcaria;Genewa;782;city break;
25913;Indie;Delhi;322;city break;
25914;Japonia;Osaka;1450;city break;
25915;Maroko;Casablanca;392;tematyczna;
25916;Dania;Kopenhaga;548;city break;
25917;Norwegia;Oslo;2285;tematyczna;
25918;Włochy;Mediolan;799;tematyczna;
25919;Norwegia;Bergen;2139;objazdowa;
25920;Szwecja;Sztokholm;1395;city break;
25921;Dania;Aarhus;770;tematyczna;
25922;Belgia;Bruksela;1910;city break;
25923;Austria;Wiedeń;2117;wypoczynkowa;
25924;Hiszpania;Walencja;2153;wypoczynkowa;
25925;Japonia;Osaka;2453;city break;
25926;Belgia;Antwerpia;1261;tematyczna;
25927;Egipt;Hurghada;1472;wypoczynkowa;
25928;Japonia;Osaka;1898;wypoczynkowa;
25929;USA;Los Angeles;1470;wypoczynkowa;
25930;Turcja;Antalya;1434;wypoczynkowa;
25931;Turcja;Antalya;1901;city break;
25932;Bułgaria;Burgas;1006;tematyczna;
25933;Indie;Delhi;2186;tematyczna;
25934;Czechy;Ostrawa;1370;objazdowa;
25935;Bułgaria;Sofia;1692;city break;
25936;Chiny;Szanghaj;2321;wypoczynkowa;
25937;Japonia;Tokio;2439;tematyczna;
25938;Czechy;Praga;1888;city break;
25939;Egipt;Hurghada;2185;wypoczynkowa;
25940;Szwecja;Gothenburg;2446;tematyczna;
25941;Chorwacja;Dubrownik;1438;objazdowa;
25942;Egipt;Kair;2494;city break;
25943;Szwecja;Gothenburg;1858;tematyczna;
25944;Niemcy;Monachium;2015;wypoczynkowa;
25945;Holandia;Amsterdam;1818;city break;
25946;Szwajcaria;Zurych;2134;objazdowa;
25947;Hiszpania;Walencja;468;tematyczna;
25948;Portugalia;Lizbona;1323;city break;
25949;Norwegia;Oslo;988;wypoczynkowa;
25950;Kanada;Montreal;420;objazdowa;
25951;Wielka Brytania;Manchester;1955;objazdowa;
25952;Wielka Brytania;Edynburg;928;objazdowa;
25953;Chiny;Szanghaj;2382;objazdowa;
25954;Chorwacja;Split;2477;tematyczna;
25955;Wielka Brytania;Londyn;1370;objazdowa;
25956;Australia;Sydney;2051;tematyczna;
25957;USA;Miami;1496;wypoczynkowa;
25958;USA;Nowy Jork;727;objazdowa;
25959;Szwecja;Gothenburg;2025;wypoczynkowa;
25960;Szwajcaria;Genewa;408;objazdowa;
25961;Belgia;Antwerpia;473;city break;
25962;Indie;Delhi;1760;wypoczynkowa;
25963;Egipt;Hurghada;1471;objazdowa;
25964;Polska;Kraków;641;tematyczna;
25965;Francja;Lyon;1483;objazdowa;
25966;Norwegia;Bergen;999;tematyczna;
25967;Wielka Brytania;Manchester;567;wypoczynkowa;
25968;Dania;Aarhus;481;tematyczna;
25969;Dania;Aarhus;2459;tematyczna;
25970;Irlandia;Dublin;1294;city break;
25971;Australia;Sydney;2130;wypoczynkowa;
25972;Bułgaria;Burgas;1702;city break;
25973;Dania;Aarhus;2222;city break;
25974;Bułgaria;Burgas;2329;city break;
25975;Indie;Delhi;2482;wypoczynkowa;
25976;Czechy;Ostrawa;1087;wypoczynkowa;
25977;Islandia;Akureyri;463;objazdowa;
25978;Grecja;Ateny;1894;objazdowa;
25979;Egipt;Kair;1939;tematyczna;
25980;Indie;Delhi;769;wypoczynkowa;
25981;Grecja;Saloniki;1089;city break;
25982;Dania;Kopenhaga;2365;wypoczynkowa;
25983;Francja;Paryż;1165;objazdowa;
25984;Bułgaria;Sofia;1221;wypoczynkowa;
25985;Austria;Wiedeń;1983;tematyczna;
25986;Norwegia;Oslo;1940;city break;
25987;Szwajcaria;Zurych;1577;objazdowa;
25988;Francja;Lyon;1389;city break;
25989;Turcja;Stambuł;1750;wypoczynkowa;
25990;Norwegia;Oslo;1562;tematyczna;
25991;Francja;Lyon;1669;wypoczynkowa;
25992;Wielka Brytania;Londyn;1196;wypoczynkowa;
25993;Szwajcaria;Zurych;743;objazdowa;
25994;Tunezja;Hammamet;1708;wypoczynkowa;
25995;Maroko;Marrakesz;2113;tematyczna;
25996;Francja;Nicea;2497;wypoczynkowa;
25997;Francja;Lyon;1742;wypoczynkowa;
25998;Włochy;Wenecja;2017;wypoczynkowa;
25999;Szwajcaria;Zurych;383;objazdowa;
26000;Turcja;Antalya;1395;objazdowa;
26001;Irlandia;Dublin;2011;tematyczna;
26002;Chorwacja;Split;519;wypoczynkowa;
26003;Islandia;Akureyri;1933;city break;
26004;Egipt;Hurghada;2211;tematyczna;
26005;Maroko;Casablanca;2258;wypoczynkowa;
