IdWycieczki;Kraj;Miasto;Cena;Typ;IdPilota
22356;Turkey;Istanbul;202;wypoczynkowa;78
22357;Sweden;Gothenburg;195;objazdowa;3170
22358;Canada;Montreal;103;city break;2893
22359;Egypt;Hurghada;390;objazdowa;1712
22360;Poland;Gdansk;163;tematyczna;4738
22361;Morocco;Casablanca;399;objazdowa;4025
22362;France;Lyon;211;tematyczna;4197
22363;Tunisia;Hammamet;241;wypoczynkowa;11
22364;Canada;Montreal;226;wypoczynkowa;3651
22365;Ireland;Cork;99;city break;403
22366;Iceland;Akureyri;123;objazdowa;3294
22367;Czech Republic;Prague;400;wypoczynkowa;2141
22368;Greece;Thessaloniki;49;city break;892
22369;Australia;Sydney;376;wypoczynkowa;3386
22370;Iceland;Akureyri;398;city break;3835
22371;Italy;Rome;191;city break;854
22372;Japan;Osaka;121;wypoczynkowa;1602
22373;Belgium;Brussels;43;objazdowa;4744
22374;Spain;Madrid;183;city break;2345
22375;United Kingdom;Manchester;276;tematyczna;915
22376;Germany;Hamburg;63;wypoczynkowa;4320
22377;Sweden;Stockholm;148;wypoczynkowa;1678
22378;Canada;Toronto;326;objazdowa;733
22379;Norway;Bergen;65;objazdowa;2269
22380;Italy;Rome;135;tematyczna;3626
22381;Iceland;Reykjavik;309;city break;3493
22382;Iceland;Reykjavik;278;tematyczna;3009
22383;Austria;Vienna;390;objazdowa;1715
22384;Ireland;Cork;314;city break;4090
22385;Australia;Sydney;184;objazdowa;4076
22386;Croatia;Dubrovnik;374;city break;4279
22387;Sweden;Gothenburg;64;wypoczynkowa;3032
22388;Tunisia;Tunis;163;objazdowa;473
22389;United Kingdom;Manchester;375;wypoczynkowa;2045
22390;Italy;Milan;77;objazdowa;833
22391;Egypt;Cairo;46;tematyczna;4538
22392;Turkey;Istanbul;230;wypoczynkowa;4648
22393;Japan;Tokyo;93;wypoczynkowa;4908
22394;USA;Los Angeles;365;objazdowa;3378
22395;Sweden;Gothenburg;151;tematyczna;1568
22396;Japan;Tokyo;105;tematyczna;1830
22397;Spain;Madrid;303;wypoczynkowa;2805
22398;Japan;Osaka;57;tematyczna;2441
22399;Denmark;Copenhagen;136;tematyczna;349
22400;Italy;Milan;394;objazdowa;1407
22401;United Kingdom;Manchester;229;city break;2411
22402;France;Paris;103;tematyczna;3683
22403;Belgium;Brussels;119;wypoczynkowa;4758
22404;USA;Miami;311;city break;1252
22405;Germany;Hamburg;194;city break;3660
22406;Sweden;Gothenburg;371;wypoczynkowa;4923
22407;China;Shanghai;123;tematyczna;631
22408;Canada;Montreal;210;city break;3083
22409;Germany;Berlin;335;tematyczna;469
22410;Tunisia;Tunis;183;city break;3817
22411;Australia;Melbourne;234;city break;102
22412;Portugal;Lisbon;263;city break;3689
22413;Spain;Valencia;263;tematyczna;165
22414;Bulgaria;Burgas;226;tematyczna;2841
22415;Germany;Berlin;179;wypoczynkowa;4885
22416;Denmark;Aarhus;231;objazdowa;282
22417;Sweden;Stockholm;395;wypoczynkowa;1820
22418;Austria;Vienna;352;wypoczynkowa;3479
22419;Norway;Bergen;109;tematyczna;901
22420;Switzerland;Geneva;92;city break;4841
22421;Italy;Venice;204;wypoczynkowa;2371
22422;Morocco;Marrakesh;259;wypoczynkowa;4626
22423;Egypt;Hurghada;298;objazdowa;1135
22424;Germany;Berlin;127;city break;4098
22425;France;Lyon;310;wypoczynkowa;2607
22426;Turkey;Antalya;357;city break;601
22427;Canada;Toronto;230;objazdowa;1399
22428;Netherlands;Amsterdam;157;tematyczna;1006
22429;Croatia;Dubrovnik;86;city break;345
22430;Sweden;Gothenburg;108;wypoczynkowa;4426
22431;USA;Miami;215;city break;2008
22432;Norway;Bergen;390;wypoczynkowa;883
22433;Tunisia;Hammamet;324;city break;3282
22434;Czech Republic;Prague;256;objazdowa;3214
22435;Austria;Salzburg;220;objazdowa;1197
22436;Czech Republic;Ostrava;101;wypoczynkowa;2041
22437;Switzerland;Zurich;149;wypoczynkowa;1160
22438;United Kingdom;Manchester;179;tematyczna;3880
22439;USA;Miami;256;wypoczynkowa;4439
22440;Norway;Bergen;166;objazdowa;3356
22441;China;Shanghai;177;city break;4337
22442;United Kingdom;London;89;objazdowa;2980
22443;Germany;Munich;203;city break;622
22444;Ireland;Cork;393;city break;4507
22445;Germany;Munich;321;wypoczynkowa;3059
22446;Iceland;Akureyri;373;wypoczynkowa;2316
22447;Czech Republic;Prague;94;objazdowa;1590
22448;Norway;Bergen;279;city break;1845
22449;United Kingdom;London;243;wypoczynkowa;4925
22450;Greece;Thessaloniki;391;city break;4323
22451;Egypt;Cairo;70;wypoczynkowa;986
22452;Croatia;Dubrovnik;83;city break;474
22453;Denmark;Aarhus;159;objazdowa;3089
22454;India;Delhi;399;objazdowa;2995
22455;Spain;Barcelona;128;tematyczna;1192
22456;India;Delhi;264;objazdowa;2639
22457;Switzerland;Zurich;176;objazdowa;2822
22458;USA;Los Angeles;130;tematyczna;4899
22459;Ireland;Cork;379;city break;2834
22460;Poland;Warsaw;354;objazdowa;2920
22461;United Kingdom;Manchester;150;objazdowa;3970
22462;Turkey;Istanbul;323;tematyczna;1794
22463;Bulgaria;Sofia;178;tematyczna;1186
22464;Morocco;Casablanca;139;tematyczna;3084
22465;India;Delhi;157;city break;3883
22466;United Kingdom;London;103;objazdowa;2330
22467;Czech Republic;Prague;335;tematyczna;366
22468;Italy;Milan;88;wypoczynkowa;1082
22469;United Kingdom;Manchester;94;city break;2254
22470;Ireland;Cork;250;wypoczynkowa;3633
22471;Italy;Venice;342;city break;414
22472;Tunisia;Hammamet;201;city break;4199
22473;Switzerland;Zurich;386;objazdowa;1764
22474;Greece;Athens;271;wypoczynkowa;4311
22475;Spain;Madrid;74;wypoczynkowa;1698
22476;France;Nice;180;wypoczynkowa;4618
22477;Tunisia;Hammamet;122;city break;1757
22478;Iceland;Reykjavik;89;city break;4211
22479;Australia;Melbourne;291;tematyczna;158
22480;Czech Republic;Ostrava;120;wypoczynkowa;3441
22481;Greece;Athens;280;wypoczynkowa;692
22482;Ireland;Dublin;171;city break;1104
22483;Switzerland;Zurich;220;city break;4834
22484;Australia;Sydney;349;objazdowa;312
22485;China;Shanghai;397;tematyczna;3740
22486;Turkey;Antalya;58;city break;3959
22487;Germany;Berlin;244;wypoczynkowa;512
22488;China;Shanghai;105;wypoczynkowa;3846
22489;USA;New York;334;wypoczynkowa;3769
22490;Canada;Montreal;384;objazdowa;536
22491;Ireland;Cork;342;wypoczynkowa;2972
22492;United Kingdom;Manchester;331;wypoczynkowa;4797
22493;Czech Republic;Ostrava;199;tematyczna;4863
22494;Denmark;Aarhus;144;city break;1744
22495;Australia;Sydney;188;objazdowa;2099
22496;China;Shanghai;377;wypoczynkowa;4032
22497;Germany;Hamburg;203;wypoczynkowa;82
22498;United Kingdom;Manchester;337;city break;3174
22499;India;Mumbai;208;tematyczna;519
22500;Canada;Montreal;295;wypoczynkowa;4365
22501;Egypt;Cairo;275;city break;1073
22502;Turkey;Antalya;204;city break;3004
22503;India;Mumbai;226;city break;425
22504;India;Delhi;385;objazdowa;4189
22505;Czech Republic;Ostrava;147;tematyczna;4937
22506;China;Shanghai;159;city break;1857
22507;Switzerland;Zurich;294;wypoczynkowa;2147
22508;Bulgaria;Sofia;228;objazdowa;359
22509;Czech Republic;Ostrava;112;wypoczynkowa;2121
22510;Spain;Barcelona;74;tematyczna;344
22511;Switzerland;Zurich;221;objazdowa;1024
22512;Switzerland;Zurich;43;tematyczna;2815
22513;Bulgaria;Burgas;375;wypoczynkowa;1072
22514;Australia;Melbourne;114;wypoczynkowa;4327
22515;Spain;Barcelona;214;objazdowa;4400
22516;Denmark;Aarhus;349;city break;4928
22517;Canada;Toronto;296;wypoczynkowa;4818
22518;China;Shanghai;332;city break;1080
22519;Ireland;Dublin;265;objazdowa;2778
22520;Portugal;Lisbon;45;wypoczynkowa;2869
22521;Canada;Toronto;248;tematyczna;1999
22522;Sweden;Stockholm;66;wypoczynkowa;4047
22523;Greece;Athens;150;objazdowa;2529
22524;Poland;Krakow;265;objazdowa;2223
22525;Czech Republic;Prague;283;city break;308
22526;India;Delhi;124;wypoczynkowa;98
22527;Turkey;Istanbul;184;city break;1898
22528;Belgium;Brussels;325;objazdowa;186
22529;Australia;Melbourne;312;wypoczynkowa;646
22530;Belgium;Antwerp;225;wypoczynkowa;2521
22531;USA;Miami;389;objazdowa;1110
22532;Ireland;Cork;304;city break;2161
22533;Iceland;Akureyri;242;wypoczynkowa;3027
22534;Netherlands;Rotterdam;258;city break;1156
22535;Portugal;Porto;207;objazdowa;3378
22536;United Kingdom;London;316;objazdowa;3255
22537;Sweden;Stockholm;57;tematyczna;2402
22538;Australia;Sydney;82;objazdowa;2792
22539;Germany;Hamburg;257;wypoczynkowa;4773
22540;Italy;Milan;200;objazdowa;4990
22541;Spain;Valencia;393;city break;4380
22542;Tunisia;Tunis;101;objazdowa;1583
22543;France;Paris;386;wypoczynkowa;3672
22544;Japan;Osaka;377;objazdowa;676
22545;Tunisia;Tunis;297;tematyczna;1647
22546;United Kingdom;Manchester;56;city break;1092
22547;Turkey;Antalya;333;city break;2153
22548;Austria;Vienna;307;wypoczynkowa;454
22549;Switzerland;Zurich;288;objazdowa;2797
22550;Croatia;Dubrovnik;387;wypoczynkowa;340
22551;Turkey;Istanbul;313;wypoczynkowa;4918
22552;Tunisia;Hammamet;89;wypoczynkowa;1221
22553;USA;Miami;154;wypoczynkowa;4004
22554;Canada;Toronto;150;city break;4582
22555;Poland;Warsaw;307;city break;365
22556;USA;Los Angeles;144;city break;531
22557;Ireland;Dublin;61;objazdowa;2151
22558;Switzerland;Zurich;289;wypoczynkowa;1782
22559;Austria;Vienna;144;city break;1312
22560;Germany;Munich;400;wypoczynkowa;3549
22561;Czech Republic;Prague;107;city break;293
22562;Tunisia;Tunis;301;city break;1084
22563;United Kingdom;London;377;city break;4110
22564;Ireland;Cork;377;tematyczna;576
22565;Switzerland;Zurich;350;objazdowa;92
22566;United Kingdom;Edinburgh;117;wypoczynkowa;3243
22567;Switzerland;Zurich;76;tematyczna;4020
22568;Belgium;Antwerp;187;wypoczynkowa;772
22569;Austria;Salzburg;92;wypoczynkowa;4620
22570;Poland;Krakow;293;tematyczna;2790
22571;Canada;Montreal;99;tematyczna;2233
22572;Ireland;Cork;110;objazdowa;2665
22573;India;Mumbai;176;tematyczna;281
22574;Japan;Tokyo;219;tematyczna;39
22575;Portugal;Lisbon;375;wypoczynkowa;2939
22576;Turkey;Antalya;112;wypoczynkowa;1612
22577;Croatia;Split;188;wypoczynkowa;1756
22578;Australia;Melbourne;298;tematyczna;444
22579;Austria;Vienna;109;tematyczna;1128
22580;Austria;Vienna;165;objazdowa;1692
22581;Austria;Salzburg;84;wypoczynkowa;15
22582;United Kingdom;Manchester;219;city break;3019
22583;Turkey;Istanbul;50;tematyczna;3907
22584;Egypt;Cairo;329;objazdowa;371
22585;Iceland;Akureyri;121;wypoczynkowa;3564
22586;Italy;Milan;284;objazdowa;1811
22587;Netherlands;Amsterdam;78;city break;749
22588;Bulgaria;Burgas;150;tematyczna;988
22589;Greece;Thessaloniki;270;city break;4966
22590;Croatia;Dubrovnik;333;city break;4924
22591;India;Delhi;301;objazdowa;1547
22592;Tunisia;Hammamet;278;tematyczna;1315
22593;Portugal;Porto;290;objazdowa;236
22594;Ireland;Cork;298;objazdowa;1621
22595;Greece;Thessaloniki;121;wypoczynkowa;375
22596;Bulgaria;Burgas;126;objazdowa;4163
22597;Norway;Oslo;68;objazdowa;3554
22598;USA;Los Angeles;112;wypoczynkowa;4429
22599;Austria;Salzburg;382;objazdowa;741
22600;France;Paris;246;objazdowa;3730
22601;Austria;Salzburg;397;objazdowa;47
22602;Japan;Tokyo;65;city break;1823
22603;Iceland;Akureyri;387;tematyczna;1140
22604;Spain;Barcelona;99;tematyczna;1789
22605;China;Shanghai;187;tematyczna;2895
22606;Ireland;Dublin;362;objazdowa;1230
22607;Egypt;Hurghada;350;objazdowa;3289
22608;Australia;Sydney;179;city break;565
22609;Australia;Sydney;166;tematyczna;3030
22610;Belgium;Brussels;198;objazdowa;1185
22611;Morocco;Casablanca;357;objazdowa;615
22612;Czech Republic;Prague;181;tematyczna;4819
22613;China;Beijing;332;wypoczynkowa;2101
22614;China;Beijing;95;city break;1126
22615;Japan;Osaka;284;tematyczna;4971
22616;China;Beijing;362;wypoczynkowa;3727
22617;Sweden;Gothenburg;385;wypoczynkowa;3625
22618;Italy;Milan;254;tematyczna;4868
22619;Netherlands;Amsterdam;200;objazdowa;1802
22620;Italy;Rome;394;wypoczynkowa;1468
22621;Czech Republic;Prague;377;wypoczynkowa;895
22622;Czech Republic;Prague;290;wypoczynkowa;1748
22623;Canada;Toronto;164;wypoczynkowa;4585
22624;Germany;Munich;131;objazdowa;1351
22625;India;Delhi;174;objazdowa;4495
22626;Portugal;Porto;51;tematyczna;4266
22627;Tunisia;Hammamet;123;tematyczna;1187
22628;Sweden;Gothenburg;80;city break;570
22629;Switzerland;Geneva;162;city break;253
22630;Japan;Osaka;121;city break;2415
22631;Poland;Gdansk;325;city break;2569
22632;Poland;Warsaw;257;wypoczynkowa;229
22633;Tunisia;Hammamet;61;wypoczynkowa;3037
22634;Egypt;Cairo;127;objazdowa;3201
22635;Greece;Thessaloniki;314;objazdowa;2847
22636;Belgium;Brussels;62;tematyczna;3296
22637;Japan;Tokyo;324;wypoczynkowa;784
22638;Sweden;Stockholm;310;tematyczna;1054
22639;Iceland;Reykjavik;274;city break;1270
22640;Switzerland;Zurich;208;tematyczna;1551
22641;France;Lyon;285;objazdowa;1254
22642;Japan;Osaka;185;wypoczynkowa;2926
22643;Japan;Tokyo;184;wypoczynkowa;1336
22644;USA;Los Angeles;216;tematyczna;2443
22645;Czech Republic;Prague;244;city break;1475
22646;Greece;Athens;349;tematyczna;4881
22647;Netherlands;Amsterdam;238;objazdowa;4374
22648;Spain;Barcelona;44;city break;4653
22649;Morocco;Marrakesh;76;wypoczynkowa;1688
22650;China;Beijing;293;wypoczynkowa;664
22651;Croatia;Dubrovnik;132;city break;3328
22652;USA;Los Angeles;211;wypoczynkowa;3354
22653;Norway;Bergen;374;tematyczna;3481
22654;Switzerland;Geneva;400;objazdowa;1589
22655;Netherlands;Rotterdam;394;wypoczynkowa;2424
22656;China;Shanghai;214;tematyczna;4331
22657;Italy;Milan;215;wypoczynkowa;912
22658;Ireland;Cork;394;tematyczna;4349
22659;Italy;Venice;322;tematyczna;2235
22660;Austria;Vienna;244;city break;656
22661;Spain;Madrid;335;wypoczynkowa;1288
22662;Ireland;Cork;241;wypoczynkowa;535
22663;Morocco;Casablanca;79;wypoczynkowa;2846
22664;Switzerland;Zurich;321;wypoczynkowa;886
22665;Morocco;Marrakesh;330;wypoczynkowa;175
22666;Norway;Bergen;277;tematyczna;220
22667;Bulgaria;Sofia;109;wypoczynkowa;18
22668;Poland;Warsaw;223;tematyczna;1721
22669;Italy;Rome;230;city break;143
22670;Austria;Vienna;46;city break;3649
22671;USA;New York;83;tematyczna;3866
22672;Ireland;Dublin;196;objazdowa;481
22673;India;Delhi;384;city break;1824
22674;Poland;Krakow;265;city break;2772
22675;Switzerland;Zurich;192;city break;742
22676;Austria;Salzburg;42;tematyczna;4615
22677;Egypt;Cairo;276;objazdowa;3095
22678;Italy;Milan;344;objazdowa;2217
22679;Belgium;Antwerp;86;tematyczna;1711
22680;Spain;Madrid;289;objazdowa;1874
22681;Greece;Athens;344;wypoczynkowa;3450
22682;Spain;Madrid;120;wypoczynkowa;3846
22683;France;Nice;98;objazdowa;4878
22684;Australia;Melbourne;210;objazdowa;2211
22685;Spain;Barcelona;161;wypoczynkowa;2604
22686;Iceland;Reykjavik;292;tematyczna;4330
22687;Ireland;Dublin;358;objazdowa;2119
22688;Greece;Athens;217;wypoczynkowa;1343
22689;Morocco;Casablanca;153;city break;2659
22690;United Kingdom;London;199;wypoczynkowa;2291
22691;Canada;Toronto;168;tematyczna;1706
22692;Canada;Montreal;44;city break;4318
22693;Belgium;Antwerp;305;objazdowa;449
22694;United Kingdom;London;109;objazdowa;4693
22695;Egypt;Cairo;83;city break;2264
22696;Italy;Milan;326;city break;4077
22697;Turkey;Istanbul;136;tematyczna;3359
22698;Canada;Montreal;45;objazdowa;3766
22699;Portugal;Lisbon;41;tematyczna;3913
22700;Czech Republic;Ostrava;400;city break;4708
22701;Norway;Bergen;124;city break;3531
22702;Turkey;Istanbul;249;objazdowa;4427
22703;Croatia;Split;211;objazdowa;419
22704;Sweden;Gothenburg;271;objazdowa;283
22705;Norway;Bergen;289;objazdowa;4950
22706;Turkey;Istanbul;189;wypoczynkowa;3186
22707;United Kingdom;Manchester;172;tematyczna;3725
22708;Spain;Madrid;125;city break;4769
22709;United Kingdom;Manchester;350;objazdowa;1268
22710;Morocco;Marrakesh;333;objazdowa;1180
22711;United Kingdom;Edinburgh;114;tematyczna;2901
22712;Canada;Toronto;103;tematyczna;4887
22713;Morocco;Casablanca;87;wypoczynkowa;4243
22714;Belgium;Antwerp;156;city break;3668
22715;Denmark;Aarhus;105;objazdowa;3632
22716;Australia;Melbourne;170;city break;2597
22717;Poland;Gdansk;346;objazdowa;392
22718;Croatia;Split;76;tematyczna;1672
22719;Austria;Vienna;302;objazdowa;1623
22720;Canada;Montreal;374;tematyczna;2114
22721;Portugal;Lisbon;163;city break;874
22722;Tunisia;Tunis;60;objazdowa;4151
22723;USA;New York;132;tematyczna;4589
22724;Czech Republic;Ostrava;104;city break;3122
22725;Egypt;Hurghada;159;objazdowa;107
22726;France;Lyon;165;tematyczna;2569
22727;Spain;Madrid;167;objazdowa;3684
22728;Poland;Warsaw;222;wypoczynkowa;829
22729;Germany;Munich;324;wypoczynkowa;264
22730;Germany;Berlin;255;objazdowa;338
22731;Belgium;Brussels;66;city break;3079
22732;Norway;Bergen;108;objazdowa;154
22733;Sweden;Stockholm;135;wypoczynkowa;2102
22734;India;Delhi;395;wypoczynkowa;1006
22735;Germany;Munich;282;objazdowa;2208
22736;Switzerland;Zurich;59;objazdowa;989
22737;Norway;Oslo;294;city break;1323
22738;Tunisia;Tunis;337;city break;1785
22739;Australia;Sydney;186;tematyczna;374
22740;United Kingdom;Manchester;239;objazdowa;1559
22741;Egypt;Hurghada;293;tematyczna;3080
22742;United Kingdom;London;359;wypoczynkowa;3986
22743;Morocco;Casablanca;250;objazdowa;2444
22744;Morocco;Marrakesh;292;tematyczna;2922
22745;Poland;Warsaw;202;tematyczna;2002
22746;Austria;Vienna;375;tematyczna;1638
22747;Japan;Osaka;369;city break;4234
22748;Bulgaria;Burgas;244;city break;4775
22749;India;Mumbai;78;wypoczynkowa;2902
22750;Norway;Bergen;370;tematyczna;3127
22751;Spain;Madrid;93;city break;2165
22752;China;Beijing;287;wypoczynkowa;4132
22753;Ireland;Dublin;220;tematyczna;1274
22754;Tunisia;Tunis;323;city break;884
22755;Turkey;Istanbul;314;objazdowa;3935
22756;Ireland;Cork;334;city break;2769
22757;Poland;Gdansk;128;city break;1661
22758;United Kingdom;London;398;tematyczna;226
22759;Norway;Oslo;48;tematyczna;4894
22760;Denmark;Aarhus;137;wypoczynkowa;4962
22761;Egypt;Hurghada;136;wypoczynkowa;2372
22762;India;Delhi;84;objazdowa;4751
22763;Tunisia;Hammamet;308;wypoczynkowa;1132
22764;Canada;Toronto;82;city break;4838
22765;Italy;Rome;329;tematyczna;1410
22766;Germany;Berlin;285;wypoczynkowa;4951
22767;Tunisia;Hammamet;328;tematyczna;2125
22768;USA;Los Angeles;134;objazdowa;1726
22769;Spain;Valencia;333;objazdowa;2408
22770;Greece;Thessaloniki;348;wypoczynkowa;2951
22771;Norway;Oslo;383;city break;3263
22772;Canada;Montreal;56;city break;2210
22773;Germany;Berlin;143;tematyczna;3888
22774;Austria;Vienna;255;city break;1304
22775;Croatia;Dubrovnik;256;wypoczynkowa;778
22776;United Kingdom;Manchester;240;wypoczynkowa;1938
22777;Australia;Melbourne;400;city break;4139
22778;India;Delhi;255;city break;592
22779;Greece;Thessaloniki;318;tematyczna;1768
22780;Austria;Salzburg;357;city break;4673
22781;Netherlands;Rotterdam;312;tematyczna;3020
22782;Sweden;Stockholm;164;city break;3780
22783;Belgium;Antwerp;359;tematyczna;2359
22784;Egypt;Cairo;216;objazdowa;3740
22785;United Kingdom;London;159;wypoczynkowa;391
22786;Belgium;Antwerp;107;tematyczna;3505
22787;Tunisia;Hammamet;226;tematyczna;2676
22788;Croatia;Split;293;objazdowa;1456
22789;Italy;Milan;234;objazdowa;3310
22790;Netherlands;Amsterdam;283;tematyczna;3098
22791;Australia;Melbourne;243;objazdowa;2505
22792;Italy;Rome;245;objazdowa;154
22793;Tunisia;Tunis;156;city break;4190
22794;Croatia;Split;174;wypoczynkowa;976
22795;Switzerland;Geneva;213;city break;4315
22796;India;Delhi;145;objazdowa;2327
22797;Italy;Milan;56;objazdowa;2256
22798;Canada;Montreal;329;objazdowa;4228
22799;Greece;Thessaloniki;340;city break;1013
22800;Italy;Rome;213;city break;4112
22801;Morocco;Casablanca;147;wypoczynkowa;451
22802;Australia;Sydney;303;city break;647
22803;Japan;Osaka;106;tematyczna;1175
22804;Germany;Hamburg;168;objazdowa;305
22805;Canada;Toronto;88;objazdowa;2686
22806;Japan;Osaka;176;city break;1090
22807;Spain;Madrid;299;wypoczynkowa;1901
22808;Iceland;Akureyri;384;objazdowa;1569
22809;Switzerland;Zurich;326;wypoczynkowa;4701
22810;Belgium;Antwerp;43;city break;1364
22811;Italy;Milan;216;objazdowa;3540
22812;Egypt;Hurghada;117;objazdowa;1039
22813;China;Shanghai;43;city break;1233
22814;Iceland;Akureyri;336;wypoczynkowa;2628
22815;Tunisia;Hammamet;324;tematyczna;4041
22816;Czech Republic;Prague;358;city break;1876
22817;Bulgaria;Sofia;354;wypoczynkowa;2136
22818;USA;Miami;230;city break;1512
22819;Sweden;Gothenburg;391;wypoczynkowa;4443
22820;China;Shanghai;84;wypoczynkowa;955
22821;Denmark;Aarhus;249;city break;4291
22822;Denmark;Aarhus;302;city break;945
22823;United Kingdom;Edinburgh;320;wypoczynkowa;4545
22824;Spain;Valencia;328;objazdowa;3552
22825;Greece;Athens;105;tematyczna;835
22826;Tunisia;Tunis;162;objazdowa;1143
22827;United Kingdom;Manchester;159;city break;3862
22828;Iceland;Akureyri;331;tematyczna;2322
22829;Austria;Salzburg;299;objazdowa;3295
22830;Italy;Rome;397;tematyczna;2503
22831;Canada;Montreal;369;city break;5
22832;Switzerland;Zurich;107;tematyczna;3951
22833;Croatia;Dubrovnik;283;wypoczynkowa;3582
22834;Czech Republic;Ostrava;102;tematyczna;926
22835;Sweden;Gothenburg;263;city break;3404
22836;USA;Los Angeles;226;tematyczna;2449
22837;Croatia;Dubrovnik;367;tematyczna;3424
22838;Austria;Salzburg;335;wypoczynkowa;3357
22839;Germany;Munich;345;objazdowa;2544
22840;Sweden;Stockholm;221;wypoczynkowa;4848
22841;Morocco;Casablanca;276;wypoczynkowa;125
22842;Australia;Sydney;48;tematyczna;2600
22843;Egypt;Hurghada;390;tematyczna;2662
22844;Bulgaria;Burgas;149;wypoczynkowa;629
22845;Egypt;Cairo;86;city break;189
22846;Croatia;Dubrovnik;298;tematyczna;4688
22847;Switzerland;Zurich;199;wypoczynkowa;757
22848;Morocco;Marrakesh;310;city break;8
22849;Japan;Tokyo;268;objazdowa;3459
22850;Denmark;Aarhus;114;city break;3395
22851;Croatia;Dubrovnik;327;tematyczna;2154
22852;Netherlands;Rotterdam;131;city break;2558
22853;Italy;Venice;204;wypoczynkowa;60
22854;Poland;Warsaw;64;wypoczynkowa;3839
22855;Germany;Berlin;169;tematyczna;4173
22856;Ireland;Dublin;337;objazdowa;1584
22857;Poland;Gdansk;113;wypoczynkowa;3781
22858;Belgium;Antwerp;304;objazdowa;4923
22859;Poland;Krakow;193;city break;4313
22860;Morocco;Casablanca;378;city break;4186
22861;Portugal;Lisbon;81;wypoczynkowa;3958
22862;Poland;Warsaw;375;wypoczynkowa;3621
22863;Sweden;Gothenburg;93;wypoczynkowa;2508
22864;Norway;Oslo;263;wypoczynkowa;2610
22865;India;Delhi;200;tematyczna;3009
22866;USA;New York;146;tematyczna;4068
22867;Denmark;Aarhus;228;tematyczna;1415
22868;Iceland;Reykjavik;158;wypoczynkowa;587
22869;Japan;Tokyo;274;city break;1283
22870;Czech Republic;Ostrava;80;city break;4573
22871;Norway;Bergen;262;wypoczynkowa;4976
22872;Australia;Melbourne;142;objazdowa;4139
22873;Ireland;Cork;181;wypoczynkowa;956
22874;Canada;Toronto;115;city break;3702
22875;Italy;Venice;356;wypoczynkowa;384
22876;Bulgaria;Sofia;308;tematyczna;2504
22877;Sweden;Gothenburg;218;city break;870
22878;Greece;Athens;264;objazdowa;2411
22879;Turkey;Istanbul;307;tematyczna;3139
22880;Australia;Sydney;352;city break;3414
22881;United Kingdom;London;190;tematyczna;107
22882;Egypt;Hurghada;54;wypoczynkowa;1469
22883;India;Delhi;341;tematyczna;3429
22884;Denmark;Copenhagen;201;tematyczna;4819
22885;Tunisia;Hammamet;149;wypoczynkowa;254
22886;Spain;Madrid;120;tematyczna;4835
22887;Austria;Vienna;110;city break;1034
22888;Egypt;Cairo;239;objazdowa;2323
22889;Austria;Vienna;54;city break;2720
22890;Egypt;Cairo;194;wypoczynkowa;280
22891;China;Beijing;45;city break;2787
22892;Tunisia;Tunis;368;objazdowa;2704
22893;Bulgaria;Sofia;241;city break;3754
22894;Croatia;Dubrovnik;286;wypoczynkowa;2707
22895;Poland;Warsaw;233;wypoczynkowa;1
22896;Belgium;Antwerp;121;wypoczynkowa;3791
22897;Sweden;Gothenburg;281;tematyczna;547
22898;Bulgaria;Sofia;210;tematyczna;4590
22899;Spain;Barcelona;188;tematyczna;4108
22900;Spain;Madrid;328;tematyczna;2034
22901;Tunisia;Hammamet;191;city break;3055
22902;China;Shanghai;97;city break;1816
22903;Italy;Rome;236;objazdowa;1316
22904;India;Delhi;114;wypoczynkowa;4649
22905;Italy;Rome;310;objazdowa;766
22906;Turkey;Istanbul;397;city break;3836
22907;Japan;Osaka;273;objazdowa;905
22908;Italy;Rome;363;objazdowa;2516
22909;Morocco;Casablanca;60;city break;2009
22910;Italy;Milan;148;wypoczynkowa;1921
22911;Spain;Barcelona;68;wypoczynkowa;4620
22912;China;Shanghai;242;objazdowa;3350
22913;Morocco;Marrakesh;391;city break;4793
22914;Germany;Munich;149;wypoczynkowa;1904
22915;Japan;Tokyo;115;objazdowa;2102
22916;Canada;Montreal;78;city break;3814
22917;France;Paris;167;tematyczna;3237
22918;Japan;Osaka;294;objazdowa;184
22919;Portugal;Porto;104;wypoczynkowa;3441
22920;Denmark;Aarhus;203;city break;2084
22921;Iceland;Reykjavik;301;wypoczynkowa;985
22922;Italy;Venice;125;city break;2212
22923;Morocco;Casablanca;188;tematyczna;1508
22924;Tunisia;Hammamet;114;city break;342
22925;France;Lyon;288;wypoczynkowa;4779
22926;Iceland;Reykjavik;226;wypoczynkowa;462
22927;Ireland;Dublin;211;city break;1642
22928;Croatia;Dubrovnik;210;objazdowa;4471
22929;Norway;Bergen;160;objazdowa;3521
22930;Norway;Oslo;167;city break;1275
22931;Switzerland;Geneva;388;city break;4186
22932;Sweden;Gothenburg;179;wypoczynkowa;2850
22933;Egypt;Hurghada;200;city break;498
22934;Poland;Warsaw;163;city break;3994
22935;China;Beijing;399;wypoczynkowa;3544
22936;Bulgaria;Sofia;89;objazdowa;747
22937;India;Delhi;372;objazdowa;4970
22938;Czech Republic;Prague;170;wypoczynkowa;4530
22939;Morocco;Marrakesh;117;wypoczynkowa;4885
22940;Spain;Barcelona;75;wypoczynkowa;312
22941;China;Shanghai;168;objazdowa;1701
