IdTerminu;DataWyjazdu;DlugoscPobytu;IloscMiejsc;IdWycieczki
928;2026-08-03;21;36;310
929;2026-04-06;10;36;310
930;2026-09-02;3;5;310
931;2026-10-31;18;40;311
932;2026-08-23;10;26;311
933;2026-07-28;5;13;311
934;2026-09-16;14;7;312
935;2026-01-20;21;13;312
936;2026-10-04;18;38;312
937;2026-11-12;14;9;313
938;2026-06-19;21;29;313
939;2026-05-25;10;18;313
940;2026-04-20;3;50;314
941;2025-12-13;21;50;314
942;2025-12-19;14;27;314
943;2026-07-22;3;11;315
944;2026-03-24;7;50;315
945;2026-07-10;3;50;315
946;2026-08-27;21;21;316
947;2026-01-17;21;45;316
948;2026-02-12;5;12;316
949;2026-06-25;18;19;317
950;2026-11-13;10;30;317
951;2026-03-30;3;9;317
952;2026-09-14;14;27;318
953;2026-02-23;14;6;318
954;2026-05-16;21;12;318
955;2026-07-19;5;24;319
956;2026-10-01;5;7;319
957;2026-01-06;14;35;319
958;2026-02-12;7;22;320
959;2026-11-01;21;29;320
960;2026-05-13;5;30;320
961;2026-02-23;7;22;321
962;2026-07-09;10;36;321
963;2026-07-31;5;25;321
964;2026-04-14;7;21;322
965;2026-04-30;7;40;322
966;2026-11-11;5;21;322
967;2026-10-20;18;40;323
968;2026-05-10;14;38;323
969;2026-07-26;14;16;323
970;2026-07-28;10;9;324
971;2025-12-18;7;42;324
972;2026-04-27;10;42;324
973;2026-05-24;7;23;325
974;2026-04-13;21;24;325
975;2026-01-20;21;33;325
976;2026-04-01;14;17;326
977;2026-08-27;21;42;326
978;2026-06-13;21;38;326
979;2026-10-29;5;21;327
980;2025-12-01;3;21;327
981;2026-10-05;7;27;327
982;2026-11-12;14;7;328
983;2025-12-31;3;6;328
984;2026-04-05;5;32;328
985;2026-01-18;10;24;329
986;2026-04-05;5;9;329
987;2026-01-07;14;9;329
988;2026-07-17;3;9;330
989;2026-01-17;5;32;330
990;2026-02-03;5;20;330
991;2025-12-30;7;20;331
992;2026-02-27;21;17;331
993;2026-07-22;5;34;331
994;2026-08-29;21;15;332
995;2026-01-14;18;22;332
996;2026-04-09;21;48;332
997;2026-02-04;18;9;333
998;2026-01-16;18;14;333
999;2026-03-23;18;44;333
1000;2026-05-23;21;40;334
1001;2026-05-21;3;46;334
1002;2026-10-29;7;34;334
1003;2026-06-29;10;15;335
1004;2025-12-14;3;37;335
1005;2026-09-07;14;28;335
1006;2026-05-25;10;43;336
1007;2026-02-12;21;44;336
1008;2026-06-23;21;15;336
1009;2026-08-10;7;16;337
1010;2026-11-15;3;9;337
1011;2026-07-27;14;24;337
1012;2026-08-30;7;48;338
1013;2026-01-26;5;38;338
1014;2025-12-13;14;8;338
1015;2026-10-26;3;18;339
1016;2026-08-26;3;50;339
1017;2026-06-30;21;10;339
1018;2026-05-20;18;12;340
1019;2026-03-27;14;9;340
1020;2026-06-05;14;48;340
1021;2026-09-14;10;24;341
1022;2026-10-01;14;13;341
1023;2026-08-29;18;23;341
1024;2026-09-18;21;26;342
1025;2026-11-21;7;36;342
1026;2025-12-21;21;10;342
1027;2026-02-16;7;36;343
1028;2026-06-12;7;50;343
1029;2026-05-02;3;19;343
1030;2026-05-29;21;45;344
1031;2026-08-22;21;18;344
1032;2026-10-16;5;46;344
1033;2026-09-01;21;11;345
1034;2026-08-21;18;26;345
1035;2026-11-07;14;11;345
1036;2026-08-05;10;6;346
1037;2026-07-16;18;47;346
1038;2026-09-03;21;20;346
1039;2026-01-16;3;5;347
1040;2025-12-03;7;37;347
1041;2025-12-17;3;31;347
1042;2026-06-21;21;32;348
1043;2026-05-13;14;5;348
1044;2026-06-06;3;38;348
1045;2026-01-04;21;15;349
1046;2026-09-26;10;7;349
1047;2026-10-27;3;22;349
1048;2026-07-10;10;36;350
1049;2026-02-10;14;39;350
1050;2026-10-31;10;22;350
1051;2026-02-07;10;47;351
1052;2025-12-10;21;11;351
1053;2026-03-22;14;9;351
1054;2026-10-11;18;38;352
1055;2026-01-23;3;39;352
1056;2026-10-15;10;34;352
1057;2026-09-07;14;44;353
1058;2026-08-08;7;10;353
1059;2026-03-25;10;6;353
1060;2026-06-08;21;17;354
1061;2026-01-03;21;40;354
1062;2026-01-08;5;38;354
1063;2026-07-07;14;13;355
1064;2026-04-18;7;16;355
1065;2026-02-28;3;10;355
1066;2026-01-28;14;27;356
1067;2026-05-29;14;11;356
1068;2026-01-27;21;10;356
1069;2026-09-30;7;40;357
1070;2025-11-30;10;10;357
1071;2026-03-27;10;26;357
1072;2026-06-10;21;34;358
1073;2026-04-18;5;12;358
1074;2026-01-02;3;14;358
1075;2026-05-21;7;40;359
1076;2026-07-09;18;7;359
1077;2026-08-27;7;7;359
1078;2026-08-16;7;23;360
1079;2026-08-13;5;10;360
1080;2026-06-26;21;11;360
1081;2026-03-04;18;36;361
1082;2026-09-24;14;17;361
1083;2026-07-11;5;14;361
1084;2026-09-12;21;46;362
1085;2026-05-18;18;37;362
1086;2026-09-27;14;26;362
1087;2026-03-09;3;11;363
1088;2026-11-01;3;14;363
1089;2026-09-07;14;50;363
1090;2026-10-15;14;9;364
1091;2026-03-30;10;5;364
1092;2026-06-20;18;47;364
1093;2026-02-26;18;32;365
1094;2026-08-15;7;46;365
1095;2026-03-05;5;19;365
1096;2026-04-06;5;47;366
1097;2026-02-24;14;30;366
1098;2026-05-09;3;19;366
1099;2026-09-27;10;38;367
1100;2026-06-09;5;33;367
1101;2026-08-06;3;19;367
1102;2026-07-28;21;9;368
1103;2026-08-25;18;17;368
1104;2025-12-07;18;10;368
1105;2026-07-04;5;33;369
1106;2026-04-04;21;38;369
1107;2026-10-01;5;40;369
1108;2026-01-25;3;30;370
1109;2026-05-16;14;35;370
1110;2026-07-18;18;36;370
1111;2026-08-06;18;46;371
1112;2025-12-11;18;10;371
1113;2026-07-09;7;33;371
1114;2026-03-11;10;28;372
1115;2026-05-18;10;33;372
1116;2026-01-20;3;29;372
1117;2026-06-28;3;10;373
1118;2026-10-30;10;41;373
1119;2026-06-21;14;49;373
1120;2026-02-23;5;32;374
1121;2026-06-19;5;14;374
1122;2026-04-12;3;41;374
1123;2026-06-02;3;32;375
1124;2026-05-22;14;41;375
1125;2026-08-10;14;34;375
1126;2026-03-25;14;42;376
1127;2026-01-27;10;17;376
1128;2026-04-21;14;12;376
1129;2026-07-08;14;22;377
1130;2026-07-22;21;8;377
1131;2026-04-29;18;11;377
1132;2026-03-05;18;19;378
1133;2026-06-22;14;21;378
1134;2026-05-19;14;17;378
1135;2026-04-10;3;29;379
1136;2026-11-05;5;11;379
1137;2026-09-23;3;17;379
1138;2026-01-30;7;10;380
1139;2026-01-12;10;42;380
1140;2026-10-27;10;38;380
1141;2025-12-13;5;18;381
1142;2026-05-09;21;37;381
1143;2026-03-06;7;44;381
1144;2026-02-20;14;15;382
1145;2026-07-01;18;21;382
1146;2026-05-29;7;30;382
1147;2026-08-31;10;32;383
1148;2026-04-19;14;27;383
1149;2026-06-17;7;15;383
1150;2026-03-09;18;40;384
1151;2025-12-18;18;24;384
1152;2026-01-14;10;15;384
1153;2026-06-26;21;27;385
1154;2026-11-11;14;16;385
1155;2026-03-02;14;35;385
1156;2026-02-04;18;50;386
1157;2025-12-08;21;37;386
1158;2026-08-22;21;27;386
1159;2026-08-27;7;47;387
1160;2026-01-27;14;15;387
1161;2026-09-05;10;10;387
1162;2026-01-17;14;33;388
1163;2026-02-02;10;12;388
1164;2026-01-24;3;10;388
1165;2026-10-19;10;5;389
1166;2026-11-06;3;13;389
1167;2026-08-05;21;19;389
1168;2025-12-27;14;35;390
1169;2026-07-06;5;8;390
1170;2026-01-23;14;25;390
1171;2025-12-20;7;16;391
1172;2026-01-20;10;12;391
1173;2026-08-10;7;29;391
1174;2026-08-20;10;33;392
1175;2026-08-29;5;33;392
1176;2026-06-27;21;10;392
1177;2026-07-05;3;44;393
1178;2026-05-30;3;40;393
1179;2026-08-26;10;49;393
1180;2026-01-22;14;14;394
1181;2026-06-10;5;16;394
1182;2026-11-02;18;29;394
1183;2026-08-05;18;34;395
1184;2026-04-08;21;19;395
1185;2026-09-28;14;18;395
1186;2026-11-21;5;41;396
1187;2026-10-13;18;36;396
1188;2026-08-07;10;14;396
1189;2026-07-18;10;27;397
1190;2026-02-24;3;40;397
1191;2026-10-04;10;29;397
1192;2026-03-10;18;40;398
1193;2026-06-01;7;18;398
1194;2026-11-02;14;20;398
1195;2026-08-10;18;24;399
1196;2026-10-15;10;37;399
1197;2026-11-12;14;40;399
1198;2026-09-01;18;47;400
1199;2026-08-14;10;16;400
1200;2026-05-14;21;29;400
1201;2026-03-24;21;25;401
1202;2025-12-04;18;37;401
1203;2026-09-22;18;9;401
1204;2026-07-29;3;49;402
1205;2026-08-09;3;50;402
1206;2026-10-13;10;11;402
1207;2025-12-02;7;8;403
1208;2026-07-02;21;27;403
1209;2026-03-09;5;48;403
1210;2026-07-22;5;36;404
1211;2026-01-09;18;47;404
1212;2026-07-19;18;17;404
1213;2026-02-13;3;34;405
1214;2026-07-01;5;39;405
1215;2026-05-13;14;50;405
1216;2026-04-15;21;12;406
1217;2026-05-14;5;38;406
1218;2026-03-13;14;26;406
1219;2026-05-23;14;19;407
1220;2026-08-21;3;20;407
1221;2026-09-13;18;40;407
1222;2026-08-10;3;16;408
1223;2026-10-15;7;47;408
1224;2026-08-16;14;12;408
1225;2026-01-11;10;42;409
1226;2026-11-23;18;47;409
1227;2026-04-06;10;33;409
1228;2026-04-09;10;14;410
1229;2026-09-10;5;18;410
1230;2026-07-31;14;24;410
1231;2026-07-16;10;44;411
1232;2026-04-16;10;15;411
1233;2025-12-12;5;6;411
1234;2026-10-20;10;42;412
1235;2026-09-29;18;41;412
1236;2026-09-08;3;44;412
1237;2026-01-17;14;37;413
1238;2026-01-13;21;11;413
1239;2025-12-06;7;44;413
1240;2026-01-12;5;18;414
1241;2026-01-14;10;13;414
1242;2025-12-25;21;20;414
1243;2026-02-18;14;37;415
1244;2026-08-02;10;40;415
1245;2026-06-24;14;8;415
1246;2026-11-21;18;35;416
1247;2026-11-09;21;28;416
1248;2026-09-16;21;6;416
1249;2026-09-07;7;41;417
1250;2026-03-06;14;37;417
1251;2026-02-10;5;28;417
1252;2026-07-04;7;43;418
1253;2026-11-13;10;48;418
1254;2026-01-01;3;27;418
1255;2026-09-06;14;25;419
1256;2026-06-05;5;42;419
1257;2025-12-19;21;16;419
1258;2026-07-15;10;16;420
1259;2026-07-02;7;16;420
1260;2026-02-16;14;47;420
1261;2025-12-13;5;16;421
1262;2026-03-25;3;42;421
1263;2026-05-05;7;49;421
1264;2026-09-30;21;9;422
1265;2026-08-24;10;23;422
1266;2026-09-08;3;37;422
1267;2026-10-18;14;31;423
1268;2026-05-31;18;34;423
1269;2026-10-08;10;27;423
1270;2026-06-15;21;28;424
1271;2026-11-10;7;35;424
1272;2026-04-23;21;24;424
1273;2026-07-04;7;50;425
1274;2026-11-05;5;50;425
1275;2026-01-25;14;22;425
1276;2026-06-02;21;22;426
1277;2026-02-26;14;31;426
1278;2026-10-01;5;17;426
1279;2026-04-16;18;37;427
1280;2026-01-19;3;49;427
1281;2025-12-26;14;25;427
1282;2026-05-24;18;18;428
1283;2026-05-18;3;32;428
1284;2026-02-09;7;27;428
1285;2026-02-21;7;38;429
1286;2026-03-27;14;11;429
1287;2025-12-15;14;15;429
1288;2026-11-17;5;49;430
1289;2026-06-25;14;14;430
1290;2026-09-03;3;13;430
1291;2026-02-18;18;34;431
1292;2026-02-16;18;5;431
1293;2026-05-09;3;7;431
1294;2026-09-17;7;9;432
1295;2026-07-21;7;6;432
1296;2026-10-31;18;19;432
1297;2026-11-12;3;42;433
1298;2026-10-04;21;46;433
1299;2026-10-13;21;19;433
1300;2025-12-02;14;6;434
1301;2026-01-18;3;23;434
1302;2026-04-25;18;18;434
1303;2026-01-29;3;34;435
1304;2026-08-05;5;14;435
1305;2026-11-08;21;36;435
1306;2026-01-04;3;47;436
1307;2026-09-28;3;11;436
1308;2026-07-29;21;23;436
1309;2026-06-24;21;39;437
1310;2026-03-18;5;13;437
1311;2025-12-10;7;47;437
1312;2026-08-10;7;29;438
1313;2026-01-24;5;42;438
1314;2026-04-08;7;28;438
1315;2026-08-18;3;28;439
1316;2026-09-09;14;17;439
1317;2026-06-02;21;23;439
1318;2025-12-20;3;33;440
1319;2025-12-13;10;28;440
1320;2026-05-24;14;24;440
1321;2025-12-14;7;8;441
1322;2026-04-22;18;38;441
1323;2026-10-05;14;41;441
1324;2026-04-10;3;20;442
1325;2026-04-01;21;9;442
1326;2026-09-21;14;49;442
1327;2026-03-30;5;41;443
1328;2026-11-22;5;48;443
1329;2026-06-08;18;31;443
1330;2026-04-01;14;8;444
1331;2026-10-04;21;46;444
1332;2026-05-04;21;7;444
1333;2026-06-06;14;35;445
1334;2026-10-09;5;38;445
1335;2026-01-01;21;19;445
1336;2026-10-04;14;22;446
1337;2026-10-17;3;49;446
1338;2026-04-26;18;5;446
1339;2026-09-30;18;27;447
1340;2026-11-13;7;27;447
1341;2026-07-14;18;37;447
1342;2026-05-18;10;27;448
1343;2025-11-30;5;15;448
1344;2026-08-30;14;10;448
1345;2026-02-09;10;16;449
1346;2026-01-01;5;19;449
1347;2026-03-09;5;19;449
1348;2026-06-14;5;12;450
1349;2026-04-06;7;14;450
1350;2026-01-07;21;32;450
1351;2026-11-17;14;43;451
1352;2026-03-01;10;42;451
1353;2026-01-05;18;15;451
1354;2026-09-21;10;15;452
1355;2026-04-26;21;35;452
1356;2025-12-28;7;10;452
1357;2026-08-22;7;14;453
1358;2026-10-15;3;45;453
1359;2026-02-12;10;12;453
1360;2026-01-24;21;14;454
1361;2026-02-12;5;31;454
1362;2026-09-05;5;37;454
1363;2026-09-09;18;6;455
1364;2026-08-19;21;31;455
1365;2026-07-04;21;27;455
1366;2026-04-14;7;23;456
1367;2026-08-22;21;34;456
1368;2026-08-21;10;6;456
1369;2026-09-16;10;26;457
1370;2026-11-05;7;9;457
1371;2026-06-09;5;50;457
1372;2026-06-14;7;35;458
1373;2026-02-25;3;20;458
1374;2026-03-28;18;22;458
1375;2026-05-22;18;35;459
1376;2026-01-24;5;7;459
1377;2026-10-21;5;27;459
1378;2026-07-08;10;7;460
1379;2026-04-13;3;42;460
1380;2026-04-18;7;12;460
1381;2026-01-21;3;31;461
1382;2026-01-17;5;31;461
1383;2026-11-01;18;45;461
1384;2026-11-07;21;50;462
1385;2026-07-17;7;32;462
1386;2026-01-12;18;5;462
1387;2026-06-11;21;44;463
1388;2026-10-17;18;39;463
1389;2026-09-29;3;36;463
1390;2026-02-13;14;23;464
1391;2026-10-04;14;28;464
1392;2026-11-03;5;40;464
1393;2026-09-10;7;12;465
1394;2026-10-02;3;37;465
1395;2026-04-20;7;37;465
1396;2026-05-08;14;10;466
1397;2026-01-10;7;15;466
1398;2026-07-25;21;44;466
1399;2026-08-07;3;20;467
1400;2026-04-13;5;28;467
1401;2026-08-14;10;12;467
1402;2026-09-14;18;28;468
1403;2026-01-23;10;49;468
1404;2026-08-05;7;11;468
1405;2026-02-05;3;7;469
1406;2026-01-02;18;16;469
1407;2026-01-14;3;44;469
1408;2026-01-18;3;28;470
1409;2026-11-16;21;28;470
1410;2026-02-10;3;15;470
1411;2026-09-01;3;50;471
1412;2026-06-04;10;37;471
1413;2026-07-14;18;9;471
1414;2026-10-05;3;36;472
1415;2026-01-06;10;20;472
1416;2026-03-08;3;18;472
1417;2026-09-26;7;34;473
1418;2026-08-04;10;7;473
1419;2026-10-23;21;40;473
1420;2026-08-08;21;44;474
1421;2026-03-08;21;26;474
1422;2026-05-05;18;32;474
1423;2026-03-08;18;41;475
1424;2026-05-08;3;21;475
1425;2026-07-16;10;20;475
1426;2026-02-11;21;26;476
1427;2026-01-22;21;29;476
1428;2025-12-11;14;48;476
1429;2025-12-10;14;35;477
1430;2026-07-21;10;40;477
1431;2026-06-05;5;50;477
1432;2026-03-15;7;28;478
1433;2026-03-14;10;41;478
1434;2026-10-31;3;18;478
1435;2025-12-29;14;17;479
1436;2026-06-26;14;46;479
1437;2026-08-05;7;39;479
1438;2026-02-11;21;14;480
1439;2026-04-29;14;28;480
1440;2026-04-01;7;38;480
1441;2026-07-10;21;29;481
1442;2026-09-20;21;38;481
1443;2026-07-04;10;24;481
1444;2026-06-26;10;33;482
1445;2026-09-16;5;43;482
1446;2026-01-28;5;45;482
1447;2026-07-14;14;35;483
1448;2026-01-13;7;42;483
1449;2026-08-07;21;35;483
1450;2026-04-03;5;23;484
1451;2026-03-14;21;29;484
1452;2026-06-06;10;28;484
1453;2026-10-07;14;39;485
1454;2026-07-02;3;6;485
1455;2026-07-03;3;29;485
1456;2026-07-30;10;11;486
1457;2026-02-04;10;5;486
1458;2026-04-24;14;15;486
1459;2026-04-01;18;26;487
1460;2026-11-01;7;10;487
1461;2026-08-21;18;30;487
1462;2026-02-08;18;23;488
1463;2026-02-04;5;50;488
1464;2026-02-07;18;18;488
1465;2026-08-02;5;18;489
1466;2026-09-15;21;26;489
1467;2026-06-24;14;5;489
1468;2026-05-09;10;8;490
1469;2025-12-06;5;49;490
1470;2025-12-24;10;19;490
1471;2026-07-02;10;33;491
1472;2026-11-04;3;18;491
1473;2026-09-17;21;31;491
1474;2026-09-10;18;11;492
1475;2026-11-20;5;39;492
1476;2026-05-01;18;34;492
1477;2026-07-13;14;14;493
1478;2026-05-07;5;24;493
1479;2026-01-14;10;29;493
1480;2026-09-22;5;29;494
1481;2026-03-28;18;18;494
1482;2026-09-02;5;16;494
1483;2026-11-02;21;42;495
1484;2026-03-25;3;45;495
1485;2026-02-16;5;32;495
1486;2026-05-19;10;11;496
1487;2026-11-03;5;31;496
1488;2026-04-08;7;43;496
1489;2026-06-14;3;9;497
1490;2026-08-03;5;19;497
1491;2026-10-10;14;47;497
1492;2026-05-08;5;18;498
1493;2026-09-13;21;10;498
1494;2025-12-10;3;30;498
1495;2026-05-22;3;30;499
1496;2026-09-09;21;47;499
1497;2026-11-04;3;41;499
1498;2026-03-02;7;42;500
1499;2026-11-06;5;33;500
1500;2025-12-06;18;9;500
1501;2026-08-16;18;47;501
1502;2026-10-29;5;39;501
1503;2026-01-14;21;49;501
1504;2026-01-17;14;24;502
1505;2026-06-03;10;10;502
1506;2026-01-10;3;38;502
1507;2026-02-26;14;8;503
1508;2026-11-17;5;47;503
1509;2025-12-08;10;47;503
1510;2026-08-21;7;25;504
1511;2026-02-04;10;40;504
1512;2026-04-11;5;17;504
1513;2026-04-28;7;46;505
1514;2026-03-09;18;22;505
1515;2026-08-22;7;11;505
1516;2026-01-09;18;49;506
1517;2026-11-15;3;12;506
1518;2025-12-16;7;49;506
1519;2026-01-23;10;8;507
1520;2026-11-16;14;36;507
1521;2025-12-06;21;48;507
1522;2026-07-30;3;9;508
1523;2026-06-13;3;32;508
1524;2026-10-31;21;45;508
1525;2026-09-08;18;12;509
1526;2026-05-22;18;9;509
1527;2026-11-17;5;12;509
1528;2025-12-27;14;44;510
1529;2026-02-22;5;33;510
1530;2026-02-07;21;42;510
1531;2026-04-26;7;39;511
1532;2026-06-27;7;6;511
1533;2026-04-06;7;10;511
1534;2026-01-11;3;36;512
1535;2026-05-20;10;31;512
1536;2025-12-16;7;25;512
1537;2026-04-02;7;34;513
1538;2026-01-22;7;32;513
1539;2026-03-26;3;48;513
1540;2026-10-24;5;13;514
1541;2026-04-06;14;16;514
1542;2026-01-15;21;47;514
1543;2026-06-17;10;10;515
1544;2025-12-26;3;9;515
1545;2026-08-15;5;35;515
1546;2026-10-05;3;41;516
1547;2026-04-01;14;30;516
1548;2026-02-17;18;41;516
1549;2026-10-14;21;43;517
1550;2026-09-27;18;16;517
1551;2026-07-05;21;31;517
1552;2026-02-26;3;19;518
1553;2026-06-25;3;28;518
1554;2026-04-08;14;6;518
1555;2026-09-05;7;17;519
1556;2026-07-06;5;16;519
1557;2026-08-30;18;44;519
1558;2026-01-07;10;47;520
1559;2026-05-15;7;41;520
1560;2026-07-01;5;22;520
1561;2026-07-11;18;50;521
1562;2026-09-17;18;47;521
1563;2026-07-02;7;43;521
1564;2026-05-05;7;13;522
1565;2026-05-13;10;20;522
1566;2026-03-19;18;44;522
1567;2026-07-15;5;26;523
1568;2026-04-17;5;49;523
1569;2026-09-01;5;29;523
1570;2026-04-17;10;13;524
1571;2026-07-31;7;49;524
1572;2026-01-02;18;38;524
1573;2026-05-19;7;36;525
1574;2026-01-11;5;50;525
1575;2026-10-05;7;36;525
1576;2026-06-07;21;50;526
1577;2026-04-21;7;47;526
1578;2026-07-05;5;39;526
1579;2026-02-12;7;50;527
1580;2026-08-03;21;27;527
1581;2026-08-29;5;45;527
1582;2026-07-06;10;39;528
1583;2026-05-19;10;35;528
1584;2026-05-12;14;40;528
1585;2026-11-22;3;18;529
1586;2026-04-11;7;26;529
1587;2025-12-30;10;19;529
1588;2026-05-11;21;41;530
1589;2026-01-01;10;6;530
1590;2025-12-05;10;20;530
1591;2026-05-13;7;47;531
1592;2026-03-18;18;46;531
1593;2026-08-04;21;32;531
1594;2025-12-23;21;49;532
1595;2026-01-15;10;18;532
1596;2026-10-21;18;37;532
1597;2026-06-20;14;8;533
1598;2025-12-05;14;35;533
1599;2026-09-16;10;34;533
1600;2026-09-12;3;47;534
1601;2026-08-02;10;29;534
1602;2026-06-12;3;23;534
1603;2026-08-09;18;42;535
1604;2026-07-16;10;18;535
1605;2026-03-07;3;34;535
1606;2026-05-03;5;33;536
1607;2026-02-07;5;16;536
1608;2026-04-01;10;23;536
1609;2026-03-26;7;40;537
1610;2026-01-25;10;30;537
1611;2026-01-27;7;46;537
1612;2026-06-11;5;14;538
1613;2026-09-22;21;31;538
1614;2026-08-02;3;6;538
1615;2026-08-16;14;5;539
1616;2026-03-18;7;9;539
1617;2026-04-07;3;49;539
1618;2026-04-22;18;48;540
1619;2026-01-16;10;10;540
1620;2026-01-01;10;34;540
1621;2026-06-17;5;14;541
1622;2026-06-06;21;27;541
1623;2026-02-22;5;49;541
1624;2026-09-27;18;18;542
1625;2025-12-03;5;16;542
1626;2026-06-05;21;37;542
1627;2026-08-02;5;12;543
1628;2026-05-01;5;16;543
1629;2025-12-16;7;27;543
1630;2026-07-16;10;23;544
1631;2026-07-17;18;10;544
1632;2026-04-03;10;35;544
1633;2026-09-27;10;20;545
1634;2026-11-18;7;36;545
1635;2026-06-01;18;15;545
1636;2026-08-07;10;49;546
1637;2026-08-10;7;11;546
1638;2026-01-02;3;5;546
1639;2026-05-19;10;45;547
1640;2026-07-25;10;45;547
1641;2026-05-03;3;19;547
1642;2025-12-19;10;49;548
1643;2025-12-15;10;6;548
1644;2026-02-24;18;9;548
1645;2026-05-22;5;25;549
1646;2025-12-11;21;7;549
1647;2026-04-05;3;26;549
1648;2026-09-27;18;24;550
1649;2026-08-09;14;36;550
1650;2026-04-09;5;36;550
1651;2025-12-16;7;14;551
1652;2026-11-09;18;11;551
1653;2026-02-12;7;47;551
1654;2026-04-05;14;6;552
1655;2026-04-19;3;27;552
1656;2026-09-01;18;10;552
1657;2026-06-21;7;16;553
1658;2026-09-20;3;26;553
1659;2026-04-20;14;23;553
1660;2026-06-11;3;9;554
1661;2026-01-13;18;33;554
1662;2026-11-01;7;6;554
1663;2026-01-23;14;21;555
1664;2026-08-20;18;24;555
1665;2026-07-08;7;47;555
1666;2026-02-13;14;33;556
1667;2026-06-20;10;34;556
1668;2026-09-14;21;38;556
1669;2026-10-01;3;14;557
1670;2026-11-18;21;32;557
1671;2026-04-23;3;44;557
1672;2026-06-26;5;38;558
1673;2026-07-29;5;32;558
1674;2025-12-23;10;34;558
1675;2026-05-25;18;32;559
1676;2026-01-25;14;13;559
1677;2026-10-03;3;34;559
1678;2026-08-09;14;17;560
1679;2026-03-02;10;23;560
1680;2026-10-13;3;25;560
1681;2026-07-07;14;23;561
1682;2026-09-12;5;24;561
1683;2026-11-06;3;27;561
1684;2026-11-23;5;12;562
1685;2026-07-29;10;43;562
1686;2026-07-04;14;23;562
1687;2026-01-03;5;11;563
1688;2026-09-22;18;38;563
1689;2026-02-01;3;22;563
1690;2026-05-14;5;44;564
1691;2026-08-31;7;44;564
1692;2026-01-15;3;43;564
1693;2026-02-02;5;7;565
1694;2026-05-23;14;42;565
1695;2026-11-16;18;30;565
1696;2026-06-20;14;22;566
1697;2026-03-11;3;33;566
1698;2026-08-13;10;34;566
1699;2026-07-05;18;34;567
1700;2026-03-31;10;25;567
1701;2026-11-19;3;48;567
1702;2026-01-13;14;9;568
1703;2026-05-02;3;28;568
1704;2026-04-08;18;48;568
1705;2026-01-04;5;41;569
1706;2026-08-18;5;48;569
1707;2026-07-13;10;50;569
1708;2025-12-06;18;36;570
1709;2025-12-05;3;46;570
1710;2026-10-21;7;29;570
1711;2026-03-16;7;45;571
1712;2026-05-20;7;21;571
1713;2026-08-26;7;8;571
1714;2026-08-13;5;13;572
1715;2026-09-16;5;47;572
1716;2026-07-29;7;36;572
1717;2026-04-07;14;27;573
1718;2026-05-01;21;47;573
1719;2026-09-03;10;44;573
1720;2025-12-01;14;7;574
1721;2026-03-07;5;25;574
1722;2026-06-09;10;42;574
1723;2026-07-18;14;33;575
1724;2026-06-25;7;24;575
1725;2026-03-01;3;41;575
1726;2026-04-17;21;19;576
1727;2026-11-20;7;30;576
1728;2026-06-26;21;18;576
1729;2026-09-22;7;31;577
1730;2026-01-05;3;18;577
1731;2026-01-24;14;23;577
1732;2026-04-16;7;5;578
1733;2026-08-04;7;11;578
1734;2026-07-23;3;49;578
1735;2026-01-20;10;24;579
1736;2026-05-15;3;32;579
1737;2026-11-16;14;35;579
1738;2026-07-22;18;7;580
1739;2026-11-23;5;33;580
1740;2026-06-16;3;48;580
1741;2026-11-06;7;38;581
1742;2026-07-30;18;34;581
1743;2026-10-12;7;45;581
1744;2026-07-16;5;13;582
1745;2026-02-01;7;18;582
1746;2026-09-26;18;23;582
1747;2026-07-15;5;19;583
1748;2026-07-05;3;41;583
1749;2026-06-22;7;34;583
1750;2026-11-06;7;7;584
1751;2026-03-16;7;44;584
1752;2026-07-17;10;20;584
1753;2026-11-15;5;5;585
1754;2026-04-13;18;16;585
1755;2026-07-31;5;35;585
1756;2026-09-08;5;8;586
1757;2026-02-02;18;9;586
1758;2026-06-15;7;23;586
1759;2026-08-22;18;33;587
1760;2026-07-01;18;5;587
1761;2025-12-22;21;23;587
1762;2026-08-16;18;30;588
1763;2026-01-01;5;10;588
1764;2026-02-05;10;17;588
1765;2026-03-18;21;23;589
1766;2026-07-14;7;45;589
1767;2026-09-03;18;22;589
1768;2026-06-03;18;6;590
1769;2026-05-02;5;42;590
1770;2026-03-28;10;21;590
1771;2026-06-13;21;13;591
1772;2026-11-22;3;33;591
1773;2026-03-17;21;49;591
1774;2026-11-23;7;49;592
1775;2026-03-07;18;50;592
1776;2026-06-13;14;13;592
1777;2026-01-19;14;25;593
1778;2026-08-03;21;35;593
1779;2026-11-20;21;28;593
1780;2026-02-08;7;10;594
1781;2026-02-06;21;41;594
1782;2026-08-26;18;33;594
1783;2026-06-29;5;12;595
1784;2026-10-17;14;50;595
1785;2026-08-10;7;13;595
1786;2026-07-31;3;41;596
1787;2026-05-05;5;24;596
1788;2026-01-25;14;20;596
1789;2026-03-14;10;23;597
1790;2026-04-25;7;30;597
1791;2026-01-11;14;25;597
1792;2026-06-05;10;26;598
1793;2026-06-24;18;9;598
1794;2025-11-30;18;32;598
1795;2026-01-30;3;40;599
1796;2026-05-14;3;16;599
1797;2026-07-06;21;30;599
1798;2026-01-28;21;8;600
1799;2026-11-11;18;43;600
1800;2026-02-24;14;24;600
1801;2026-03-23;5;45;601
1802;2026-03-26;7;42;601
1803;2026-09-22;18;16;601
