IdWycieczki;Kraj;Miasto;Cena;Typ;IdPilota
593;Belgia;Bruksela;531;objazdowa;107
594;Egipt;Kair;987;objazdowa;19
595;Kanada;Toronto;1263;city break;113
596;Maroko;Casablanca;1086;city break;112
597;Wielka Brytania;Manchester;1240;city break;51
598;Indie;Mumbaj;1133;objazdowa;114
599;Norwegia;Oslo;2216;wypoczynkowa;115
600;Czechy;Praga;1769;city break;113
601;Szwecja;Sztokholm;1281;city break;88
602;Egipt;Kair;583;city break;54
603;Austria;Salzburg;2170;city break;116
604;Portugalia;Lizbona;885;city break;11
605;Niemcy;Hamburg;1309;tematyczna;18
606;USA;Miami;1450;wypoczynkowa;114
607;Dania;Aarhus;1751;objazdowa;114
608;Irlandia;Cork;1752;wypoczynkowa;95
609;Irlandia;Cork;1889;tematyczna;117
610;Japonia;Tokio;2497;objazdowa;111
611;Hiszpania;Madryt;1683;objazdowa;118
612;Egipt;Hurghada;2053;tematyczna;64
613;Polska;Gdańsk;1368;tematyczna;116
614;Niemcy;Monachium;357;wypoczynkowa;105
615;Hiszpania;Walencja;1567;tematyczna;49
616;Szwajcaria;Zurych;2159;wypoczynkowa;117
617;Szwajcaria;Genewa;783;city break;118
618;Czechy;Ostrawa;2112;objazdowa;114
619;Australia;Sydney;2210;objazdowa;110
620;Francja;Lyon;1172;tematyczna;115
621;USA;Los Angeles;1453;tematyczna;118
622;Japonia;Osaka;1024;objazdowa;64
623;Grecja;Ateny;1725;objazdowa;113
624;Kanada;Toronto;2246;wypoczynkowa;117
625;USA;Miami;1323;city break;18
626;Bułgaria;Burgas;920;city break;119
627;Chorwacja;Dubrownik;498;tematyczna;119
628;Wielka Brytania;Manchester;1464;city break;120
629;Indie;Mumbaj;1476;wypoczynkowa;103
630;Dania;Kopenhaga;2030;wypoczynkowa;120
631;Francja;Paryż;701;city break;36
632;Polska;Warszawa;2065;objazdowa;116
633;Belgia;Bruksela;928;objazdowa;20
634;Irlandia;Cork;2341;objazdowa;111
635;Szwecja;Gothenburg;1085;objazdowa;89
636;Grecja;Saloniki;546;city break;112
637;Dania;Aarhus;1595;city break;79
638;USA;Nowy Jork;1536;city break;33
639;Japonia;Osaka;2099;tematyczna;115
640;Chorwacja;Dubrownik;1647;city break;120
641;Islandia;Akureyri;989;objazdowa;67
642;Szwajcaria;Zurych;1601;city break;118
643;Portugalia;Lizbona;1071;objazdowa;44
644;Grecja;Ateny;1363;wypoczynkowa;120
645;Islandia;Reykjavik;2024;tematyczna;121
646;Australia;Sydney;2163;tematyczna;121
647;Islandia;Akureyri;1193;wypoczynkowa;77
648;Wielka Brytania;Londyn;2442;city break;120
649;Hiszpania;Walencja;701;tematyczna;121
650;Egipt;Kair;454;tematyczna;119
651;Kanada;Toronto;700;tematyczna;122
652;Włochy;Rzym;880;tematyczna;122
653;Dania;Aarhus;2303;objazdowa;89
654;Bułgaria;Sofia;1149;objazdowa;117
655;Turcja;Antalya;1383;wypoczynkowa;108
656;Szwecja;Sztokholm;1491;city break;121
657;Chorwacja;Split;1112;objazdowa;35
658;Norwegia;Oslo;1124;objazdowa;117
659;Chorwacja;Split;1910;city break;114
660;Portugalia;Porto;1307;city break;61
661;Francja;Nicea;746;tematyczna;23
662;Turcja;Antalya;592;wypoczynkowa;12
663;Grecja;Ateny;384;wypoczynkowa;40
664;Maroko;Marrakesz;1001;tematyczna;81
665;Norwegia;Bergen;1276;city break;123
666;Norwegia;Oslo;1106;objazdowa;123
667;Dania;Aarhus;1644;objazdowa;112
668;Dania;Kopenhaga;1119;city break;15
669;Kanada;Toronto;1347;wypoczynkowa;119
670;Maroko;Marrakesz;1334;tematyczna;124
671;Czechy;Ostrawa;2148;wypoczynkowa;123
672;Hiszpania;Walencja;1091;tematyczna;16
673;Islandia;Reykjavik;1773;wypoczynkowa;124
674;Japonia;Osaka;867;wypoczynkowa;52
675;Dania;Aarhus;2073;tematyczna;122
676;Wielka Brytania;Londyn;1080;tematyczna;122
677;Egipt;Hurghada;1995;city break;44
678;Chorwacja;Split;1173;tematyczna;57
679;Chorwacja;Split;1886;objazdowa;36
680;Belgia;Antwerpia;693;wypoczynkowa;86
681;Japonia;Tokio;437;city break;63
682;Portugalia;Lizbona;1057;city break;125
683;Szwajcaria;Genewa;1076;city break;14
684;Egipt;Hurghada;683;objazdowa;101
685;Hiszpania;Walencja;815;city break;123
686;Australia;Melbourne;987;tematyczna;126
687;Portugalia;Porto;1534;tematyczna;122
688;Indie;Delhi;2267;tematyczna;126
689;Indie;Delhi;1524;city break;115
690;Włochy;Rzym;2308;wypoczynkowa;126
691;Francja;Nicea;1700;objazdowa;124
692;Japonia;Osaka;1226;objazdowa;125
693;Portugalia;Lizbona;1110;wypoczynkowa;82
694;Grecja;Saloniki;971;tematyczna;127
695;USA;Los Angeles;1542;city break;10
696;Holandia;Rotterdam;849;city break;121
697;Włochy;Mediolan;1664;city break;125
698;Japonia;Tokio;2334;objazdowa;125
699;Kanada;Montreal;759;tematyczna;107
700;Czechy;Praga;918;city break;126
701;Islandia;Reykjavik;1690;objazdowa;127
702;Chorwacja;Dubrownik;1909;objazdowa;127
703;USA;Miami;2255;city break;25
704;Dania;Kopenhaga;1161;wypoczynkowa;1
705;Egipt;Kair;1049;city break;128
706;Chorwacja;Dubrownik;2323;wypoczynkowa;106
707;Hiszpania;Walencja;1989;objazdowa;128
708;Hiszpania;Walencja;1128;tematyczna;124
709;Grecja;Ateny;1023;tematyczna;111
710;Chorwacja;Dubrownik;825;tematyczna;129
711;Holandia;Rotterdam;2252;objazdowa;128
712;USA;Miami;912;objazdowa;129
713;Francja;Paryż;2057;wypoczynkowa;105
714;Maroko;Marrakesz;1346;wypoczynkowa;129
715;Austria;Salzburg;1131;city break;123
716;Hiszpania;Madryt;2402;tematyczna;128
717;Belgia;Bruksela;2326;city break;103
718;Portugalia;Porto;609;wypoczynkowa;130
719;Chiny;Pekin;1106;objazdowa;130
720;Japonia;Tokio;1820;wypoczynkowa;131
721;Bułgaria;Burgas;1991;tematyczna;130
722;Tunezja;Hammamet;1856;city break;7
723;Indie;Delhi;2189;objazdowa;130
724;Francja;Lyon;883;tematyczna;4
725;Turcja;Stambuł;1371;city break;100
726;Japonia;Tokio;2239;city break;113
727;Maroko;Casablanca;1884;city break;131
728;Szwecja;Sztokholm;1278;city break;125
729;Chiny;Pekin;2136;objazdowa;120
730;Francja;Paryż;1498;city break;130
731;Francja;Paryż;1112;objazdowa;116
732;Włochy;Mediolan;1360;city break;8
733;Polska;Warszawa;1923;tematyczna;132
734;Grecja;Saloniki;536;objazdowa;116
735;Islandia;Reykjavik;1153;city break;124
736;Polska;Gdańsk;1548;wypoczynkowa;65
737;Australia;Melbourne;1098;tematyczna;4
738;Japonia;Osaka;359;wypoczynkowa;132
739;Czechy;Ostrawa;612;objazdowa;132
740;Grecja;Saloniki;864;wypoczynkowa;131
741;Francja;Lyon;1672;wypoczynkowa;131
742;Norwegia;Oslo;2125;wypoczynkowa;131
743;Wielka Brytania;Edynburg;1043;wypoczynkowa;133
744;Szwecja;Sztokholm;755;city break;53
745;Grecja;Saloniki;1633;tematyczna;125
746;Dania;Kopenhaga;367;city break;127
747;Islandia;Akureyri;306;objazdowa;134
748;Japonia;Tokio;803;wypoczynkowa;132
749;Irlandia;Dublin;512;wypoczynkowa;133
750;Szwecja;Gothenburg;1160;city break;127
751;Holandia;Rotterdam;1811;objazdowa;71
752;Austria;Salzburg;1281;objazdowa;135
753;Austria;Salzburg;1095;wypoczynkowa;135
754;Norwegia;Oslo;1324;objazdowa;81
755;Hiszpania;Madryt;1636;tematyczna;135
756;Tunezja;Hammamet;1283;city break;135
757;Francja;Lyon;828;objazdowa;116
758;Wielka Brytania;Manchester;1946;tematyczna;135
759;Polska;Warszawa;1332;objazdowa;133
760;Dania;Aarhus;2307;objazdowa;6
761;Wielka Brytania;Londyn;1865;objazdowa;134
762;Hiszpania;Madryt;457;wypoczynkowa;136
763;Wielka Brytania;Edynburg;1520;wypoczynkowa;129
764;Portugalia;Porto;1629;city break;82
765;Turcja;Stambuł;479;city break;137
766;Czechy;Praga;1462;objazdowa;125
767;Hiszpania;Madryt;1737;tematyczna;111
768;Szwecja;Sztokholm;2332;objazdowa;136
769;Tunezja;Tunis;324;objazdowa;91
770;Chorwacja;Split;366;city break;87
771;Bułgaria;Burgas;587;city break;134
772;Hiszpania;Madryt;1834;city break;137
773;Chorwacja;Split;1348;wypoczynkowa;60
774;Islandia;Reykjavik;809;objazdowa;61
775;Egipt;Hurghada;845;wypoczynkowa;132
776;Dania;Kopenhaga;1427;city break;67
777;Polska;Warszawa;1809;city break;43
778;Holandia;Rotterdam;1324;objazdowa;138
779;Turcja;Stambuł;1094;tematyczna;57
780;Irlandia;Cork;2039;wypoczynkowa;118
781;Dania;Aarhus;813;tematyczna;138
782;Tunezja;Hammamet;534;city break;15
783;Egipt;Hurghada;854;wypoczynkowa;1
784;Maroko;Marrakesz;526;wypoczynkowa;138
785;Austria;Salzburg;1274;wypoczynkowa;133
786;Chorwacja;Dubrownik;1981;city break;17
787;Turcja;Antalya;1375;objazdowa;56
788;Holandia;Amsterdam;845;objazdowa;139
789;Polska;Warszawa;507;city break;109
790;Turcja;Antalya;813;tematyczna;103
791;Austria;Wiedeń;556;objazdowa;128
792;Włochy;Mediolan;2192;objazdowa;139
793;Chorwacja;Dubrownik;568;objazdowa;127
794;Maroko;Marrakesz;2409;wypoczynkowa;140
795;USA;Nowy Jork;1062;objazdowa;141
796;Hiszpania;Barcelona;388;wypoczynkowa;119
797;Belgia;Antwerpia;573;wypoczynkowa;104
798;Włochy;Mediolan;1106;city break;141
799;Chiny;Pekin;1837;objazdowa;136
800;Belgia;Bruksela;618;wypoczynkowa;140
801;Belgia;Antwerpia;2477;objazdowa;125
802;Japonia;Tokio;2037;city break;139
803;Egipt;Hurghada;1557;wypoczynkowa;75
804;Turcja;Stambuł;2449;wypoczynkowa;141
805;USA;Miami;2071;city break;140
806;Niemcy;Monachium;1043;city break;139
807;Bułgaria;Sofia;1069;objazdowa;142
808;Chiny;Pekin;2344;wypoczynkowa;143
809;Szwajcaria;Zurych;753;objazdowa;140
810;Japonia;Tokio;951;wypoczynkowa;119
811;Kanada;Montreal;2430;city break;126
812;Holandia;Rotterdam;2319;wypoczynkowa;142
813;Szwecja;Gothenburg;2390;tematyczna;138
814;Niemcy;Berlin;995;tematyczna;141
815;Turcja;Stambuł;1983;objazdowa;137
816;Australia;Sydney;1389;city break;27
817;Turcja;Antalya;1383;objazdowa;134
818;Czechy;Ostrawa;1331;wypoczynkowa;65
819;USA;Los Angeles;2386;objazdowa;137
820;Maroko;Casablanca;2011;objazdowa;144
821;Japonia;Osaka;1937;wypoczynkowa;137
822;Włochy;Rzym;1308;objazdowa;144
823;Dania;Kopenhaga;1349;tematyczna;144
824;Szwajcaria;Zurych;2207;city break;118
825;Austria;Salzburg;455;objazdowa;143
826;Dania;Kopenhaga;1193;wypoczynkowa;99
827;Holandia;Rotterdam;1233;wypoczynkowa;143
828;Kanada;Toronto;1586;wypoczynkowa;40
829;Kanada;Toronto;933;wypoczynkowa;110
830;Czechy;Praga;1111;objazdowa;141
831;Szwecja;Gothenburg;856;wypoczynkowa;142
832;Austria;Wiedeń;443;tematyczna;132
833;Islandia;Akureyri;794;city break;136
834;USA;Miami;979;city break;145
835;Szwajcaria;Genewa;1769;wypoczynkowa;144
836;Niemcy;Berlin;1630;city break;145
837;Irlandia;Dublin;439;objazdowa;145
838;Chorwacja;Split;1374;objazdowa;143
839;Irlandia;Cork;1896;wypoczynkowa;138
840;Szwajcaria;Zurych;867;tematyczna;146
841;Bułgaria;Burgas;1256;city break;13
842;Polska;Kraków;1601;objazdowa;135
843;Grecja;Ateny;737;objazdowa;146
844;Czechy;Ostrawa;1511;tematyczna;117
845;Austria;Wiedeń;1069;objazdowa;145
846;Włochy;Mediolan;1859;city break;147
847;Egipt;Hurghada;2457;city break;43
848;Czechy;Praga;1255;objazdowa;148
849;Chiny;Szanghaj;1987;wypoczynkowa;147
850;Portugalia;Lizbona;621;tematyczna;148
851;Irlandia;Cork;1901;tematyczna;108
852;Indie;Mumbaj;1493;city break;149
853;Szwajcaria;Zurych;702;city break;147
854;Hiszpania;Madryt;1997;wypoczynkowa;149
855;Portugalia;Lizbona;1030;city break;122
856;Szwajcaria;Genewa;704;wypoczynkowa;145
857;Belgia;Bruksela;1357;city break;115
858;USA;Los Angeles;553;city break;121
859;Wielka Brytania;Londyn;1575;tematyczna;7
860;Belgia;Bruksela;347;tematyczna;137
861;Austria;Salzburg;2269;tematyczna;134
862;Japonia;Tokio;1966;objazdowa;16
863;Holandia;Amsterdam;2358;city break;148
864;Tunezja;Hammamet;374;tematyczna;150
865;Włochy;Mediolan;2108;objazdowa;150
866;USA;Los Angeles;1643;objazdowa;37
867;Belgia;Antwerpia;1477;tematyczna;149
868;Bułgaria;Burgas;480;wypoczynkowa;146
869;Włochy;Wenecja;2444;wypoczynkowa;104
870;Wielka Brytania;Londyn;308;tematyczna;142
871;Bułgaria;Sofia;761;wypoczynkowa;32
872;Austria;Salzburg;1681;wypoczynkowa;60
873;Wielka Brytania;Edynburg;2370;tematyczna;61
874;Holandia;Amsterdam;1076;wypoczynkowa;78
875;Chiny;Szanghaj;1765;wypoczynkowa;55
876;Islandia;Akureyri;2233;city break;151
877;Islandia;Reykjavik;785;wypoczynkowa;93
878;Polska;Kraków;425;tematyczna;142
879;Kanada;Toronto;1859;city break;152
880;Portugalia;Lizbona;999;city break;152
881;Indie;Mumbaj;548;tematyczna;147
882;Szwecja;Gothenburg;388;city break;151
883;Maroko;Casablanca;1629;objazdowa;153
884;Turcja;Stambuł;1190;tematyczna;151
885;Grecja;Ateny;1024;wypoczynkowa;150
886;Indie;Delhi;2254;tematyczna;153
887;Portugalia;Porto;305;tematyczna;5
888;Kanada;Montreal;569;objazdowa;152
889;Dania;Aarhus;1896;objazdowa;136
890;Wielka Brytania;Manchester;416;wypoczynkowa;148
891;Grecja;Saloniki;1757;objazdowa;154
892;USA;Nowy Jork;1873;wypoczynkowa;140
893;Włochy;Wenecja;1093;city break;28
894;Indie;Delhi;1642;wypoczynkowa;155
895;Turcja;Antalya;1297;tematyczna;152
896;Turcja;Stambuł;2112;objazdowa;154
897;Belgia;Bruksela;1794;objazdowa;153
898;Islandia;Akureyri;1210;city break;155
899;Czechy;Ostrawa;1361;tematyczna;135
900;Bułgaria;Sofia;1148;tematyczna;156
901;Chiny;Szanghaj;1286;objazdowa;157
902;Niemcy;Hamburg;1787;objazdowa;33
903;Bułgaria;Sofia;1393;wypoczynkowa;158
904;Wielka Brytania;Londyn;560;tematyczna;12
905;Szwajcaria;Genewa;1122;wypoczynkowa;4
906;Australia;Melbourne;385;wypoczynkowa;150
907;Holandia;Amsterdam;673;wypoczynkowa;145
908;Belgia;Antwerpia;1546;wypoczynkowa;156
909;Kanada;Toronto;2290;wypoczynkowa;157
910;Holandia;Amsterdam;1049;city break;156
911;Czechy;Ostrawa;672;objazdowa;153
912;Polska;Gdańsk;423;wypoczynkowa;159
913;Chorwacja;Dubrownik;1472;wypoczynkowa;158
914;Wielka Brytania;Manchester;1372;wypoczynkowa;155
915;Bułgaria;Burgas;1828;objazdowa;149
916;Norwegia;Oslo;1477;objazdowa;154
917;Portugalia;Lizbona;2483;wypoczynkowa;160
918;Niemcy;Monachium;1484;city break;146
919;Bułgaria;Sofia;2290;tematyczna;158
920;Polska;Warszawa;1481;city break;143
921;Japonia;Tokio;928;tematyczna;160
922;Francja;Nicea;1323;city break;159
923;Wielka Brytania;Edynburg;548;objazdowa;122
924;Irlandia;Dublin;508;city break;97
925;Tunezja;Hammamet;1801;objazdowa;146
926;Tunezja;Hammamet;1349;objazdowa;124
927;Włochy;Wenecja;1513;city break;30
928;Chiny;Pekin;1315;wypoczynkowa;161
929;Bułgaria;Burgas;987;wypoczynkowa;152
930;Hiszpania;Walencja;648;tematyczna;98
931;Bułgaria;Burgas;351;tematyczna;150
932;Czechy;Ostrawa;572;city break;160
933;Niemcy;Hamburg;1806;objazdowa;84
934;Niemcy;Monachium;2461;tematyczna;138
935;Turcja;Stambuł;511;objazdowa;161
936;Kanada;Toronto;1472;objazdowa;159
937;Holandia;Rotterdam;503;wypoczynkowa;159
938;Włochy;Rzym;2492;tematyczna;76
939;Kanada;Montreal;1121;wypoczynkowa;160
940;Szwecja;Gothenburg;1990;wypoczynkowa;148
941;Belgia;Bruksela;1061;wypoczynkowa;133
942;Irlandia;Dublin;1512;tematyczna;161
943;Czechy;Praga;1746;objazdowa;162
944;Portugalia;Lizbona;2109;city break;162
945;Francja;Lyon;1507;city break;153
946;Czechy;Ostrawa;764;wypoczynkowa;86
947;Szwajcaria;Zurych;1364;objazdowa;110
948;Australia;Sydney;2147;city break;154
949;Portugalia;Porto;514;objazdowa;163
950;Czechy;Ostrawa;1259;city break;162
951;Szwajcaria;Zurych;1177;tematyczna;22
952;Wielka Brytania;Londyn;329;tematyczna;157
953;Turcja;Antalya;1083;city break;164
954;Portugalia;Porto;1986;wypoczynkowa;131
955;Japonia;Tokio;941;objazdowa;92
956;Chorwacja;Split;1394;city break;128
957;Grecja;Ateny;1616;tematyczna;163
958;Tunezja;Tunis;2317;wypoczynkowa;164
959;Japonia;Osaka;944;wypoczynkowa;164
960;Indie;Mumbaj;1325;city break;76
961;Szwajcaria;Zurych;998;tematyczna;142
962;Australia;Melbourne;1410;objazdowa;129
963;Japonia;Osaka;1200;wypoczynkowa;2
964;Szwajcaria;Zurych;2347;wypoczynkowa;37
965;Irlandia;Dublin;1054;wypoczynkowa;165
966;Austria;Salzburg;679;objazdowa;144
967;Kanada;Montreal;356;objazdowa;84
968;Bułgaria;Burgas;626;tematyczna;165
969;Czechy;Ostrawa;530;objazdowa;165
970;Australia;Sydney;2203;wypoczynkowa;161
971;Dania;Kopenhaga;2500;city break;130
972;Bułgaria;Burgas;1773;city break;166
973;Portugalia;Lizbona;955;objazdowa;163
974;Chorwacja;Dubrownik;460;tematyczna;167
975;Szwecja;Gothenburg;2037;objazdowa;166
976;USA;Nowy Jork;1414;objazdowa;168
977;Austria;Wiedeń;1467;wypoczynkowa;149
978;Japonia;Osaka;505;city break;166
979;Szwecja;Sztokholm;1357;tematyczna;164
980;Maroko;Casablanca;730;tematyczna;168
981;Kanada;Toronto;2499;city break;109
982;Egipt;Hurghada;1420;objazdowa;162
983;Wielka Brytania;Edynburg;700;tematyczna;167
984;Australia;Melbourne;1251;city break;165
985;Hiszpania;Barcelona;1708;city break;155
986;Wielka Brytania;Edynburg;1443;objazdowa;167
987;USA;Nowy Jork;464;wypoczynkowa;156
988;Francja;Lyon;628;objazdowa;169
989;Egipt;Hurghada;1929;city break;168
990;Bułgaria;Burgas;1308;objazdowa;155
991;Czechy;Ostrawa;921;tematyczna;2
992;Bułgaria;Sofia;688;tematyczna;169
993;Czechy;Praga;1374;tematyczna;163
994;Hiszpania;Madryt;1932;city break;160
995;Chorwacja;Split;2066;tematyczna;151
996;Portugalia;Porto;894;objazdowa;151
997;Chiny;Szanghaj;1142;objazdowa;157
998;Kanada;Montreal;859;objazdowa;157
999;Australia;Melbourne;381;city break;157
1000;Maroko;Casablanca;933;tematyczna;8
