IdWycieczki;Kraj;Miasto;Cena;Typ;IdPilota
641;Norway;Oslo;134;tematyczna;40
642;France;Nice;195;tematyczna;111
643;Bulgaria;Sofia;81;city break;74
644;Denmark;Aarhus;199;city break;111
645;Sweden;Gothenburg;223;wypoczynkowa;116
646;Ireland;Dublin;125;city break;118
647;United Kingdom;Edinburgh;340;city break;18
648;Egypt;Hurghada;285;objazdowa;104
649;Sweden;Gothenburg;332;tematyczna;119
650;USA;New York;220;objazdowa;105
651;Netherlands;Amsterdam;393;objazdowa;90
652;Ireland;Dublin;397;objazdowa;120
653;Italy;Rome;289;objazdowa;120
654;Japan;Osaka;192;city break;121
655;USA;New York;58;tematyczna;60
656;Italy;Venice;79;tematyczna;113
657;Norway;Bergen;164;objazdowa;112
658;Ireland;Dublin;123;wypoczynkowa;33
659;Belgium;Brussels;340;objazdowa;115
660;Iceland;Reykjavik;367;objazdowa;117
661;China;Beijing;41;objazdowa;108
662;Ireland;Dublin;392;city break;122
663;Morocco;Casablanca;370;wypoczynkowa;123
664;Iceland;Akureyri;89;city break;71
665;Bulgaria;Burgas;344;objazdowa;121
666;Croatia;Dubrovnik;282;wypoczynkowa;116
667;Sweden;Stockholm;253;objazdowa;93
668;USA;Miami;223;city break;95
669;Sweden;Stockholm;162;city break;121
670;Egypt;Cairo;320;objazdowa;118
671;Turkey;Antalya;239;tematyczna;124
672;Sweden;Gothenburg;122;objazdowa;118
673;Turkey;Istanbul;222;city break;125
674;Morocco;Marrakesh;244;city break;123
675;Portugal;Porto;221;objazdowa;123
676;Ireland;Cork;389;city break;114
677;Japan;Tokyo;185;tematyczna;52
678;Egypt;Hurghada;52;objazdowa;85
679;Spain;Madrid;212;objazdowa;74
680;Egypt;Hurghada;259;tematyczna;79
681;Poland;Gdansk;173;tematyczna;36
682;Germany;Munich;47;wypoczynkowa;125
683;Spain;Valencia;341;city break;26
684;Sweden;Gothenburg;163;tematyczna;58
685;Iceland;Reykjavik;218;city break;109
686;Iceland;Reykjavik;203;tematyczna;86
687;Germany;Munich;98;objazdowa;19
688;Poland;Gdansk;278;objazdowa;126
689;France;Lyon;149;tematyczna;74
690;USA;Los Angeles;334;city break;99
691;Japan;Osaka;375;tematyczna;126
692;Portugal;Lisbon;112;wypoczynkowa;120
693;India;Delhi;74;wypoczynkowa;27
694;Norway;Oslo;379;wypoczynkowa;118
695;Germany;Berlin;267;wypoczynkowa;127
696;Morocco;Casablanca;138;wypoczynkowa;119
697;Egypt;Cairo;384;tematyczna;96
698;United Kingdom;Manchester;185;city break;85
699;India;Mumbai;187;wypoczynkowa;9
700;Denmark;Copenhagen;256;wypoczynkowa;128
701;France;Paris;90;city break;58
702;Poland;Warsaw;352;tematyczna;116
703;France;Nice;118;wypoczynkowa;127
704;France;Nice;368;tematyczna;128
705;Tunisia;Tunis;273;city break;114
706;Croatia;Dubrovnik;117;tematyczna;114
707;Morocco;Marrakesh;225;city break;122
708;India;Delhi;192;wypoczynkowa;129
709;Netherlands;Rotterdam;201;tematyczna;129
710;Czech Republic;Prague;79;city break;124
711;Turkey;Antalya;391;tematyczna;11
712;India;Mumbai;321;objazdowa;130
713;Switzerland;Zurich;202;city break;85
714;Portugal;Lisbon;136;objazdowa;100
715;Greece;Athens;172;wypoczynkowa;124
716;Iceland;Reykjavik;255;tematyczna;131
717;Australia;Sydney;373;tematyczna;113
718;Austria;Salzburg;151;wypoczynkowa;11
719;United Kingdom;London;307;city break;132
720;Spain;Valencia;333;objazdowa;84
721;Austria;Vienna;59;tematyczna;87
722;Canada;Toronto;90;tematyczna;81
723;Italy;Rome;112;tematyczna;122
724;Denmark;Aarhus;290;objazdowa;126
725;Bulgaria;Sofia;146;objazdowa;115
726;Turkey;Antalya;175;wypoczynkowa;109
727;Sweden;Stockholm;188;city break;125
728;Croatia;Split;141;objazdowa;131
729;Norway;Oslo;143;objazdowa;133
730;Croatia;Split;241;city break;128
731;Portugal;Porto;165;city break;130
732;France;Nice;95;tematyczna;123
733;Turkey;Antalya;76;wypoczynkowa;11
734;Greece;Athens;50;wypoczynkowa;134
735;Morocco;Marrakesh;370;wypoczynkowa;80
736;Sweden;Gothenburg;356;tematyczna;131
737;Bulgaria;Burgas;284;objazdowa;105
738;Croatia;Dubrovnik;306;city break;130
739;India;Delhi;102;wypoczynkowa;135
740;Poland;Warsaw;204;wypoczynkowa;132
741;Germany;Berlin;343;wypoczynkowa;92
742;Egypt;Hurghada;274;tematyczna;48
743;Austria;Salzburg;132;objazdowa;130
744;Canada;Toronto;269;wypoczynkowa;135
745;Switzerland;Zurich;332;city break;35
746;Greece;Athens;305;tematyczna;135
747;Czech Republic;Ostrava;90;objazdowa;53
748;Croatia;Split;368;city break;78
749;Czech Republic;Ostrava;149;city break;106
750;Croatia;Split;150;city break;119
751;Morocco;Casablanca;101;city break;136
752;Poland;Gdansk;321;tematyczna;134
753;India;Mumbai;318;wypoczynkowa;103
754;Japan;Tokyo;349;objazdowa;137
755;Iceland;Akureyri;135;objazdowa;133
756;China;Beijing;179;city break;86
757;Czech Republic;Prague;217;city break;122
758;Tunisia;Tunis;63;objazdowa;102
759;China;Beijing;190;tematyczna;129
760;Ireland;Dublin;308;tematyczna;124
761;Portugal;Porto;194;tematyczna;138
762;India;Delhi;285;tematyczna;137
763;India;Delhi;349;city break;114
764;Turkey;Antalya;46;objazdowa;139
765;Norway;Oslo;68;city break;8
766;Belgium;Brussels;289;wypoczynkowa;44
767;United Kingdom;London;116;wypoczynkowa;138
768;Turkey;Istanbul;119;tematyczna;45
769;Canada;Toronto;258;tematyczna;135
770;Netherlands;Rotterdam;186;city break;140
771;Greece;Thessaloniki;44;city break;52
772;Belgium;Antwerp;106;tematyczna;141
773;Italy;Venice;260;objazdowa;140
774;Sweden;Gothenburg;393;wypoczynkowa;137
775;Greece;Thessaloniki;137;city break;141
776;France;Paris;321;wypoczynkowa;134
777;Austria;Vienna;381;tematyczna;84
778;Belgium;Brussels;147;wypoczynkowa;69
779;Egypt;Cairo;133;city break;137
780;Croatia;Dubrovnik;395;tematyczna;139
781;Bulgaria;Sofia;310;tematyczna;103
782;Iceland;Reykjavik;82;wypoczynkowa;142
783;Norway;Oslo;102;wypoczynkowa;135
784;China;Shanghai;142;objazdowa;134
785;Greece;Thessaloniki;198;city break;117
786;Norway;Oslo;389;wypoczynkowa;143
787;Spain;Barcelona;163;tematyczna;143
788;Iceland;Reykjavik;340;objazdowa;91
789;Germany;Berlin;232;tematyczna;139
790;Croatia;Split;79;city break;52
791;Denmark;Aarhus;205;objazdowa;125
792;Norway;Bergen;130;city break;114
793;Spain;Barcelona;156;wypoczynkowa;56
794;France;Paris;398;city break;44
795;Greece;Athens;321;city break;130
796;Czech Republic;Ostrava;357;tematyczna;144
797;Austria;Salzburg;334;tematyczna;119
798;India;Delhi;97;objazdowa;142
799;Morocco;Marrakesh;258;objazdowa;145
800;Germany;Munich;357;wypoczynkowa;123
801;Australia;Melbourne;227;tematyczna;142
802;Austria;Salzburg;271;wypoczynkowa;146
803;Bulgaria;Burgas;318;wypoczynkowa;54
804;Sweden;Stockholm;60;wypoczynkowa;15
805;Netherlands;Rotterdam;65;objazdowa;121
806;Croatia;Dubrovnik;43;tematyczna;38
807;Iceland;Akureyri;370;city break;143
808;Poland;Warsaw;242;tematyczna;24
809;Greece;Thessaloniki;69;objazdowa;95
810;Iceland;Reykjavik;146;city break;95
811;Poland;Gdansk;196;wypoczynkowa;144
812;Australia;Melbourne;139;tematyczna;132
813;Japan;Osaka;47;wypoczynkowa;111
814;Czech Republic;Ostrava;79;objazdowa;136
815;Greece;Thessaloniki;110;wypoczynkowa;118
816;France;Lyon;211;wypoczynkowa;126
817;Norway;Oslo;268;wypoczynkowa;120
818;United Kingdom;Edinburgh;132;wypoczynkowa;139
819;Sweden;Stockholm;364;objazdowa;147
820;Turkey;Antalya;108;city break;116
821;Belgium;Antwerp;298;wypoczynkowa;146
822;Italy;Milan;382;city break;3
823;Italy;Rome;338;objazdowa;115
824;United Kingdom;London;128;objazdowa;131
825;Morocco;Marrakesh;277;city break;75
826;Tunisia;Tunis;196;city break;135
827;Denmark;Aarhus;378;city break;148
828;Iceland;Reykjavik;236;tematyczna;143
829;Bulgaria;Sofia;239;tematyczna;13
830;Croatia;Dubrovnik;280;wypoczynkowa;145
831;Germany;Hamburg;333;objazdowa;122
832;Spain;Madrid;207;tematyczna;80
833;Tunisia;Hammamet;362;wypoczynkowa;149
834;Denmark;Aarhus;65;wypoczynkowa;145
835;USA;New York;101;city break;150
836;Austria;Salzburg;60;city break;141
837;Japan;Tokyo;298;tematyczna;134
838;Tunisia;Hammamet;55;objazdowa;146
839;United Kingdom;Manchester;47;objazdowa;97
840;Czech Republic;Prague;123;objazdowa;104
841;Ireland;Cork;356;wypoczynkowa;103
842;Portugal;Porto;206;city break;149
843;Turkey;Istanbul;394;objazdowa;116
844;Switzerland;Geneva;115;city break;51
845;Canada;Toronto;87;tematyczna;84
846;Morocco;Casablanca;400;tematyczna;136
847;Sweden;Stockholm;294;objazdowa;151
848;Tunisia;Tunis;43;objazdowa;54
849;Croatia;Split;48;city break;151
850;Bulgaria;Burgas;75;city break;71
851;Spain;Madrid;231;city break;148
852;Croatia;Split;171;wypoczynkowa;70
853;Iceland;Reykjavik;103;objazdowa;117
854;Egypt;Hurghada;108;wypoczynkowa;150
855;Denmark;Copenhagen;180;city break;143
856;Poland;Warsaw;336;city break;52
857;Ireland;Cork;198;tematyczna;106
858;China;Shanghai;94;objazdowa;55
859;Croatia;Split;388;tematyczna;149
860;India;Delhi;307;wypoczynkowa;98
861;Denmark;Aarhus;104;tematyczna;152
862;Tunisia;Hammamet;343;objazdowa;2
863;Switzerland;Geneva;359;wypoczynkowa;59
864;Australia;Sydney;332;objazdowa;79
865;France;Lyon;114;tematyczna;153
866;Tunisia;Hammamet;161;wypoczynkowa;101
867;Croatia;Dubrovnik;326;tematyczna;153
868;Egypt;Hurghada;321;city break;66
869;Germany;Berlin;187;objazdowa;147
870;Greece;Athens;112;objazdowa;65
871;Germany;Hamburg;186;wypoczynkowa;153
872;Sweden;Gothenburg;71;objazdowa;152
873;Turkey;Istanbul;54;city break;154
874;Sweden;Stockholm;151;objazdowa;130
875;Turkey;Istanbul;58;wypoczynkowa;154
876;Denmark;Copenhagen;380;wypoczynkowa;109
877;Iceland;Reykjavik;348;objazdowa;34
878;Spain;Barcelona;51;wypoczynkowa;98
879;Belgium;Antwerp;74;wypoczynkowa;138
880;Italy;Milan;140;city break;119
881;China;Beijing;232;objazdowa;86
882;Belgium;Brussels;321;objazdowa;155
883;Croatia;Split;216;objazdowa;153
884;Japan;Tokyo;257;city break;98
885;Egypt;Hurghada;395;city break;126
886;Greece;Athens;308;wypoczynkowa;133
887;USA;Miami;353;tematyczna;141
888;USA;Los Angeles;176;tematyczna;156
889;Portugal;Porto;158;objazdowa;157
890;Egypt;Cairo;45;objazdowa;145
891;India;Delhi;108;city break;68
892;Greece;Athens;314;objazdowa;77
893;Japan;Tokyo;121;wypoczynkowa;144
894;Canada;Montreal;362;city break;68
895;Netherlands;Rotterdam;353;tematyczna;158
896;Japan;Tokyo;271;city break;137
897;USA;Miami;384;tematyczna;128
898;Germany;Berlin;126;tematyczna;158
899;Turkey;Istanbul;250;objazdowa;92
900;Australia;Sydney;367;city break;127
901;Poland;Gdansk;197;city break;159
902;Germany;Berlin;250;city break;154
903;Germany;Berlin;385;tematyczna;65
904;Poland;Gdansk;300;objazdowa;135
905;Morocco;Casablanca;253;objazdowa;62
906;Japan;Osaka;382;tematyczna;131
907;Bulgaria;Sofia;114;wypoczynkowa;145
908;United Kingdom;Edinburgh;324;wypoczynkowa;78
909;Germany;Munich;226;objazdowa;160
910;India;Delhi;206;tematyczna;156
911;Iceland;Akureyri;352;objazdowa;120
912;Italy;Venice;96;wypoczynkowa;161
913;Japan;Tokyo;186;tematyczna;87
914;Japan;Tokyo;148;wypoczynkowa;64
915;Belgium;Brussels;346;objazdowa;157
916;Ireland;Dublin;152;tematyczna;140
917;Italy;Rome;99;tematyczna;160
918;Czech Republic;Prague;356;wypoczynkowa;161
919;Austria;Vienna;333;objazdowa;24
920;Norway;Bergen;368;objazdowa;117
921;Germany;Hamburg;124;city break;150
922;Switzerland;Geneva;223;wypoczynkowa;162
923;Germany;Berlin;206;city break;163
924;Ireland;Dublin;319;objazdowa;142
925;Japan;Tokyo;149;city break;101
926;Germany;Berlin;226;tematyczna;96
927;Turkey;Istanbul;217;objazdowa;151
928;Tunisia;Tunis;237;wypoczynkowa;162
929;Ireland;Cork;159;city break;108
930;Poland;Krakow;392;city break;160
931;Tunisia;Tunis;118;objazdowa;155
932;United Kingdom;London;254;tematyczna;9
933;Netherlands;Rotterdam;233;wypoczynkowa;92
934;Ireland;Dublin;95;objazdowa;57
935;Czech Republic;Ostrava;191;city break;159
936;Japan;Osaka;251;wypoczynkowa;148
937;India;Mumbai;42;tematyczna;123
938;Czech Republic;Prague;127;wypoczynkowa;4
939;Spain;Madrid;207;tematyczna;133
940;Japan;Osaka;315;wypoczynkowa;71
941;Netherlands;Rotterdam;226;objazdowa;164
942;Canada;Toronto;202;objazdowa;165
943;Czech Republic;Ostrava;131;wypoczynkowa;136
944;China;Beijing;131;city break;166
945;Switzerland;Geneva;387;objazdowa;166
946;Turkey;Istanbul;213;objazdowa;165
947;Germany;Munich;390;city break;167
948;France;Nice;100;objazdowa;163
949;Netherlands;Rotterdam;211;objazdowa;168
950;Iceland;Reykjavik;369;tematyczna;167
951;Austria;Salzburg;286;tematyczna;115
952;Japan;Tokyo;248;objazdowa;48
953;Netherlands;Amsterdam;297;city break;113
954;Tunisia;Hammamet;49;tematyczna;123
955;Italy;Milan;266;objazdowa;168
956;USA;Los Angeles;207;objazdowa;168
957;Belgium;Antwerp;187;tematyczna;144
958;Bulgaria;Burgas;62;wypoczynkowa;131
959;Italy;Venice;350;wypoczynkowa;154
960;United Kingdom;London;41;tematyczna;138
961;Bulgaria;Sofia;323;objazdowa;144
962;India;Mumbai;243;city break;22
963;Belgium;Brussels;98;tematyczna;152
964;Netherlands;Amsterdam;137;wypoczynkowa;80
965;China;Shanghai;223;wypoczynkowa;164
966;Iceland;Akureyri;281;city break;130
967;Iceland;Reykjavik;100;wypoczynkowa;149
968;Poland;Krakow;55;tematyczna;13
969;Canada;Toronto;234;city break;164
970;Portugal;Lisbon;127;city break;113
971;India;Mumbai;71;tematyczna;148
972;Sweden;Gothenburg;331;objazdowa;155
973;Switzerland;Geneva;334;city break;158
974;Tunisia;Tunis;319;objazdowa;169
975;Croatia;Split;110;wypoczynkowa;170
976;Portugal;Lisbon;283;tematyczna;166
977;Poland;Krakow;128;city break;169
978;Italy;Milan;169;objazdowa;146
979;Spain;Valencia;252;tematyczna;155
980;United Kingdom;London;190;objazdowa;128
981;Ireland;Dublin;117;tematyczna;13
982;Switzerland;Zurich;388;objazdowa;171
983;Austria;Vienna;55;wypoczynkowa;172
984;Germany;Munich;369;city break;129
985;USA;New York;315;city break;173
986;Bulgaria;Burgas;327;objazdowa;23
987;Sweden;Stockholm;214;objazdowa;24
988;Canada;Montreal;82;city break;173
989;Bulgaria;Burgas;254;tematyczna;170
990;USA;Los Angeles;256;wypoczynkowa;174
991;Spain;Valencia;146;tematyczna;70
992;China;Shanghai;163;objazdowa;157
993;Germany;Hamburg;394;city break;162
994;China;Beijing;160;wypoczynkowa;133
995;USA;Los Angeles;136;objazdowa;26
996;Spain;Barcelona;393;tematyczna;166
997;Switzerland;Geneva;142;wypoczynkowa;107
998;Australia;Melbourne;50;wypoczynkowa;175
999;Netherlands;Amsterdam;383;objazdowa;133
1000;Croatia;Split;295;city break;151
