Miejscowosc;Termin;Cena;LiczbaOsob
Cork;2025-08-03;278;8
Cork;2025-12-20;278;16
Cork;2025-04-20;278;32
Cork;2024-07-29;278;22
Tunis;2025-01-06;282;18
Tunis;2021-08-12;282;20
Tunis;2025-07-08;282;5
Tunis;2020-04-22;282;16
Tunis;2024-04-15;282;17
Tunis;2023-08-30;282;7
Tunis;2024-06-17;282;21
Tunis;2020-11-03;282;9
Tunis;2022-02-11;282;34
Tunis;2021-12-31;282;8
Tunis;2020-06-29;282;19
Tunis;2024-01-10;282;21
Tunis;2025-12-24;282;8
Oslo;2025-02-17;326;24
Oslo;2023-10-01;326;22
Oslo;2022-09-20;326;7
Oslo;2025-04-18;326;33
Oslo;2025-11-23;326;25
Oslo;2023-12-07;326;33
Oslo;2025-03-24;326;24
Oslo;2024-08-22;326;42
Oslo;2023-11-02;326;6
Istanbul;2025-12-10;219;12
Istanbul;2023-01-03;219;10
Istanbul;2024-05-29;219;17
Istanbul;2020-07-07;219;6
Istanbul;2025-07-18;219;33
Istanbul;2024-04-29;219;13
Ostrava;2023-10-20;374;16
Ostrava;2022-03-19;374;14
Ostrava;2023-12-03;374;25
Ostrava;2024-01-16;374;9
Ostrava;2022-11-24;374;7
Ostrava;2025-04-02;374;19
Ostrava;2023-05-11;374;31
Ostrava;2025-03-31;374;28
Ostrava;2024-03-23;374;17
Ostrava;2025-05-11;374;29
Ostrava;2025-01-14;374;20
Ostrava;2024-09-18;374;39
Ostrava;2020-10-12;374;15
Ostrava;2024-04-10;374;14
Montreal;2025-12-19;341;18
Montreal;2025-04-21;341;34
Montreal;2025-05-13;341;28
Montreal;2023-03-08;341;14
Montreal;2021-06-22;341;30
Montreal;2023-09-24;341;18
Montreal;2021-09-29;341;21
Montreal;2022-02-21;341;14
Montreal;2022-06-23;341;18
Montreal;2024-03-19;341;21
Barcelona;2021-05-23;360;49
Barcelona;2025-11-06;360;7
Barcelona;2020-08-07;360;24
Barcelona;2020-12-29;360;25
Barcelona;2021-11-17;360;35
Barcelona;2024-02-25;360;11
Barcelona;2024-06-07;360;5
Barcelona;2020-10-17;360;14
Barcelona;2025-08-03;360;19
Barcelona;2024-12-02;360;30
Delhi;2023-07-04;62;2
Delhi;2024-06-01;62;22
Delhi;2022-11-05;62;21
Delhi;2021-05-13;62;37
Delhi;2025-10-20;62;19
Delhi;2023-02-24;62;8
Delhi;2024-07-04;62;23
Delhi;2022-03-20;62;18
Delhi;2022-03-23;62;11
Delhi;2020-12-25;62;32
Delhi;2021-10-19;62;14
Delhi;2022-10-08;62;5
Delhi;2025-08-26;62;14
Delhi;2024-10-11;62;13
Delhi;2025-01-23;62;11
Marrakesh;2025-11-06;174;19
Marrakesh;2020-04-11;174;4
Marrakesh;2025-03-30;174;32
Marrakesh;2022-03-30;174;2
Marrakesh;2023-05-13;174;8
Marrakesh;2024-08-04;174;21
Bergen;2025-04-22;63;30
Bergen;2021-11-02;63;4
Bergen;2024-11-29;63;37
Bergen;2023-08-14;63;14
Bergen;2021-07-25;63;28
Bergen;2023-05-27;63;23
Mumbai;2024-05-07;82;5
Mumbai;2024-10-10;82;27
Mumbai;2022-01-05;82;24
Mumbai;2023-02-25;82;23
Mumbai;2022-01-06;82;30
Mumbai;2025-10-04;82;21
Mumbai;2023-11-23;82;21
Mumbai;2022-04-30;82;21
Mumbai;2024-08-04;82;29
Mumbai;2021-09-21;82;22
Mumbai;2021-03-12;82;19
Ostrava;2023-08-01;147;15
Ostrava;2024-06-10;147;7
Ostrava;2023-07-24;147;37
Ostrava;2024-04-29;147;12
Ostrava;2025-01-31;147;9
Rome;2025-09-05;289;39
Rome;2021-02-18;289;33
Rome;2020-10-21;289;28
Rome;2024-10-20;289;9
Rome;2023-06-08;289;8
Lisbon;2023-04-07;244;26
Lisbon;2023-06-15;244;19
Lisbon;2023-07-12;244;42
Gdansk;2022-09-17;114;22
Gdansk;2021-12-20;114;27
Gdansk;2021-01-28;114;9
Gdansk;2023-11-26;114;19
Gdansk;2024-11-21;114;6
Gdansk;2025-08-22;114;5
Gdansk;2023-05-07;114;5
Gdansk;2022-08-22;114;29
Gdansk;2023-07-08;114;31
Antalya;2023-08-24;279;10
Antalya;2023-10-20;279;6
Antalya;2024-11-28;279;47
Antalya;2025-07-12;279;20
Antalya;2023-10-16;279;27
Antalya;2023-01-20;279;4
Antalya;2021-09-21;279;19
Antalya;2025-07-31;279;7
Antalya;2025-01-29;279;13
Antalya;2023-11-25;279;2
Antalya;2025-05-04;279;27
Antalya;2025-10-24;279;5
Antalya;2025-05-08;279;15
Montreal;2021-07-08;400;27
Montreal;2021-12-24;400;26
Montreal;2022-09-08;400;11
Montreal;2024-07-17;400;12
Montreal;2020-10-07;400;23
Montreal;2024-03-14;400;28
Montreal;2021-09-20;400;3
Montreal;2025-01-22;400;5
London;2024-02-06;398;11
London;2023-12-17;398;4
London;2023-07-30;398;20
London;2021-09-12;398;9
London;2021-02-27;398;18
London;2023-09-26;398;10
London;2021-07-22;398;14
London;2023-12-22;398;24
London;2023-01-21;398;18
London;2021-02-13;398;14
London;2024-05-31;398;27
London;2022-01-17;398;26
London;2022-10-01;398;30
Lyon;2022-06-29;56;12
Lyon;2024-08-18;56;10
Lyon;2021-10-09;56;9
Lyon;2023-01-05;56;40
Lyon;2020-02-16;56;13
Lyon;2020-06-19;56;6
Lyon;2025-06-19;56;13
Lyon;2024-12-13;56;19
Lyon;2025-06-07;56;3
Lyon;2023-09-04;56;19
Lyon;2020-05-16;56;19
Lyon;2023-11-06;56;41
Lyon;2023-07-16;56;13
Lyon;2022-02-19;56;26
Lyon;2022-06-27;56;28
Bergen;2025-05-14;152;7
Bergen;2020-11-24;152;6
Bergen;2021-01-15;152;21
Bergen;2025-11-18;152;38
Bergen;2021-10-19;152;6
Bergen;2020-02-28;152;27
Bergen;2024-07-24;152;25
Bergen;2021-07-07;152;12
Bergen;2022-09-20;152;23
Bergen;2022-10-02;152;22
Bergen;2020-06-23;152;10
Bergen;2022-04-29;152;18
Bergen;2024-11-14;152;18
Bergen;2020-08-13;152;39
Bergen;2020-09-16;152;26
Marrakesh;2021-09-26;119;33
Marrakesh;2022-03-26;119;16
Marrakesh;2021-09-12;119;20
Marrakesh;2020-07-12;119;6
Marrakesh;2020-06-26;119;5
Cork;2021-01-15;351;12
Cork;2025-07-26;351;5
Cork;2022-03-19;351;44
Cork;2025-12-29;351;36
Cork;2022-11-17;351;21
Cork;2023-08-28;351;22
Cork;2021-07-08;351;7
Cork;2025-02-06;351;8
Cork;2020-06-16;351;19
Cork;2020-11-12;351;33
Cork;2020-05-06;351;32
Cork;2020-05-11;351;17
Cork;2021-05-16;351;26
Thessaloniki;2020-08-03;311;24
Thessaloniki;2020-03-05;311;34
Thessaloniki;2025-08-31;311;35
Thessaloniki;2022-03-05;311;25
Thessaloniki;2024-06-04;311;31
Thessaloniki;2022-11-21;311;11
Thessaloniki;2025-02-15;311;35
Thessaloniki;2025-03-04;311;23
Thessaloniki;2025-05-24;311;37
Thessaloniki;2020-08-21;311;21
Thessaloniki;2024-05-14;311;22
Thessaloniki;2020-09-06;311;8
Thessaloniki;2025-05-26;311;42
Montreal;2025-04-27;201;5
Montreal;2022-10-31;201;20
Montreal;2021-11-24;201;17
Montreal;2024-09-28;201;38
Montreal;2024-02-17;201;19
Montreal;2025-07-21;201;28
Montreal;2024-05-25;201;12
Montreal;2020-02-23;201;31
Montreal;2024-02-15;201;15
Montreal;2024-06-19;201;20
Montreal;2023-01-16;201;27
Montreal;2022-04-14;201;22
Montreal;2025-04-01;201;25
Cairo;2020-05-02;342;13
Cairo;2022-06-27;342;22
Cairo;2020-01-17;342;27
Cairo;2023-09-06;342;18
Cairo;2025-04-27;342;15
Cairo;2025-02-07;342;10
Cairo;2020-07-20;342;19
Antalya;2024-09-22;400;5
Antalya;2020-11-20;400;21
Gdansk;2020-06-27;148;11
Gdansk;2022-05-26;148;9
Gdansk;2025-08-03;148;20
Gdansk;2025-07-03;148;13
Gdansk;2022-06-14;148;18
Gdansk;2020-03-31;148;12
Gdansk;2021-09-28;148;48
Gdansk;2024-07-13;148;14
Gdansk;2022-11-18;148;36
Gdansk;2023-05-29;148;30
Bergen;2021-07-29;85;29
Bergen;2025-05-08;85;16
Bergen;2024-10-12;85;25
Bergen;2025-04-21;85;23
Bergen;2025-03-23;85;23
Bergen;2024-07-11;85;11
Bergen;2024-11-10;85;11
Bergen;2023-05-09;85;13
Bergen;2023-01-27;85;6
Bergen;2024-02-24;85;8
Bergen;2020-08-19;85;12
Paris;2021-08-11;395;20
Paris;2020-06-28;395;42
Paris;2025-04-23;395;30
Paris;2021-06-25;395;33
Paris;2024-07-16;395;17
Paris;2022-01-01;395;24
Paris;2023-04-11;395;12
Paris;2024-08-04;395;10
Toronto;2020-01-28;98;30
Toronto;2020-03-20;98;16
Toronto;2024-01-29;98;9
Toronto;2022-07-12;98;13
Toronto;2022-07-18;98;10
Toronto;2024-04-17;98;10
Toronto;2021-07-27;98;19
Toronto;2020-10-30;98;35
Barcelona;2020-01-03;195;19
Barcelona;2023-03-09;195;11
Sydney;2025-04-18;62;21
Sydney;2022-07-21;62;15
Sydney;2023-06-21;62;26
Sydney;2023-03-04;62;19
Paris;2023-05-07;389;26
Paris;2024-05-07;389;13
Paris;2021-04-20;389;33
Paris;2021-10-16;389;4
Paris;2021-06-28;389;16
Paris;2024-01-20;389;5
Paris;2020-08-07;389;40
Paris;2024-01-19;389;8
Paris;2024-08-19;389;6
Hamburg;2022-09-29;258;12
Hamburg;2021-10-27;258;11
Hamburg;2020-04-16;258;13
Hamburg;2025-07-02;258;3
Hamburg;2024-05-06;258;10
Hamburg;2025-04-25;258;18
Hamburg;2020-05-29;258;37
Hamburg;2022-05-19;258;13
Hamburg;2025-08-03;258;22
Hamburg;2024-12-22;258;12
Munich;2021-03-11;226;16
Munich;2020-11-24;226;6
Munich;2024-04-27;226;16
Munich;2025-05-15;226;17
Munich;2022-09-06;226;16
Munich;2024-07-28;226;19
Munich;2020-01-15;226;3
Munich;2024-04-14;226;23
Cairo;2022-07-27;315;14
Cairo;2024-03-28;315;16
Cairo;2025-05-26;315;8
Cairo;2024-11-11;315;18
Cairo;2023-03-04;315;12
Cairo;2020-01-27;315;30
Cairo;2023-05-31;315;20
Cairo;2025-06-28;315;19
Cairo;2025-04-12;315;35
Cairo;2022-04-15;315;35
Cairo;2025-06-25;315;18
Cairo;2023-05-23;315;20
Cairo;2025-06-12;315;20
Cairo;2021-04-24;315;4
Cairo;2025-06-19;315;7
Mumbai;2025-08-17;235;7
Mumbai;2024-12-20;235;36
Mumbai;2020-08-23;235;9
Mumbai;2025-06-21;235;2
Mumbai;2023-08-18;235;17
Mumbai;2024-08-05;235;13
Mumbai;2025-10-02;235;13
Mumbai;2023-03-16;235;2
Mumbai;2025-09-16;235;20
Mumbai;2024-10-26;235;46
Hamburg;2025-11-17;233;17
Hamburg;2022-06-04;233;11
Hamburg;2025-07-20;233;11
Hamburg;2025-08-31;233;6
Burgas;2023-12-15;180;17
Burgas;2021-04-04;180;4
Burgas;2023-12-30;180;22
Burgas;2023-05-11;180;8
Burgas;2022-04-10;180;22
Cairo;2024-12-10;349;9
Cairo;2025-05-12;349;18
Cairo;2022-03-21;349;15
Cairo;2021-02-23;349;14
Cairo;2025-09-24;349;34
Cairo;2022-10-11;349;2
Cairo;2024-10-20;349;22
Cairo;2025-09-01;349;13
Cairo;2021-03-06;349;21
Cairo;2024-09-01;349;21
Cairo;2024-05-18;349;7
Cairo;2025-04-22;349;26
Venice;2025-01-13;212;8
Venice;2025-05-31;212;10
Venice;2023-04-30;212;20
Venice;2023-10-06;212;30
Venice;2024-05-03;212;25
Lisbon;2022-07-21;332;39
Lisbon;2024-03-05;332;4
Lisbon;2025-05-12;332;21
Lisbon;2024-06-22;332;5
Lisbon;2022-08-06;332;7
Lisbon;2022-08-02;332;23
Lisbon;2022-08-24;332;5
Lisbon;2025-08-26;332;14
Lisbon;2024-08-12;332;21
Lisbon;2023-10-09;332;18
Lisbon;2022-09-22;332;28
Lisbon;2023-03-31;332;39
Lisbon;2022-03-07;332;11
Venice;2022-01-12;283;20
Venice;2023-10-24;283;31
Venice;2024-11-24;283;19
Venice;2024-10-05;283;8
Venice;2025-04-27;283;31
Venice;2020-11-22;283;41
Venice;2022-07-24;283;36
Venice;2025-04-26;283;19
Venice;2022-05-09;283;15
Venice;2025-11-23;283;6
Venice;2024-08-28;283;3
Venice;2025-06-07;283;26
Dubrovnik;2024-01-08;200;7
Dubrovnik;2024-06-11;200;11
Dubrovnik;2025-12-13;200;23
Dubrovnik;2025-12-12;200;25
Dubrovnik;2025-03-30;200;31
Dubrovnik;2023-06-17;200;13
Dubrovnik;2025-08-02;200;30
Dubrovnik;2025-05-10;200;19
Dubrovnik;2022-07-17;200;30
Dubrovnik;2021-07-22;200;43
Dubrovnik;2020-12-30;200;34
Dubrovnik;2024-10-19;200;31
Dubrovnik;2024-02-23;200;20
Mumbai;2023-03-05;252;27
Mumbai;2020-03-26;252;10
Mumbai;2020-02-26;252;14
Mumbai;2025-06-26;252;3
Mumbai;2023-11-21;252;16
Mumbai;2020-11-05;252;46
Mumbai;2025-12-08;252;45
Mumbai;2023-03-12;252;9
Mumbai;2022-05-16;252;34
Mumbai;2025-08-08;252;40
Mumbai;2023-03-08;252;5
Mumbai;2020-06-04;252;13
Amsterdam;2024-09-29;212;22
Salzburg;2025-12-02;225;31
Salzburg;2022-10-05;225;6
Salzburg;2024-10-17;225;37
Salzburg;2024-02-04;225;24
Krakow;2023-10-12;255;15
Krakow;2025-02-11;255;36
Krakow;2023-10-31;255;6
Krakow;2021-10-13;255;23
Krakow;2021-07-14;255;25
Krakow;2021-04-03;255;15
Krakow;2021-12-31;255;13
Krakow;2022-01-18;255;8
Krakow;2020-07-07;255;4
Krakow;2024-04-22;255;18
Montreal;2023-09-28;312;18
Montreal;2020-02-29;312;12
Montreal;2023-06-19;312;22
Montreal;2025-03-24;312;14
Delhi;2022-12-09;125;40
Delhi;2021-08-15;125;17
Delhi;2024-05-27;125;14
Delhi;2025-12-08;125;14
Delhi;2020-10-13;125;29
Delhi;2020-02-08;125;34
Delhi;2023-04-03;125;20
Delhi;2025-01-16;125;2
Delhi;2022-10-11;125;39
Delhi;2022-12-19;125;12
Delhi;2022-03-20;125;25
Delhi;2021-12-02;125;20
Munich;2021-01-26;140;32
Munich;2020-04-22;140;3
Antalya;2024-11-23;238;30
Antalya;2023-08-10;238;7
Antalya;2022-09-11;238;46
Antalya;2025-04-13;238;36
Antalya;2022-09-03;238;30
Antalya;2025-09-10;238;8
Antalya;2022-06-14;238;24
Antalya;2024-01-10;238;28
Antalya;2020-01-02;238;6
Antalya;2020-08-10;238;18
Antalya;2022-10-04;238;15
Antalya;2021-04-18;238;24
Amsterdam;2024-02-10;224;45
Amsterdam;2024-07-23;224;30
Amsterdam;2021-02-24;224;12
Amsterdam;2024-04-11;224;20
Amsterdam;2025-05-31;224;38
Amsterdam;2025-08-14;224;35
Amsterdam;2024-06-07;224;39
Athens;2021-11-10;192;40
Athens;2023-05-06;192;3
Athens;2025-01-28;192;32
Athens;2021-01-22;192;20
Athens;2025-10-22;192;9
Athens;2021-12-31;192;16
Athens;2020-02-09;192;32
Athens;2025-08-03;192;50
Athens;2020-06-15;192;36
Athens;2025-12-04;192;19
Athens;2020-11-11;192;10
Athens;2022-04-02;192;6
Athens;2020-09-08;192;17
Athens;2023-12-07;192;30
Athens;2021-04-29;192;19
Manchester;2025-08-31;96;11
Manchester;2020-05-16;96;5
Manchester;2021-01-23;96;28
Salzburg;2025-05-12;257;8
Salzburg;2024-03-21;257;12
Salzburg;2025-11-27;257;16
Salzburg;2023-08-31;257;17
Salzburg;2025-09-20;257;26
Salzburg;2025-05-17;257;14
Salzburg;2025-07-08;257;39
Salzburg;2023-05-24;257;46
Salzburg;2021-05-24;257;22
Salzburg;2025-12-29;257;6
Salzburg;2021-06-05;257;2
Salzburg;2023-01-14;257;22
Gdansk;2024-06-01;248;20
Gdansk;2025-08-06;248;34
Gdansk;2022-10-15;248;11
Gdansk;2024-07-26;248;18
Gdansk;2020-11-10;248;24
Gdansk;2024-12-08;248;4
Gdansk;2022-11-14;248;35
Gdansk;2025-07-05;248;26
Gdansk;2023-10-18;248;27
Burgas;2021-11-10;386;10
Burgas;2023-03-18;386;7
Burgas;2021-08-15;386;19
Burgas;2023-11-07;386;9
Burgas;2022-02-21;386;6
Thessaloniki;2023-05-15;153;26
Thessaloniki;2021-02-07;153;22
Thessaloniki;2022-02-28;153;22
Thessaloniki;2021-06-04;153;11
Thessaloniki;2020-10-24;153;12
Thessaloniki;2025-10-03;153;38
Thessaloniki;2020-06-30;153;13
Thessaloniki;2021-06-28;153;20
Thessaloniki;2025-02-23;153;12
Thessaloniki;2023-02-11;153;17
Thessaloniki;2024-08-23;153;5
Cork;2021-09-23;131;20
Cork;2021-04-26;131;44
Cork;2021-10-17;131;14
Cork;2021-03-16;131;49
Cork;2021-05-03;131;34
Cork;2025-05-01;131;44
Cork;2024-01-31;131;18
Cork;2020-11-11;131;33
Cork;2025-07-26;131;28
Cork;2021-11-12;131;25
Sydney;2024-07-30;271;7
Sydney;2023-07-28;271;24
Sydney;2023-11-17;271;30
Sydney;2023-09-27;271;17
Sydney;2023-04-13;271;34
Sydney;2024-09-03;271;30
Sydney;2020-12-12;271;6
Sydney;2020-04-01;271;24
Sydney;2025-02-23;271;22
Sydney;2020-10-25;271;35
Sydney;2025-03-02;271;17
Osaka;2024-07-17;219;18
Osaka;2022-09-05;219;30
Osaka;2021-03-21;219;13
Berlin;2023-12-14;257;33
Burgas;2025-08-05;251;15
Burgas;2023-05-20;251;23
Burgas;2021-06-16;251;27
Salzburg;2020-09-05;379;5
Salzburg;2023-03-03;379;5
Salzburg;2024-09-23;379;24
Salzburg;2023-07-30;379;16
Salzburg;2022-09-30;379;18
Salzburg;2023-07-09;379;4
Salzburg;2023-10-04;379;13
Salzburg;2022-08-17;379;18
Salzburg;2021-09-09;379;18
Salzburg;2023-12-13;379;14
Salzburg;2020-06-03;379;16
Vienna;2020-07-13;103;38
Vienna;2023-10-24;103;13
Vienna;2020-12-04;103;36
Vienna;2020-11-21;103;2
Vienna;2024-03-10;103;15
Vienna;2023-02-16;103;23
Vienna;2025-03-13;103;34
Vienna;2022-07-04;103;34
Vienna;2022-03-02;103;24
Paris;2024-01-25;122;25
Paris;2025-08-27;122;22
Paris;2021-04-19;122;21
Paris;2021-05-01;122;32
Paris;2025-12-14;122;18
Paris;2025-10-10;122;3
Paris;2020-10-04;122;5
Paris;2024-11-06;122;16
Paris;2022-10-22;122;5
Paris;2024-02-17;122;5
Paris;2020-02-21;122;8
Paris;2023-01-26;122;17
Paris;2021-07-20;122;27
Paris;2024-08-13;122;28
Athens;2025-08-21;79;37
Athens;2021-12-03;79;24
Athens;2025-10-01;79;34
Athens;2021-09-09;79;14
Antwerp;2025-09-19;264;43
Antwerp;2024-10-21;264;25
Antwerp;2024-12-20;264;21
Antwerp;2023-11-09;264;36
Antwerp;2022-03-04;264;21
Antwerp;2022-09-22;264;29
Antwerp;2024-03-05;264;7
Antwerp;2025-06-19;264;10
Antwerp;2025-02-14;264;32
Antwerp;2025-08-28;264;6
Gdansk;2023-04-04;230;11
Gdansk;2022-11-28;230;21
Gdansk;2020-11-03;230;17
Gdansk;2025-10-04;230;37
Gdansk;2024-10-19;230;6
Melbourne;2024-05-11;238;8
Melbourne;2021-10-11;238;33
Melbourne;2023-05-16;238;23
Melbourne;2020-02-27;238;9
Melbourne;2023-07-31;238;32
Melbourne;2023-02-16;238;9
Melbourne;2023-09-01;238;14
Melbourne;2024-10-09;238;31
Melbourne;2021-01-27;238;10
Melbourne;2024-02-08;238;3
Melbourne;2022-02-17;238;22
Melbourne;2023-10-06;238;18
Melbourne;2020-04-29;238;28
Melbourne;2022-12-19;238;23
Venice;2023-01-26;150;9
Venice;2024-11-09;150;25
Venice;2025-07-16;150;20
Venice;2021-10-02;150;22
Venice;2023-07-26;150;9
Venice;2022-03-31;150;29
Venice;2023-11-23;150;15
Venice;2021-08-07;150;10
Venice;2024-07-09;150;21
Venice;2025-10-08;150;21
Split;2022-08-31;371;30
Split;2025-03-23;371;17
Paris;2021-12-23;183;11
Paris;2020-01-18;183;42
Paris;2025-04-06;183;15
Paris;2023-06-25;183;45
Porto;2024-08-28;322;18
Porto;2021-02-04;322;4
Porto;2023-10-12;322;32
Warsaw;2023-09-24;195;27
Warsaw;2024-07-17;195;13
Warsaw;2023-03-06;195;17
Warsaw;2022-05-18;195;33
Warsaw;2025-02-20;195;7
Warsaw;2024-08-31;195;13
Burgas;2022-04-12;269;7
Rome;2025-08-08;300;17
Rome;2023-10-26;300;21
Rome;2024-09-11;300;10
Rome;2020-02-02;300;10
Rome;2024-09-13;300;7
Rome;2023-05-07;300;31
Rome;2024-09-04;300;4
Rome;2025-11-17;300;20
Rome;2025-03-15;300;33
Rome;2021-11-09;300;35
Thessaloniki;2024-08-20;277;27
Thessaloniki;2021-01-30;277;24
Thessaloniki;2021-03-07;277;19
Thessaloniki;2023-06-07;277;24
Casablanca;2021-06-25;58;2
Casablanca;2024-12-30;58;13
Casablanca;2024-04-14;58;14
Casablanca;2025-07-05;58;21
Casablanca;2022-12-29;58;3
Casablanca;2022-01-07;58;23
Casablanca;2022-08-24;58;9
Zurich;2024-02-16;397;14
Zurich;2023-02-26;397;25
Zurich;2024-01-25;397;16
Zurich;2022-05-19;397;9
Zurich;2020-08-13;397;8
Zurich;2022-03-13;397;4
Zurich;2021-01-12;397;35
Miami;2022-11-18;295;6
Miami;2024-08-15;295;12
Miami;2024-05-25;295;15
Miami;2023-02-22;295;2
Miami;2021-07-31;295;24
Miami;2024-04-28;295;8
Miami;2025-11-04;295;8
Miami;2025-10-26;295;19
Miami;2020-01-19;295;15
Miami;2020-01-25;295;9
Miami;2025-03-16;295;17
Miami;2023-10-11;295;25
Miami;2025-03-02;295;35
Hammamet;2021-10-18;287;31
Hammamet;2020-10-18;287;7
Hammamet;2021-06-09;287;8
Hammamet;2023-05-22;287;9
Hammamet;2022-06-06;287;32
Hammamet;2022-04-01;287;9
Hammamet;2024-05-10;287;19
Hammamet;2024-10-25;287;3
Hammamet;2024-09-13;287;2
Hammamet;2024-11-19;287;9
Hammamet;2021-10-21;287;24
Hammamet;2022-09-13;287;17
Hammamet;2023-03-17;287;25
Hammamet;2021-11-27;287;7
Hammamet;2020-01-14;287;12
Bergen;2020-07-14;266;21
Bergen;2023-12-05;266;13
Bergen;2025-04-10;266;33
Bergen;2024-01-16;266;16
Bergen;2020-05-13;266;3
Bergen;2025-07-24;266;26
Bergen;2025-12-20;266;20
Bergen;2023-01-29;266;5
Cork;2022-03-26;153;15
Cork;2024-05-30;153;12
Cork;2023-07-25;153;3
Cork;2024-11-09;153;3
Cork;2020-10-27;153;10
Cork;2024-08-29;153;14
Cork;2021-12-07;153;30
Cork;2020-01-31;153;10
Cork;2022-05-22;153;43
Cork;2024-10-16;153;20
Cork;2020-02-15;153;5
Cork;2021-08-02;153;27
Cork;2021-10-31;153;19
Cork;2022-08-07;153;21
Tokyo;2025-01-02;122;17
Tokyo;2021-11-20;122;41
Tokyo;2020-05-31;122;20
Tokyo;2024-08-22;122;36
Tokyo;2020-05-15;122;25
Tokyo;2022-04-20;122;17
Tokyo;2021-01-20;122;12
Tokyo;2021-02-24;122;2
Tokyo;2025-01-20;122;5
Tokyo;2021-01-07;122;9
Geneva;2025-11-28;198;4
Geneva;2020-04-20;198;33
Geneva;2024-10-23;198;40
Geneva;2024-08-31;198;16
Geneva;2023-07-10;198;2
Geneva;2025-06-07;198;35
Geneva;2024-07-27;198;33
Geneva;2025-12-20;198;26
Geneva;2023-07-15;198;6
Geneva;2022-06-30;198;16
Melbourne;2021-10-14;286;2
Melbourne;2025-09-29;286;34
Melbourne;2022-11-22;286;34
Miami;2025-06-05;60;13
Miami;2025-12-01;60;40
Miami;2020-05-18;60;30
Miami;2023-06-13;60;29
Miami;2025-04-03;60;26
Miami;2022-02-14;60;2
Miami;2022-11-27;60;14
Miami;2021-12-04;60;13
Miami;2025-08-29;60;11
Miami;2023-03-28;60;8
Miami;2025-07-27;60;12
Miami;2020-04-05;60;3
Marrakesh;2022-05-30;78;39
Marrakesh;2023-12-26;78;35
Marrakesh;2024-11-19;78;17
Marrakesh;2021-08-30;78;15
Marrakesh;2023-08-13;78;17
Marrakesh;2024-07-19;78;10
Marrakesh;2025-02-03;78;19
Marrakesh;2022-11-12;78;31
Marrakesh;2021-05-25;78;7
Marrakesh;2025-07-15;78;10
Marrakesh;2024-08-17;78;6
Marrakesh;2024-11-09;78;10
Marrakesh;2025-07-02;78;10
Marrakesh;2023-01-07;78;12
Marrakesh;2022-03-25;78;22
Miami;2024-09-10;170;41
Miami;2024-11-09;170;27
Miami;2023-10-10;170;24
Miami;2025-02-05;170;31
Miami;2025-01-13;170;21
Miami;2022-09-12;170;4
Barcelona;2025-04-24;96;39
Barcelona;2020-12-21;96;18
Madrid;2021-03-30;200;17
Madrid;2025-11-24;200;15
Madrid;2023-08-05;200;14
Warsaw;2023-06-23;138;12
Cairo;2021-08-09;185;10
Cairo;2023-10-17;185;29
Cairo;2024-04-21;185;41
Cairo;2023-05-19;185;22
Cairo;2024-04-11;185;33
Osaka;2024-06-22;169;2
Osaka;2020-03-25;169;16
Osaka;2020-03-10;169;26
Osaka;2020-04-30;169;20
Osaka;2020-04-13;169;18
Osaka;2025-07-05;169;12
Osaka;2025-04-26;169;4
Osaka;2025-07-08;169;12
Osaka;2021-01-03;169;39
Osaka;2022-01-23;169;4
Osaka;2024-06-26;169;21
Osaka;2023-10-01;169;32
Osaka;2025-12-29;169;5
Osaka;2024-09-17;169;25
Osaka;2021-06-29;169;18
Antwerp;2023-05-09;48;2
Nice;2025-01-10;261;28
Nice;2023-04-27;261;38
Nice;2024-03-06;261;33
Nice;2023-08-28;261;13
Nice;2024-09-05;261;20
Nice;2021-02-01;261;4
Nice;2025-04-11;261;8
Nice;2021-06-15;261;20
Nice;2022-02-21;261;14
Nice;2025-05-04;261;23
Antwerp;2024-08-17;264;37
Antwerp;2024-03-15;264;7
Osaka;2024-02-27;244;41
Osaka;2022-01-01;244;18
Osaka;2025-07-11;244;25
Aarhus;2025-07-21;197;30
Aarhus;2020-08-25;197;11
Aarhus;2020-11-13;197;25
Aarhus;2022-04-04;197;12
Aarhus;2021-06-17;197;28
Aarhus;2022-05-24;197;16
Aarhus;2024-11-25;197;20
Aarhus;2021-06-10;197;27
Aarhus;2020-08-21;197;29
Aarhus;2024-07-17;197;29
Aarhus;2024-05-13;197;28
Aarhus;2022-03-25;197;30
Aarhus;2024-01-09;197;48
Aarhus;2023-08-22;197;43
Aarhus;2020-02-17;197;12
Venice;2020-08-03;310;25
Venice;2021-03-20;310;14
Venice;2023-08-13;310;21
Venice;2021-10-22;310;24
Venice;2020-10-02;310;14
Venice;2025-12-25;310;8
Venice;2023-09-12;310;6
Venice;2025-10-28;310;3
Venice;2023-07-01;310;8
Venice;2025-10-16;310;20
Venice;2023-07-19;310;23
Venice;2022-01-09;310;29
Venice;2025-08-30;310;9
Venice;2024-03-07;310;11
Venice;2024-11-06;310;17
Zurich;2024-11-24;340;21
Zurich;2020-02-16;340;27
Zurich;2025-10-29;340;15
Delhi;2020-04-09;186;9
Delhi;2025-06-28;186;8
Delhi;2020-10-05;186;16
Delhi;2021-01-18;186;38
Delhi;2025-05-24;186;27
Toronto;2020-07-12;244;45
Toronto;2021-08-07;244;16
Toronto;2020-03-04;244;10
Toronto;2022-02-21;244;10
Toronto;2024-03-19;244;41
