Miejscowosc;Termin;Cena;LiczbaOsob
Oslo;2025-02-17;326;17
Oslo;2023-10-01;326;21
Oslo;2022-09-20;326;4
Oslo;2025-04-18;326;20
Oslo;2025-11-23;326;43
Oslo;2023-12-07;326;35
Oslo;2025-03-24;326;17
Oslo;2024-08-22;326;26
Oslo;2023-11-02;326;6
Istanbul;2025-12-10;219;29
Istanbul;2023-01-03;219;11
Istanbul;2024-05-29;219;37
Istanbul;2020-07-07;219;3
Istanbul;2025-07-18;219;25
Istanbul;2024-04-29;219;24
Ostrava;2023-10-20;374;19
Ostrava;2022-03-19;374;20
Ostrava;2023-12-03;374;32
Ostrava;2024-01-16;374;17
Ostrava;2022-11-24;374;12
Ostrava;2025-04-02;374;22
Ostrava;2023-05-11;374;35
Ostrava;2025-03-31;374;38
Ostrava;2024-03-23;374;19
Ostrava;2025-05-11;374;39
Ostrava;2025-01-14;374;15
Ostrava;2024-09-18;374;37
Ostrava;2020-10-12;374;27
Ostrava;2024-04-10;374;18
Montreal;2025-12-19;341;22
Montreal;2025-04-21;341;29
Montreal;2025-05-13;341;35
Montreal;2023-03-08;341;17
Montreal;2021-06-22;341;28
Montreal;2023-09-24;341;12
Montreal;2021-09-29;341;39
Montreal;2022-02-21;341;24
Montreal;2022-06-23;341;22
Montreal;2024-03-19;341;22
Barcelona;2021-05-23;360;28
Barcelona;2025-11-06;360;8
Barcelona;2020-08-07;360;44
Barcelona;2020-12-29;360;45
Barcelona;2021-11-17;360;44
Barcelona;2024-02-25;360;9
Barcelona;2024-06-07;360;3
Barcelona;2020-10-17;360;14
Barcelona;2025-08-03;360;24
Barcelona;2024-12-02;360;37
Delhi;2023-07-04;62;5
Delhi;2024-06-01;62;21
Delhi;2022-11-05;62;28
Delhi;2021-05-13;62;23
Delhi;2025-10-20;62;17
Delhi;2023-02-24;62;9
Delhi;2024-07-04;62;29
Delhi;2022-03-20;62;23
Delhi;2022-03-23;62;13
Delhi;2020-12-25;62;36
Delhi;2021-10-19;62;10
Delhi;2022-10-08;62;9
Delhi;2025-08-26;62;23
Delhi;2024-10-11;62;24
Delhi;2025-01-23;62;12
Marrakesh;2025-11-06;174;39
Marrakesh;2020-04-11;174;7
Marrakesh;2025-03-30;174;29
Marrakesh;2022-03-30;174;6
Marrakesh;2023-05-13;174;18
Marrakesh;2024-08-04;174;12
Bergen;2025-04-22;63;28
Bergen;2021-11-02;63;3
Bergen;2024-11-29;63;43
Bergen;2023-08-14;63;17
Bergen;2021-07-25;63;36
Bergen;2023-05-27;63;27
Mumbai;2024-05-07;82;3
Mumbai;2024-10-10;82;34
Mumbai;2022-01-05;82;13
Mumbai;2023-02-25;82;32
Mumbai;2022-01-06;82;25
Mumbai;2025-10-04;82;26
Mumbai;2023-11-23;82;28
Mumbai;2022-04-30;82;25
Mumbai;2024-08-04;82;33
Mumbai;2021-09-21;82;34
Mumbai;2021-03-12;82;44
Ostrava;2023-08-01;147;12
Ostrava;2024-06-10;147;5
Ostrava;2023-07-24;147;49
Ostrava;2024-04-29;147;12
Ostrava;2025-01-31;147;19
Rome;2025-09-05;289;25
Rome;2021-02-18;289;39
Rome;2020-10-21;289;19
Rome;2024-10-20;289;9
Rome;2023-06-08;289;10
Lisbon;2023-04-07;244;31
Lisbon;2023-06-15;244;20
Lisbon;2023-07-12;244;25
Gdansk;2022-09-17;114;26
Gdansk;2021-12-20;114;25
Gdansk;2021-01-28;114;7
Gdansk;2023-11-26;114;34
Gdansk;2024-11-21;114;11
Gdansk;2025-08-22;114;9
Gdansk;2023-05-07;114;7
Gdansk;2022-08-22;114;39
Gdansk;2023-07-08;114;40
Antalya;2023-08-24;279;14
Antalya;2023-10-20;279;5
Antalya;2024-11-28;279;30
Antalya;2025-07-12;279;12
Antalya;2023-10-16;279;15
Antalya;2023-01-20;279;5
Antalya;2021-09-21;279;38
Antalya;2025-07-31;279;5
Antalya;2025-01-29;279;17
Antalya;2023-11-25;279;3
Antalya;2025-05-04;279;24
Antalya;2025-10-24;279;2
Antalya;2025-05-08;279;12
Montreal;2021-07-08;400;21
Montreal;2021-12-24;400;17
Montreal;2022-09-08;400;12
Montreal;2024-07-17;400;12
Montreal;2020-10-07;400;27
Montreal;2024-03-14;400;31
Montreal;2021-09-20;400;6
Montreal;2025-01-22;400;6
London;2024-02-06;398;11
London;2023-12-17;398;4
London;2023-07-30;398;23
London;2021-09-12;398;7
London;2021-02-27;398;11
London;2023-09-26;398;9
London;2021-07-22;398;18
London;2023-12-22;398;23
London;2023-01-21;398;23
London;2021-02-13;398;20
London;2024-05-31;398;33
London;2022-01-17;398;28
London;2022-10-01;398;29
Lyon;2022-06-29;56;19
Lyon;2024-08-18;56;10
Lyon;2021-10-09;56;15
Lyon;2023-01-05;56;28
Lyon;2020-02-16;56;12
Lyon;2020-06-19;56;6
Lyon;2025-06-19;56;28
Lyon;2024-12-13;56;22
Lyon;2025-06-07;56;7
Lyon;2023-09-04;56;32
Lyon;2020-05-16;56;36
Lyon;2023-11-06;56;27
Lyon;2023-07-16;56;23
Lyon;2022-02-19;56;23
Lyon;2022-06-27;56;29
Bergen;2025-05-14;152;15
Bergen;2020-11-24;152;13
Bergen;2021-01-15;152;17
Bergen;2025-11-18;152;47
Bergen;2021-10-19;152;7
Bergen;2020-02-28;152;15
Bergen;2024-07-24;152;24
Bergen;2021-07-07;152;19
Bergen;2022-09-20;152;30
Bergen;2022-10-02;152;15
Bergen;2020-06-23;152;17
Bergen;2022-04-29;152;28
Bergen;2024-11-14;152;18
Bergen;2020-08-13;152;36
Bergen;2020-09-16;152;42
Marrakesh;2021-09-26;119;41
Marrakesh;2022-03-26;119;37
Marrakesh;2021-09-12;119;47
Marrakesh;2020-07-12;119;10
Marrakesh;2020-06-26;119;5
Cork;2021-01-15;351;30
Cork;2025-07-26;351;8
Cork;2022-03-19;351;47
Cork;2025-12-29;351;35
Cork;2022-11-17;351;31
Cork;2023-08-28;351;16
Cork;2021-07-08;351;6
Cork;2025-02-06;351;13
Cork;2020-06-16;351;21
Cork;2020-11-12;351;34
Cork;2020-05-06;351;29
Cork;2020-05-11;351;30
Cork;2021-05-16;351;16
Thessaloniki;2020-08-03;311;19
Thessaloniki;2020-03-05;311;33
Thessaloniki;2025-08-31;311;28
Thessaloniki;2022-03-05;311;40
Thessaloniki;2024-06-04;311;37
Thessaloniki;2022-11-21;311;10
Thessaloniki;2025-02-15;311;34
Thessaloniki;2025-03-04;311;34
Thessaloniki;2025-05-24;311;37
Thessaloniki;2020-08-21;311;29
Thessaloniki;2024-05-14;311;26
Thessaloniki;2020-09-06;311;8
Thessaloniki;2025-05-26;311;23
Montreal;2025-04-27;201;7
Montreal;2022-10-31;201;14
Montreal;2021-11-24;201;18
Montreal;2024-09-28;201;31
Montreal;2024-02-17;201;24
Montreal;2025-07-21;201;30
Montreal;2024-05-25;201;10
Montreal;2020-02-23;201;27
Montreal;2024-02-15;201;14
Montreal;2024-06-19;201;27
Montreal;2023-01-16;201;24
Montreal;2022-04-14;201;24
Montreal;2025-04-01;201;32
Cairo;2020-05-02;342;12
Cairo;2022-06-27;342;28
Cairo;2020-01-17;342;21
Cairo;2023-09-06;342;11
Cairo;2025-04-27;342;14
Cairo;2025-02-07;342;8
Cairo;2020-07-20;342;29
Antalya;2024-09-22;400;8
Antalya;2020-11-20;400;19
Gdansk;2020-06-27;148;13
Gdansk;2022-05-26;148;13
Gdansk;2025-08-03;148;21
Gdansk;2025-07-03;148;18
Gdansk;2022-06-14;148;43
Gdansk;2020-03-31;148;23
Gdansk;2021-09-28;148;48
Gdansk;2024-07-13;148;9
Gdansk;2022-11-18;148;23
Gdansk;2023-05-29;148;33
Bergen;2021-07-29;85;25
Bergen;2025-05-08;85;21
Bergen;2024-10-12;85;48
Bergen;2025-04-21;85;17
Bergen;2025-03-23;85;13
Bergen;2024-07-11;85;14
Bergen;2024-11-10;85;14
Bergen;2023-05-09;85;19
Bergen;2023-01-27;85;10
Bergen;2024-02-24;85;9
Bergen;2020-08-19;85;30
Paris;2021-08-11;395;20
Paris;2020-06-28;395;28
Paris;2025-04-23;395;32
Paris;2021-06-25;395;44
Paris;2024-07-16;395;26
Paris;2022-01-01;395;18
Paris;2023-04-11;395;14
Paris;2024-08-04;395;7
Toronto;2020-01-28;98;41
Toronto;2020-03-20;98;27
Toronto;2024-01-29;98;14
Toronto;2022-07-12;98;18
Toronto;2022-07-18;98;10
Toronto;2024-04-17;98;10
Toronto;2021-07-27;98;22
Toronto;2020-10-30;98;24
Barcelona;2020-01-03;195;29
Barcelona;2023-03-09;195;10
Sydney;2025-04-18;62;32
Sydney;2022-07-21;62;12
Sydney;2023-06-21;62;32
Sydney;2023-03-04;62;38
Paris;2023-05-07;389;26
Paris;2024-05-07;389;9
Paris;2021-04-20;389;31
Paris;2021-10-16;389;5
Paris;2021-06-28;389;28
Paris;2024-01-20;389;3
Paris;2020-08-07;389;22
Paris;2024-01-19;389;10
Paris;2024-08-19;389;13
Hamburg;2022-09-29;258;21
Hamburg;2021-10-27;258;12
Hamburg;2020-04-16;258;13
Hamburg;2025-07-02;258;5
Hamburg;2024-05-06;258;19
Hamburg;2025-04-25;258;21
Hamburg;2020-05-29;258;37
Hamburg;2022-05-19;258;28
Hamburg;2025-08-03;258;46
Hamburg;2024-12-22;258;17
Munich;2021-03-11;226;19
Munich;2020-11-24;226;4
Munich;2024-04-27;226;33
Munich;2025-05-15;226;23
Munich;2022-09-06;226;22
Munich;2024-07-28;226;17
Munich;2020-01-15;226;8
Munich;2024-04-14;226;27
Cairo;2022-07-27;315;22
Cairo;2024-03-28;315;12
Cairo;2025-05-26;315;8
Cairo;2024-11-11;315;11
Cairo;2023-03-04;315;13
Cairo;2020-01-27;315;35
Cairo;2023-05-31;315;42
Cairo;2025-06-28;315;33
Cairo;2025-04-12;315;43
Cairo;2022-04-15;315;26
Cairo;2025-06-25;315;23
Cairo;2023-05-23;315;34
Cairo;2025-06-12;315;22
Cairo;2021-04-24;315;6
Cairo;2025-06-19;315;18
Mumbai;2025-08-17;235;5
Mumbai;2024-12-20;235;25
Mumbai;2020-08-23;235;12
Mumbai;2025-06-21;235;6
Mumbai;2023-08-18;235;11
Mumbai;2024-08-05;235;19
Mumbai;2025-10-02;235;13
Mumbai;2023-03-16;235;2
Mumbai;2025-09-16;235;32
Mumbai;2024-10-26;235;45
Hamburg;2025-11-17;233;16
Hamburg;2022-06-04;233;6
Hamburg;2025-07-20;233;16
Hamburg;2025-08-31;233;15
Burgas;2023-12-15;180;29
Burgas;2021-04-04;180;6
Burgas;2023-12-30;180;17
Burgas;2023-05-11;180;4
Burgas;2022-04-10;180;38
Cairo;2024-12-10;349;12
Cairo;2025-05-12;349;19
Cairo;2022-03-21;349;27
Cairo;2021-02-23;349;21
Cairo;2025-09-24;349;29
Cairo;2022-10-11;349;3
Cairo;2024-10-20;349;27
Cairo;2025-09-01;349;19
Cairo;2021-03-06;349;13
Cairo;2024-09-01;349;32
Cairo;2024-05-18;349;7
Cairo;2025-04-22;349;33
Venice;2025-01-13;212;13
Venice;2025-05-31;212;12
Venice;2023-04-30;212;27
Venice;2023-10-06;212;33
Venice;2024-05-03;212;24
Lisbon;2022-07-21;332;41
Lisbon;2024-03-05;332;6
Lisbon;2025-05-12;332;13
Lisbon;2024-06-22;332;10
Lisbon;2022-08-06;332;10
Lisbon;2022-08-02;332;30
Lisbon;2022-08-24;332;7
Lisbon;2025-08-26;332;20
Lisbon;2024-08-12;332;29
Lisbon;2023-10-09;332;12
Lisbon;2022-09-22;332;23
Lisbon;2023-03-31;332;26
Lisbon;2022-03-07;332;11
Venice;2022-01-12;283;24
Venice;2023-10-24;283;23
Venice;2024-11-24;283;37
Venice;2024-10-05;283;8
Venice;2025-04-27;283;26
Venice;2020-11-22;283;27
Venice;2022-07-24;283;24
Venice;2025-04-26;283;33
Venice;2022-05-09;283;15
Venice;2025-11-23;283;10
Venice;2024-08-28;283;4
Venice;2025-06-07;283;16
Dubrovnik;2024-01-08;200;12
Dubrovnik;2024-06-11;200;10
Dubrovnik;2025-12-13;200;38
Dubrovnik;2025-12-12;200;37
Dubrovnik;2025-03-30;200;28
Dubrovnik;2023-06-17;200;10
Dubrovnik;2025-08-02;200;34
Dubrovnik;2025-05-10;200;28
Dubrovnik;2022-07-17;200;26
Dubrovnik;2021-07-22;200;43
Dubrovnik;2020-12-30;200;36
Dubrovnik;2024-10-19;200;33
Dubrovnik;2024-02-23;200;24
Mumbai;2023-03-05;252;23
Mumbai;2020-03-26;252;22
Mumbai;2020-02-26;252;22
Mumbai;2025-06-26;252;5
Mumbai;2023-11-21;252;13
Mumbai;2020-11-05;252;44
Mumbai;2025-12-08;252;37
Mumbai;2023-03-12;252;13
Mumbai;2022-05-16;252;41
Mumbai;2025-08-08;252;45
Mumbai;2023-03-08;252;6
Mumbai;2020-06-04;252;19
Amsterdam;2024-09-29;212;18
Salzburg;2025-12-02;225;39
Salzburg;2022-10-05;225;3
Salzburg;2024-10-17;225;28
Salzburg;2024-02-04;225;19
Krakow;2023-10-12;255;25
Krakow;2025-02-11;255;29
Krakow;2023-10-31;255;13
Krakow;2021-10-13;255;30
Krakow;2021-07-14;255;31
Krakow;2021-04-03;255;18
Krakow;2021-12-31;255;19
Krakow;2022-01-18;255;10
Krakow;2020-07-07;255;9
Krakow;2024-04-22;255;28
Montreal;2023-09-28;312;20
Montreal;2020-02-29;312;15
Montreal;2023-06-19;312;26
Montreal;2025-03-24;312;9
Delhi;2022-12-09;125;37
Delhi;2021-08-15;125;29
Delhi;2024-05-27;125;19
Delhi;2025-12-08;125;26
Delhi;2020-10-13;125;27
Delhi;2020-02-08;125;36
Delhi;2023-04-03;125;33
Delhi;2025-01-16;125;7
Delhi;2022-10-11;125;28
Delhi;2022-12-19;125;8
Delhi;2022-03-20;125;16
Delhi;2021-12-02;125;12
Munich;2021-01-26;140;24
Munich;2020-04-22;140;3
Antalya;2024-11-23;238;25
Antalya;2023-08-10;238;6
Antalya;2022-09-11;238;33
Antalya;2025-04-13;238;32
Antalya;2022-09-03;238;32
Antalya;2025-09-10;238;6
Antalya;2022-06-14;238;26
Antalya;2024-01-10;238;28
Antalya;2020-01-02;238;8
Antalya;2020-08-10;238;28
Antalya;2022-10-04;238;13
Antalya;2021-04-18;238;31
Amsterdam;2024-02-10;224;31
Amsterdam;2024-07-23;224;20
Amsterdam;2021-02-24;224;14
Amsterdam;2024-04-11;224;36
Amsterdam;2025-05-31;224;34
Amsterdam;2025-08-14;224;31
Amsterdam;2024-06-07;224;31
Athens;2021-11-10;192;34
Athens;2023-05-06;192;5
Athens;2025-01-28;192;26
Athens;2021-01-22;192;21
Athens;2025-10-22;192;8
Athens;2021-12-31;192;11
Athens;2020-02-09;192;31
Athens;2025-08-03;192;34
Athens;2020-06-15;192;27
Athens;2025-12-04;192;22
Athens;2020-11-11;192;14
Athens;2022-04-02;192;15
Athens;2020-09-08;192;37
Athens;2023-12-07;192;25
Athens;2021-04-29;192;36
Manchester;2025-08-31;96;26
Manchester;2020-05-16;96;7
Manchester;2021-01-23;96;27
Salzburg;2025-05-12;257;11
Salzburg;2024-03-21;257;20
Salzburg;2025-11-27;257;14
Salzburg;2023-08-31;257;27
Salzburg;2025-09-20;257;17
Salzburg;2025-05-17;257;8
Salzburg;2025-07-08;257;29
Salzburg;2023-05-24;257;29
Salzburg;2021-05-24;257;21
Salzburg;2025-12-29;257;3
Salzburg;2021-06-05;257;3
Salzburg;2023-01-14;257;25
Gdansk;2024-06-01;248;12
Gdansk;2025-08-06;248;26
Gdansk;2022-10-15;248;17
Gdansk;2024-07-26;248;25
Gdansk;2020-11-10;248;23
Gdansk;2024-12-08;248;5
Gdansk;2022-11-14;248;36
Gdansk;2025-07-05;248;47
Gdansk;2023-10-18;248;37
Burgas;2021-11-10;386;11
Burgas;2023-03-18;386;10
Burgas;2021-08-15;386;20
Burgas;2023-11-07;386;20
Burgas;2022-02-21;386;8
Thessaloniki;2023-05-15;153;36
Thessaloniki;2021-02-07;153;23
Thessaloniki;2022-02-28;153;33
Thessaloniki;2021-06-04;153;10
Thessaloniki;2020-10-24;153;17
Thessaloniki;2025-10-03;153;35
Thessaloniki;2020-06-30;153;16
Thessaloniki;2021-06-28;153;16
Thessaloniki;2025-02-23;153;18
Thessaloniki;2023-02-11;153;18
Thessaloniki;2024-08-23;153;6
Cork;2021-09-23;131;15
Cork;2021-04-26;131;47
Cork;2021-10-17;131;13
Cork;2021-03-16;131;43
Cork;2021-05-03;131;29
Cork;2025-05-01;131;27
Cork;2024-01-31;131;30
Cork;2020-11-11;131;39
Cork;2025-07-26;131;31
Cork;2021-11-12;131;31
Sydney;2024-07-30;271;9
Sydney;2023-07-28;271;36
Sydney;2023-11-17;271;31
Sydney;2023-09-27;271;18
Sydney;2023-04-13;271;33
Sydney;2024-09-03;271;21
Sydney;2020-12-12;271;8
Sydney;2020-04-01;271;32
Sydney;2025-02-23;271;37
Sydney;2020-10-25;271;31
Sydney;2025-03-02;271;14
Osaka;2024-07-17;219;12
Osaka;2022-09-05;219;43
Osaka;2021-03-21;219;14
Berlin;2023-12-14;257;26
Burgas;2025-08-05;251;28
Burgas;2023-05-20;251;20
Burgas;2021-06-16;251;16
Salzburg;2020-09-05;379;4
Salzburg;2023-03-03;379;7
Salzburg;2024-09-23;379;44
Salzburg;2023-07-30;379;15
Salzburg;2022-09-30;379;24
Salzburg;2023-07-09;379;10
Salzburg;2023-10-04;379;27
Salzburg;2022-08-17;379;22
Salzburg;2021-09-09;379;20
Salzburg;2023-12-13;379;12
Salzburg;2020-06-03;379;15
Vienna;2020-07-13;103;31
Vienna;2023-10-24;103;28
Vienna;2020-12-04;103;33
Vienna;2020-11-21;103;4
Vienna;2024-03-10;103;33
Vienna;2023-02-16;103;27
Vienna;2025-03-13;103;44
Vienna;2022-07-04;103;25
Vienna;2022-03-02;103;26
Paris;2024-01-25;122;24
Paris;2025-08-27;122;25
Paris;2021-04-19;122;16
Paris;2021-05-01;122;27
Paris;2025-12-14;122;20
Paris;2025-10-10;122;8
Paris;2020-10-04;122;12
Paris;2024-11-06;122;26
Paris;2022-10-22;122;8
Paris;2024-02-17;122;10
Paris;2020-02-21;122;7
Paris;2023-01-26;122;14
Paris;2021-07-20;122;37
Paris;2024-08-13;122;41
Athens;2025-08-21;79;26
Athens;2021-12-03;79;21
Athens;2025-10-01;79;25
Athens;2021-09-09;79;19
Antwerp;2025-09-19;264;25
Antwerp;2024-10-21;264;30
Antwerp;2024-12-20;264;29
Antwerp;2023-11-09;264;24
Antwerp;2022-03-04;264;16
Antwerp;2022-09-22;264;25
Antwerp;2024-03-05;264;12
Antwerp;2025-06-19;264;24
Antwerp;2025-02-14;264;31
Antwerp;2025-08-28;264;5
Gdansk;2023-04-04;230;16
Gdansk;2022-11-28;230;29
Gdansk;2020-11-03;230;18
Gdansk;2025-10-04;230;29
Gdansk;2024-10-19;230;12
Melbourne;2024-05-11;238;15
Melbourne;2021-10-11;238;33
Melbourne;2023-05-16;238;24
Melbourne;2020-02-27;238;15
Melbourne;2023-07-31;238;36
Melbourne;2023-02-16;238;6
Melbourne;2023-09-01;238;18
Melbourne;2024-10-09;238;24
Melbourne;2021-01-27;238;15
Melbourne;2024-02-08;238;8
Melbourne;2022-02-17;238;28
Melbourne;2023-10-06;238;14
Melbourne;2020-04-29;238;25
Melbourne;2022-12-19;238;23
Venice;2023-01-26;150;7
Venice;2024-11-09;150;40
Venice;2025-07-16;150;15
Venice;2021-10-02;150;31
Venice;2023-07-26;150;7
Venice;2022-03-31;150;23
Venice;2023-11-23;150;12
Venice;2021-08-07;150;10
Venice;2024-07-09;150;28
Venice;2025-10-08;150;22
Split;2022-08-31;371;30
Split;2025-03-23;371;33
Paris;2021-12-23;183;19
Paris;2020-01-18;183;42
Paris;2025-04-06;183;15
Paris;2023-06-25;183;31
Porto;2024-08-28;322;32
Porto;2021-02-04;322;4
Porto;2023-10-12;322;29
Warsaw;2023-09-24;195;41
Warsaw;2024-07-17;195;11
Warsaw;2023-03-06;195;35
Warsaw;2022-05-18;195;22
Warsaw;2025-02-20;195;10
Warsaw;2024-08-31;195;15
Burgas;2022-04-12;269;9
Rome;2025-08-08;300;9
Rome;2023-10-26;300;35
Rome;2024-09-11;300;17
Rome;2020-02-02;300;22
Rome;2024-09-13;300;7
Rome;2023-05-07;300;25
Rome;2024-09-04;300;10
Rome;2025-11-17;300;29
Rome;2025-03-15;300;27
Rome;2021-11-09;300;36
Thessaloniki;2024-08-20;277;27
Thessaloniki;2021-01-30;277;38
Thessaloniki;2021-03-07;277;20
Thessaloniki;2023-06-07;277;34
Casablanca;2021-06-25;58;5
Casablanca;2024-12-30;58;12
Casablanca;2024-04-14;58;26
Casablanca;2025-07-05;58;35
Casablanca;2022-12-29;58;3
Casablanca;2022-01-07;58;29
Casablanca;2022-08-24;58;16
Zurich;2024-02-16;397;22
Zurich;2023-02-26;397;35
Zurich;2024-01-25;397;14
Zurich;2022-05-19;397;10
Zurich;2020-08-13;397;10
Zurich;2022-03-13;397;9
Zurich;2021-01-12;397;33
Miami;2022-11-18;295;6
Miami;2024-08-15;295;8
Miami;2024-05-25;295;17
Miami;2023-02-22;295;5
Miami;2021-07-31;295;30
Miami;2024-04-28;295;9
Miami;2025-11-04;295;4
Miami;2025-10-26;295;17
Miami;2020-01-19;295;16
Miami;2020-01-25;295;11
Miami;2025-03-16;295;19
Miami;2023-10-11;295;33
Miami;2025-03-02;295;26
Hammamet;2021-10-18;287;20
Hammamet;2020-10-18;287;9
Hammamet;2021-06-09;287;9
Hammamet;2023-05-22;287;9
Hammamet;2022-06-06;287;30
Hammamet;2022-04-01;287;19
Hammamet;2024-05-10;287;24
Hammamet;2024-10-25;287;6
Hammamet;2024-09-13;287;7
Hammamet;2024-11-19;287;7
Hammamet;2021-10-21;287;37
Hammamet;2022-09-13;287;21
Hammamet;2023-03-17;287;28
Hammamet;2021-11-27;287;14
Hammamet;2020-01-14;287;18
Bergen;2020-07-14;266;27
Bergen;2023-12-05;266;15
Bergen;2025-04-10;266;35
Bergen;2024-01-16;266;22
Bergen;2020-05-13;266;5
Bergen;2025-07-24;266;29
Bergen;2025-12-20;266;22
Bergen;2023-01-29;266;5
Cork;2022-03-26;153;21
Cork;2024-05-30;153;6
Cork;2023-07-25;153;5
Cork;2024-11-09;153;3
Cork;2020-10-27;153;17
Cork;2024-08-29;153;12
Cork;2021-12-07;153;29
Cork;2020-01-31;153;21
Cork;2022-05-22;153;36
Cork;2024-10-16;153;27
Cork;2020-02-15;153;4
Cork;2021-08-02;153;19
Cork;2021-10-31;153;21
Cork;2022-08-07;153;17
Tokyo;2025-01-02;122;22
Tokyo;2021-11-20;122;31
Tokyo;2020-05-31;122;21
Tokyo;2024-08-22;122;36
Tokyo;2020-05-15;122;24
Tokyo;2022-04-20;122;17
Tokyo;2021-01-20;122;8
Tokyo;2021-02-24;122;3
Tokyo;2025-01-20;122;4
Tokyo;2021-01-07;122;10
Geneva;2025-11-28;198;7
Geneva;2020-04-20;198;23
Geneva;2024-10-23;198;28
Geneva;2024-08-31;198;29
Geneva;2023-07-10;198;6
Geneva;2025-06-07;198;45
Geneva;2024-07-27;198;35
Geneva;2025-12-20;198;25
Geneva;2023-07-15;198;8
Geneva;2022-06-30;198;13
Melbourne;2021-10-14;286;4
Melbourne;2025-09-29;286;27
Melbourne;2022-11-22;286;44
Miami;2025-06-05;60;19
Miami;2025-12-01;60;42
Miami;2020-05-18;60;31
Miami;2023-06-13;60;33
Miami;2025-04-03;60;24
Miami;2022-02-14;60;2
Miami;2022-11-27;60;18
Miami;2021-12-04;60;9
Miami;2025-08-29;60;17
Miami;2023-03-28;60;9
Miami;2025-07-27;60;15
Miami;2020-04-05;60;6
Marrakesh;2022-05-30;78;34
Marrakesh;2023-12-26;78;37
Marrakesh;2024-11-19;78;19
Marrakesh;2021-08-30;78;23
Marrakesh;2023-08-13;78;16
Marrakesh;2024-07-19;78;11
Marrakesh;2025-02-03;78;29
Marrakesh;2022-11-12;78;38
Marrakesh;2021-05-25;78;8
Marrakesh;2025-07-15;78;9
Marrakesh;2024-08-17;78;5
Marrakesh;2024-11-09;78;7
Marrakesh;2025-07-02;78;13
Marrakesh;2023-01-07;78;16
Marrakesh;2022-03-25;78;20
Miami;2024-09-10;170;34
Miami;2024-11-09;170;25
Miami;2023-10-10;170;24
Miami;2025-02-05;170;26
Miami;2025-01-13;170;25
Miami;2022-09-12;170;3
Barcelona;2025-04-24;96;28
Barcelona;2020-12-21;96;20
Madrid;2021-03-30;200;11
Madrid;2025-11-24;200;13
Madrid;2023-08-05;200;25
Warsaw;2023-06-23;138;9
Cairo;2021-08-09;185;5
Cairo;2023-10-17;185;16
Cairo;2024-04-21;185;37
Cairo;2023-05-19;185;34
Cairo;2024-04-11;185;26
Osaka;2024-06-22;169;3
Osaka;2020-03-25;169;16
Osaka;2020-03-10;169;25
Osaka;2020-04-30;169;28
Osaka;2020-04-13;169;23
Osaka;2025-07-05;169;21
Osaka;2025-04-26;169;5
Osaka;2025-07-08;169;14
Osaka;2021-01-03;169;47
Osaka;2022-01-23;169;6
Osaka;2024-06-26;169;49
Osaka;2023-10-01;169;31
Osaka;2025-12-29;169;3
Osaka;2024-09-17;169;47
Osaka;2021-06-29;169;19
Antwerp;2023-05-09;48;3
Nice;2025-01-10;261;28
Nice;2023-04-27;261;31
Nice;2024-03-06;261;37
Nice;2023-08-28;261;20
Nice;2024-09-05;261;33
Nice;2021-02-01;261;8
Nice;2025-04-11;261;12
Nice;2021-06-15;261;18
Nice;2022-02-21;261;18
Nice;2025-05-04;261;20
Antwerp;2024-08-17;264;34
Antwerp;2024-03-15;264;5
Osaka;2024-02-27;244;28
Osaka;2022-01-01;244;29
Osaka;2025-07-11;244;31
Aarhus;2025-07-21;197;25
Aarhus;2020-08-25;197;14
Aarhus;2020-11-13;197;29
Aarhus;2022-04-04;197;19
Aarhus;2021-06-17;197;28
Aarhus;2022-05-24;197;37
Aarhus;2024-11-25;197;37
Aarhus;2021-06-10;197;26
Aarhus;2020-08-21;197;29
Aarhus;2024-07-17;197;27
Aarhus;2024-05-13;197;41
Aarhus;2022-03-25;197;20
Aarhus;2024-01-09;197;30
Aarhus;2023-08-22;197;24
Aarhus;2020-02-17;197;16
Venice;2020-08-03;310;21
Venice;2021-03-20;310;15
Venice;2023-08-13;310;20
Venice;2021-10-22;310;21
Venice;2020-10-02;310;27
Venice;2025-12-25;310;9
Venice;2023-09-12;310;7
Venice;2025-10-28;310;3
Venice;2023-07-01;310;8
Venice;2025-10-16;310;24
Venice;2023-07-19;310;19
Venice;2022-01-09;310;28
Venice;2025-08-30;310;10
Venice;2024-03-07;310;18
Venice;2024-11-06;310;23
Zurich;2024-11-24;340;24
Zurich;2020-02-16;340;21
Zurich;2025-10-29;340;13
Delhi;2020-04-09;186;11
Delhi;2025-06-28;186;9
Delhi;2020-10-05;186;23
Delhi;2021-01-18;186;32
Delhi;2025-05-24;186;29
Toronto;2020-07-12;244;34
Toronto;2021-08-07;244;18
Toronto;2020-03-04;244;13
Toronto;2022-02-21;244;11
Toronto;2024-03-19;244;35
Toronto;2022-04-07;244;34
Toronto;2023-02-04;244;17
Toronto;2024-10-09;244;9
Toronto;2023-10-10;244;16
Toronto;2024-06-19;244;15
Toronto;2025-12-25;244;28
Toronto;2023-07-21;244;23
Toronto;2020-07-18;244;35
Toronto;2024-03-25;244;12
Toronto;2023-01-17;244;6
Shanghai;2021-07-16;205;14
Shanghai;2025-01-25;205;13
Shanghai;2022-02-06;205;43
Shanghai;2021-05-10;205;5
Shanghai;2021-09-09;205;23
Shanghai;2024-04-12;205;32
Bergen;2021-01-27;331;24
